,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Operating Cash Flow,9096000000.0,10536000000.0,5814000000.0,7286000000.0
Cash Flow From Continuing Operating Activities,9266000000.0,10536000000.0,5814000000.0,7286000000.0
Net Income From Continuing Operations,12986000000.0,9043000000.0,5198000000.0,4386000000.0
Operating Gains Losses,432000000.0,-1002000000.0,-336000000.0,-356000000.0
Gain Loss On Investment Securities,432000000.0,-1002000000.0,-336000000.0,-356000000.0
Depreciation Amortization Depletion,1762000000.0,1582000000.0,1393000000.0,1401000000.0
Depreciation And Amortization,1762000000.0,1582000000.0,1393000000.0,1401000000.0
Deferred Tax,-138000000.0,-245000000.0,-309000000.0,1976000000.0
Deferred Income Tax,-138000000.0,-245000000.0,-309000000.0,1976000000.0
Asset Impairment Charge,47000000.0,38000000.0,405000000.0,338000000.0
Stock Based Compensation,2031000000.0,1663000000.0,1212000000.0,1037000000.0
Other Non Cash Items,-54000000.0,-82000000.0,-142000000.0,-272000000.0
Change In Working Capital,-7800000000.0,-461000000.0,-1607000000.0,-1224000000.0
Change In Receivables,-2066000000.0,426000000.0,-1529000000.0,1373000000.0
Changes In Account Receivables,-2066000000.0,426000000.0,-1529000000.0,1373000000.0
Change In Inventory,-3137000000.0,-622000000.0,-1157000000.0,273000000.0
Change In Payables And Accrued Expense,-7000000.0,1586000000.0,1435000000.0,-2819000000.0
Change In Payable,1036000000.0,495000000.0,907000000.0,-443000000.0
Change In Account Payable,1036000000.0,495000000.0,907000000.0,-443000000.0
Change In Accrued Expense,-1043000000.0,1091000000.0,528000000.0,-2376000000.0
Change In Other Current Assets,-2266000000.0,-1649000000.0,-110000000.0,78000000.0
Change In Other Working Capital,-324000000.0,-202000000.0,-246000000.0,-129000000.0
Cash From Discontinued Operating Activities,-170000000.0,,,
Investing Cash Flow,-5804000000.0,-3356000000.0,-5263000000.0,-806000000.0
Cash Flow From Continuing Investing Activities,-5804000000.0,-3356000000.0,-5263000000.0,-806000000.0
Capital Expenditure Reported,-2262000000.0,-1888000000.0,-1407000000.0,-887000000.0
Net Business Purchase And Sale,-4912000000.0,-1377000000.0,-185000000.0,-252000000.0
Purchase Of Business,-4912000000.0,-1377000000.0,-185000000.0,-252000000.0
Net Investment Purchase And Sale,1340000000.0,-32000000.0,-3714000000.0,207000000.0
Purchase Of Investment,-1414000000.0,-5907000000.0,-6213000000.0,0.0
Sale Of Investment,2754000000.0,5875000000.0,2499000000.0,207000000.0
Net Other Investing Changes,30000000.0,-59000000.0,43000000.0,126000000.0
Financing Cash Flow,-7196000000.0,-6798000000.0,-5707000000.0,-6386000000.0
Cash Flow From Continuing Financing Activities,-7196000000.0,-6798000000.0,-5707000000.0,-6386000000.0
Net Issuance Payments Of Debt,-415000000.0,1000000.0,-229000000.0,-503000000.0
Net Long Term Debt Issuance,-412000000.0,0.0,-231000000.0,0.0
Long Term Debt Issuance,1477000000.0,0.0,1988000000.0,0.0
Long Term Debt Payments,-1889000000.0,0.0,-2219000000.0,0.0
Net Short Term Debt Issuance,-3000000.0,1000000.0,2000000.0,-503000000.0
Short Term Debt Issuance,7000000000.0,2886000000.0,2848000000.0,5989000000.0
Short Term Debt Payments,-7003000000.0,-2885000000.0,-2846000000.0,-6492000000.0
Net Common Stock Issuance,-2773000000.0,-3019000000.0,-2121000000.0,-1379000000.0
Common Stock Issuance,356000000.0,347000000.0,329000000.0,414000000.0
Common Stock Payments,-3129000000.0,-3366000000.0,-2450000000.0,-1793000000.0
Cash Dividends Paid,-3212000000.0,-3008000000.0,-2882000000.0,-2968000000.0
Common Stock Dividend Paid,-3212000000.0,-3008000000.0,-2882000000.0,-2968000000.0
Net Other Financing Charges,-796000000.0,-772000000.0,-475000000.0,-1536000000.0
End Cash Position,3099000000.0,7116000000.0,6707000000.0,11839000000.0
Changes In Cash,-3904000000.0,382000000.0,-5156000000.0,94000000.0
Effect Of Exchange Rate Changes,-113000000.0,27000000.0,24000000.0,-32000000.0
Beginning Cash Position,7116000000.0,6707000000.0,11839000000.0,11777000000.0
Capital Expenditure,-2262000000.0,-1888000000.0,-1407000000.0,-887000000.0
Issuance Of Capital Stock,356000000.0,347000000.0,329000000.0,414000000.0
Issuance Of Debt,8477000000.0,2886000000.0,4836000000.0,5989000000.0
Repayment Of Debt,-8892000000.0,-2885000000.0,-5065000000.0,-6492000000.0
Repurchase Of Capital Stock,-3129000000.0,-3366000000.0,-2450000000.0,-1793000000.0
Free Cash Flow,6834000000.0,8648000000.0,4407000000.0,6399000000.0
