,2022-03-31,2021-03-31,2020-03-31,2019-03-31
Operating Cash Flow,864288000.0,1313225000.0,874527000.0,1664223000.0
Cash Flow From Continuing Operating Activities,858198000.0,1233254000.0,800446000.0,1664223000.0
Net Income From Continuing Operations,1386941000.0,407869000.0,629146000.0,1259792000.0
Operating Gains Losses,3645000.0,-23424000.0,59772000.0,28262000.0
Gain Loss On Sale Of Business,,0.0,,28262000.0
Pension And Employee Benefit Expense,,-23424000.0,-2787000.0,-1850000.0
Depreciation Amortization Depletion,266935000.0,269081000.0,267619000.0,301005000.0
Depreciation And Amortization,266935000.0,269081000.0,267619000.0,301005000.0
Deferred Tax,-157489000.0,-39812000.0,-74499000.0,-62901000.0
Deferred Income Tax,-157489000.0,-39812000.0,-74499000.0,-62901000.0
Asset Impairment Charge,0.0,20361000.0,323223000.0,0.0
Provisionand Write Offof Assets,-716000.0,20673000.0,32927000.0,22553000.0
Stock Based Compensation,91358000.0,70823000.0,68205000.0,105157000.0
Other Non Cash Items,186144000.0,363619000.0,479523000.0,-33462000.0
Change In Working Capital,-918620000.0,120640000.0,-985470000.0,43817000.0
Change In Receivables,-202526000.0,70471000.0,-5947000.0,-373012000.0
Changes In Account Receivables,-202526000.0,70471000.0,-5947000.0,-373012000.0
Change In Inventory,-380851000.0,314315000.0,-140744000.0,-135099000.0
Change In Payables And Accrued Expense,193570000.0,121248000.0,-401186000.0,596536000.0
Change In Payable,105357000.0,20106000.0,-73674000.0,111678000.0
Change In Account Payable,105357000.0,20106000.0,-73674000.0,111678000.0
Change In Accrued Expense,88213000.0,101142000.0,-327512000.0,484858000.0
Change In Other Working Capital,-528813000.0,-385394000.0,-437593000.0,-44608000.0
Cash From Discontinued Operating Activities,6090000.0,79971000.0,74081000.0,
Investing Cash Flow,903735000.0,-2895618000.0,-302047000.0,-220632000.0
Cash Flow From Continuing Investing Activities,904260000.0,-2891985000.0,-285307000.0,-220632000.0
Capital Expenditure Reported,-245449000.0,-198658000.0,-288189000.0,-250634000.0
Net Intangibles Purchase And Sale,-82871000.0,-75542000.0,-45647000.0,-56207000.0
Purchase Of Intangibles,-82871000.0,-75542000.0,-45647000.0,-56207000.0
Net Business Purchase And Sale,620688000.0,-2009151000.0,0.0,109881000.0
Purchase Of Business,,-2009151000.0,0.0,-320405000.0
Sale Of Business,620688000.0,0.0,0.0,430286000.0
Net Investment Purchase And Sale,598806000.0,-600000000.0,,
Purchase Of Investment,0.0,-800000000.0,,
Sale Of Investment,598806000.0,200000000.0,,
Net Other Investing Changes,13086000.0,-8634000.0,48529000.0,-23672000.0
Cash From Discontinued Investing Activities,-525000.0,-3633000.0,-16740000.0,
Financing Cash Flow,-1268847000.0,1052878000.0,309732000.0,-1591005000.0
Cash Flow From Continuing Financing Activities,-1268847000.0,1052878000.0,309732000.0,-1591005000.0
Net Issuance Payments Of Debt,-179796000.0,1776662000.0,1004138000.0,-870441000.0
Net Long Term Debt Issuance,-504200000.0,2994426000.0,427578000.0,-6264000.0
Long Term Debt Issuance,0.0,2996090000.0,1076632000.0,0.0
Long Term Debt Payments,-504200000.0,-1664000.0,-649054000.0,-6264000.0
Net Short Term Debt Issuance,324404000.0,-1217764000.0,576560000.0,-864177000.0
Net Common Stock Issuance,-313350000.0,54438000.0,-844617000.0,48620000.0
Common Stock Issuance,36654000.0,54438000.0,155390000.0,199296000.0
Common Stock Payments,-350004000.0,0.0,-1000007000.0,-150676000.0
Cash Dividends Paid,-773205000.0,-756784000.0,-748663000.0,-767061000.0
Common Stock Dividend Paid,,-756784000.0,-748663000.0,-767061000.0
Net Other Financing Charges,-2496000.0,-21438000.0,898874000.0,-2123000.0
End Cash Position,1277082000.0,851205000.0,1411323000.0,556587000.0
Changes In Cash,499176000.0,-529515000.0,882212000.0,-147414000.0
Effect Of Exchange Rate Changes,-73299000.0,-30603000.0,-27476000.0,14811000.0
Beginning Cash Position,851205000.0,1411323000.0,556587000.0,689190000.0
Income Tax Paid Supplemental Data,263733000.0,,,
Interest Paid Supplemental Data,123476000.0,,,
Capital Expenditure,-328320000.0,-274200000.0,-333836000.0,-306841000.0
Issuance Of Capital Stock,36654000.0,54438000.0,155390000.0,199296000.0
Issuance Of Debt,0.0,2996090000.0,1076632000.0,0.0
Repayment Of Debt,-504200000.0,-1664000.0,-649054000.0,-6264000.0
Repurchase Of Capital Stock,-350004000.0,0.0,-1000007000.0,-150676000.0
Free Cash Flow,535968000.0,1039025000.0,540691000.0,1357382000.0
