,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,689700000.0,612000000.0,528900000.0,861100000.0
Cash Flow From Continuing Operating Activities,689700000.0,612000000.0,528900000.0,861100000.0
Net Income From Continuing Operations,252700000.0,257800000.0,345000000.0,566900000.0
Operating Gains Losses,60600000.0,55000000.0,15300000.0,
Depreciation Amortization Depletion,237400000.0,212400000.0,210300000.0,210500000.0
Depreciation And Amortization,237400000.0,212400000.0,210300000.0,210500000.0
Depreciation,237400000.0,,,
Deferred Tax,71700000.0,-52300000.0,2900000.0,42600000.0
Deferred Income Tax,71700000.0,-52300000.0,2900000.0,42600000.0
Stock Based Compensation,222600000.0,190200000.0,202200000.0,217100000.0
Other Non Cash Items,43800000.0,39400000.0,45500000.0,9600000.0
Change In Working Capital,-199100000.0,-90500000.0,-292300000.0,-185600000.0
Change In Receivables,-31800000.0,-76100000.0,-118100000.0,96300000.0
Changes In Account Receivables,-31800000.0,-76100000.0,-118100000.0,96300000.0
Change In Prepaid Assets,-310000000.0,-117800000.0,-100700000.0,-70900000.0
Change In Payables And Accrued Expense,-56300000.0,3200000.0,-80900000.0,-277100000.0
Change In Payable,24500000.0,-1200000.0,-34100000.0,-265700000.0
Change In Tax Payable,24300000.0,-57200000.0,-40500000.0,-269200000.0
Change In Income Tax Payable,24300000.0,-57200000.0,-40500000.0,-269200000.0
Change In Account Payable,200000.0,56000000.0,6400000.0,3500000.0
Change In Accrued Expense,-80800000.0,4400000.0,-46800000.0,-11400000.0
Change In Other Working Capital,199000000.0,100200000.0,7400000.0,66100000.0
Investing Cash Flow,13800000.0,-288900000.0,-528200000.0,564800000.0
Cash Flow From Continuing Investing Activities,13800000.0,-288900000.0,-528200000.0,564800000.0
Net PPE Purchase And Sale,-100000000.0,-100400000.0,-109600000.0,-147400000.0
Purchase Of PPE,-100000000.0,-100400000.0,-109600000.0,-147400000.0
Net Business Purchase And Sale,-192700000.0,-434000000.0,-278200000.0,-59100000.0
Purchase Of Business,-192700000.0,-484000000.0,-278200000.0,-59100000.0
Sale Of Business,0.0,50000000.0,0.0,0.0
Net Investment Purchase And Sale,305800000.0,250700000.0,-140400000.0,771300000.0
Purchase Of Investment,-659900000.0,-984400000.0,-3316900000.0,-1246000000.0
Sale Of Investment,965700000.0,1235100000.0,3176500000.0,2017300000.0
Net Other Investing Changes,700000.0,-5200000.0,,
Financing Cash Flow,-1131700000.0,-222400000.0,-1228800000.0,-968600000.0
Cash Flow From Continuing Financing Activities,-1131700000.0,-222400000.0,-1228800000.0,-968600000.0
Net Issuance Payments Of Debt,-423800000.0,416200000.0,-454800000.0,0.0
Net Long Term Debt Issuance,-423800000.0,416200000.0,-454800000.0,0.0
Long Term Debt Issuance,0.0,792400000.0,495200000.0,0.0
Long Term Debt Payments,-423800000.0,-376200000.0,-950000000.0,0.0
Net Common Stock Issuance,-387100000.0,-326400000.0,-499300000.0,-699700000.0
Common Stock Issuance,56400000.0,54700000.0,55600000.0,56900000.0
Common Stock Payments,-443500000.0,-381100000.0,-554900000.0,-756600000.0
Cash Dividends Paid,-259100000.0,-264100000.0,-260100000.0,-249300000.0
Common Stock Dividend Paid,,-264100000.0,-260100000.0,-249300000.0
Net Other Financing Charges,-61700000.0,-48100000.0,-14600000.0,-19600000.0
End Cash Position,942700000.0,1383000000.0,1276500000.0,2505800000.0
Changes In Cash,-428200000.0,100700000.0,-1228100000.0,457300000.0
Effect Of Exchange Rate Changes,-12100000.0,5800000.0,-1200000.0,-10600000.0
Beginning Cash Position,1383000000.0,1276500000.0,2505800000.0,2059100000.0
Income Tax Paid Supplemental Data,113200000.0,84100000.0,98800000.0,181000000.0
Interest Paid Supplemental Data,62600000.0,87200000.0,90600000.0,94000000.0
Capital Expenditure,-100000000.0,-100400000.0,-109600000.0,-147400000.0
Issuance Of Capital Stock,56400000.0,54700000.0,55600000.0,56900000.0
Issuance Of Debt,0.0,792400000.0,495200000.0,0.0
Repayment Of Debt,-423800000.0,-376200000.0,-950000000.0,0.0
Repurchase Of Capital Stock,-443500000.0,-381100000.0,-554900000.0,-756600000.0
Free Cash Flow,589700000.0,511600000.0,419300000.0,713700000.0
