,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,16207000000.0,14052000000.0,8067000000.0,5940000000.0
Cash Flow From Continuing Operating Activities,16207000000.0,14052000000.0,8067000000.0,5940000000.0
Net Income From Continuing Operations,7014000000.0,-8995000000.0,3460000000.0,4947000000.0
Operating Gains Losses,-237000000.0,-785000000.0,-421000000.0,-209000000.0
Gain Loss On Sale Of Business,-684000000.0,-699000000.0,-1855000000.0,-992000000.0
Earnings Losses From Equity Investments,-745000000.0,-1228000000.0,-279000000.0,512000000.0
Pension And Employee Benefit Expense,35000000.0,43000000.0,1688000000.0,186000000.0
Depreciation Amortization Depletion,10686000000.0,10380000000.0,1746000000.0,637000000.0
Depreciation And Amortization,10686000000.0,10380000000.0,1746000000.0,637000000.0
Deferred Tax,-1393000000.0,983000000.0,-924000000.0,86000000.0
Deferred Income Tax,-1393000000.0,983000000.0,-924000000.0,86000000.0
Asset Impairment Charge,1207000000.0,1203000000.0,199000000.0,126000000.0
Stock Based Compensation,583000000.0,779000000.0,441000000.0,221000000.0
Other Non Cash Items,-400000000.0,9504000000.0,501000000.0,-44000000.0
Change In Working Capital,-1253000000.0,983000000.0,3065000000.0,176000000.0
Change In Receivables,-1054000000.0,-646000000.0,752000000.0,-429000000.0
Change In Inventory,13000000.0,2672000000.0,463000000.0,-216000000.0
Change In Payables And Accrued Expense,-818000000.0,-2117000000.0,1136000000.0,103000000.0
Change In Payable,-818000000.0,-2117000000.0,1136000000.0,103000000.0
Change In Tax Payable,-1063000000.0,-2305000000.0,907000000.0,162000000.0
Change In Income Tax Payable,-1063000000.0,-2305000000.0,907000000.0,162000000.0
Change In Account Payable,245000000.0,188000000.0,229000000.0,-59000000.0
Change In Other Working Capital,606000000.0,1074000000.0,714000000.0,718000000.0
Investing Cash Flow,-538000000.0,-10859000000.0,-9770000000.0,-874000000.0
Cash Flow From Continuing Investing Activities,-538000000.0,-10859000000.0,-9770000000.0,-874000000.0
Capital Expenditure Reported,-973000000.0,-753000000.0,-836000000.0,-951000000.0
Net Business Purchase And Sale,-862000000.0,-12214000000.0,-8782000000.0,3000000.0
Purchase Of Business,-1610000000.0,-13084000000.0,-24634000000.0,-1246000000.0
Sale Of Business,748000000.0,870000000.0,15852000000.0,1249000000.0
Net Investment Purchase And Sale,1297000000.0,2108000000.0,-152000000.0,74000000.0
Purchase Of Investment,-5478000000.0,-4172000000.0,-3961000000.0,-2305000000.0
Sale Of Investment,6775000000.0,6280000000.0,3809000000.0,2379000000.0
Financing Cash Flow,-16224000000.0,-1151000000.0,7621000000.0,-3535000000.0
Cash Flow From Continuing Financing Activities,-16224000000.0,-1151000000.0,7621000000.0,-3535000000.0
Net Issuance Payments Of Debt,-6182000000.0,3928000000.0,17653000000.0,-548000000.0
Net Long Term Debt Issuance,-6022000000.0,4195000000.0,17522000000.0,-5000000.0
Long Term Debt Issuance,0.0,6945000000.0,26778000000.0,0.0
Long Term Debt Payments,-6022000000.0,-2750000000.0,-9256000000.0,-5000000.0
Net Short Term Debt Issuance,-160000000.0,-267000000.0,131000000.0,-543000000.0
Net Common Stock Issuance,-6287000000.0,-1546000000.0,-7300000000.0,-320000000.0
Common Stock Payments,-6287000000.0,-1546000000.0,-7300000000.0,-320000000.0
Cash Dividends Paid,-4396000000.0,-4075000000.0,-2679000000.0,-2613000000.0
Common Stock Dividend Paid,-4396000000.0,-4075000000.0,-2679000000.0,-2613000000.0
Net Other Financing Charges,641000000.0,542000000.0,-53000000.0,-54000000.0
End Cash Position,14316000000.0,14973000000.0,12820000000.0,6911000000.0
Changes In Cash,-555000000.0,2042000000.0,5918000000.0,1531000000.0
Effect Of Exchange Rate Changes,-102000000.0,111000000.0,-9000000.0,-41000000.0
Beginning Cash Position,14973000000.0,12820000000.0,6911000000.0,5421000000.0
Capital Expenditure,-973000000.0,-753000000.0,-836000000.0,-951000000.0
Issuance Of Debt,0.0,6945000000.0,26778000000.0,0.0
Repayment Of Debt,-6022000000.0,-2750000000.0,-9256000000.0,-5000000.0
Repurchase Of Capital Stock,-6287000000.0,-1546000000.0,-7300000000.0,-320000000.0
Free Cash Flow,15234000000.0,13299000000.0,7231000000.0,4989000000.0
