,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1260184000.0,1265536000.0,1456984000.0,1356295000.0
Cash Flow From Continuing Operating Activities,1260184000.0,1265536000.0,1456984000.0,1356295000.0
Net Income From Continuing Operations,1396714000.0,962501000.0,1009708000.0,685192000.0
Operating Gains Losses,-1082840000.0,-501482000.0,-480803000.0,-213530000.0
Gain Loss On Investment Securities,-1086238000.0,-530916000.0,-428505000.0,-239307000.0
Earnings Losses From Equity Investments,3398000.0,3284000.0,-65945000.0,3667000.0
Depreciation Amortization Depletion,851384000.0,832443000.0,842776000.0,790117000.0
Depreciation And Amortization,851384000.0,832443000.0,842776000.0,790117000.0
Depreciation,851538000.0,832514000.0,842847000.0,785725000.0
Amortization Cash Flow,-154000.0,-71000.0,-71000.0,4392000.0
Amortization Of Intangibles,-154000.0,-71000.0,-71000.0,4392000.0
Asset Impairment Charge,23295000.0,6869000.0,5529000.0,5152000.0
Stock Based Compensation,27810000.0,23174000.0,24449000.0,27132000.0
Other Non Cash Items,14039000.0,15975000.0,23163000.0,34091000.0
Change In Working Capital,29726000.0,-74044000.0,29541000.0,25649000.0
Change In Prepaid Assets,5661000.0,-9582000.0,2804000.0,2249000.0
Change In Payables And Accrued Expense,18995000.0,-486000.0,9346000.0,2725000.0
Change In Payable,15381000.0,470000.0,5116000.0,-1862000.0
Change In Account Payable,15381000.0,470000.0,5116000.0,-1862000.0
Change In Accrued Expense,3614000.0,-956000.0,4230000.0,4587000.0
Change In Interest Payable,3614000.0,-956000.0,4230000.0,4587000.0
Change In Other Current Assets,5906000.0,-53021000.0,6278000.0,4097000.0
Change In Other Current Liabilities,-836000.0,-10955000.0,11113000.0,16578000.0
Change In Other Working Capital,,-63976000.0,17391000.0,20675000.0
Dividend Received Cfo,56000.0,100000.0,2621000.0,2492000.0
Investing Cash Flow,-434620000.0,663586000.0,-771824000.0,-376834000.0
Cash Flow From Continuing Investing Activities,-434620000.0,663586000.0,-771824000.0,-376834000.0
Capital Expenditure Reported,-166951000.0,-146144000.0,-185307000.0,-194761000.0
Net PPE Purchase And Sale,-1696000.0,-20100000.0,-4955000.0,-4505000.0
Purchase Of PPE,-1696000.0,-20100000.0,-4955000.0,-4505000.0
Net Business Purchase And Sale,-79791000.0,-5775000.0,-9604000.0,-6571000.0
Purchase Of Business,-79791000.0,-5775000.0,-9604000.0,-6571000.0
Net Investment Properties Purchase And Sale,-210805000.0,834742000.0,-649951000.0,-170997000.0
Purchase Of Investment Properties,-1918552000.0,-279230000.0,-1714570000.0,-862523000.0
Sale Of Investment Properties,1707747000.0,1113972000.0,1064619000.0,691526000.0
Net Investment Purchase And Sale,23107000.0,-773000.0,-269000.0,0.0
Purchase Of Investment,-168291000.0,-773000.0,-269000.0,-6571000.0
Sale Of Investment,191398000.0,,,0.0
Dividends Received Cfi,1516000.0,1636000.0,78262000.0,0.0
Interest Received Cfi,-15932000.0,-10165000.0,-6884000.0,-6260000.0
Financing Cash Flow,-565056000.0,-1946393000.0,-684474000.0,-963910000.0
Cash Flow From Continuing Financing Activities,-565056000.0,-1946393000.0,-684474000.0,-963910000.0
Net Issuance Payments Of Debt,291453000.0,-1002080000.0,174326000.0,-161913000.0
Net Long Term Debt Issuance,391253000.0,-399077000.0,-344324000.0,-361339000.0
Long Term Debt Issuance,555898000.0,519204000.0,1490239000.0,993229000.0
Long Term Debt Payments,-164645000.0,-918281000.0,-1834563000.0,-1354568000.0
Net Short Term Debt Issuance,-99800000.0,-603003000.0,518650000.0,199426000.0
Short Term Debt Issuance,7600200000.0,9320997000.0,21954800000.0,17835926000.0
Short Term Debt Payments,-7700000000.0,-9924000000.0,-21436150000.0,-17636500000.0
Cash Dividends Paid,-903558000.0,-887028000.0,-834201000.0,-785985000.0
Common Stock Dividend Paid,-900468000.0,-883938000.0,-831111000.0,-782122000.0
Preferred Stock Dividend Paid,-3090000.0,-3090000.0,-3090000.0,-3863000.0
Proceeds From Stock Option Exercised,89710000.0,16783000.0,80901000.0,34534000.0
Net Other Financing Charges,-42661000.0,-74068000.0,-105500000.0,-50546000.0
End Cash Position,360236000.0,99728000.0,116999000.0,116313000.0
Changes In Cash,260508000.0,-17271000.0,686000.0,15551000.0
Beginning Cash Position,99728000.0,116999000.0,116313000.0,100762000.0
Income Tax Paid Supplemental Data,1179000.0,,585000.0,853000.0
Interest Paid Supplemental Data,252838000.0,320854000.0,342048000.0,358156000.0
Capital Expenditure,-168647000.0,-166244000.0,-190262000.0,-199266000.0
Issuance Of Debt,8156098000.0,9840201000.0,23445039000.0,18829155000.0
Repayment Of Debt,-7864645000.0,-10842281000.0,-23270713000.0,-18991068000.0
Free Cash Flow,1091537000.0,1099292000.0,1266722000.0,1157029000.0
