,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,-222591000.0,-1072425000.0,901070000.0,961489000.0
Cash Flow From Continuing Operating Activities,-222591000.0,-1072425000.0,901070000.0,961489000.0
Net Income From Continuing Operations,-1011990000.0,-2326946000.0,311378000.0,803084000.0
Operating Gains Losses,-9300000.0,17661000.0,15665000.0,8911000.0
Gain Loss On Investment Securities,-11360000.0,13060000.0,3228000.0,4520000.0
Depreciation Amortization Depletion,715962000.0,725502000.0,624878000.0,550596000.0
Depreciation And Amortization,715962000.0,725502000.0,624878000.0,550596000.0
Deferred Tax,-2706000.0,562484000.0,174190000.0,-498654000.0
Deferred Income Tax,-2706000.0,562484000.0,174190000.0,-498654000.0
Provisionand Write Offof Assets,29487000.0,64375000.0,21898000.0,6527000.0
Stock Based Compensation,95238000.0,62254000.0,40372000.0,35040000.0
Other Non Cash Items,101735000.0,67865000.0,34076000.0,163222000.0
Change In Working Capital,-141017000.0,-245620000.0,-321387000.0,-107237000.0
Change In Receivables,-29441000.0,81646000.0,-86712000.0,-59157000.0
Change In Inventory,-21499000.0,27660000.0,-37907000.0,-5212000.0
Change In Payables And Accrued Expense,117801000.0,-162475000.0,-61910000.0,49527000.0
Change In Other Working Capital,-207878000.0,-192451000.0,-134858000.0,-92395000.0
Investing Cash Flow,-342423000.0,-265759000.0,-1068598000.0,-1222810000.0
Cash Flow From Continuing Investing Activities,-342423000.0,-265759000.0,-1068598000.0,-1222810000.0
Capital Expenditure Reported,-290657000.0,-290115000.0,-1063293000.0,-1475972000.0
Net Intangibles Purchase And Sale,-56034000.0,,-6000000.0,-126414000.0
Purchase Of Intangibles,-56034000.0,,-6000000.0,-126414000.0
Net Business Purchase And Sale,0.0,4604000.0,,0.0
Sale Of Business,0.0,4604000.0,,0.0
Net Investment Purchase And Sale,,,,325363000.0
Purchase Of Investment,,,,-34098000.0
Sale Of Investment,,,,359461000.0
Net Other Investing Changes,4268000.0,19752000.0,695000.0,54213000.0
Financing Cash Flow,-388002000.0,2463245000.0,299012000.0,-324257000.0
Cash Flow From Continuing Financing Activities,-388002000.0,2463245000.0,299012000.0,-324257000.0
Net Issuance Payments Of Debt,-1163778000.0,2650683000.0,963690000.0,-243342000.0
Net Long Term Debt Issuance,-1163778000.0,2650683000.0,963690000.0,-243342000.0
Long Term Debt Issuance,1340281000.0,4691953000.0,3893778000.0,2788925000.0
Long Term Debt Payments,-2504059000.0,-2041270000.0,-2930088000.0,-3032267000.0
Net Common Stock Issuance,832716000.0,-11533000.0,-66986000.0,755696000.0
Common Stock Issuance,846558000.0,,,915240000.0
Common Stock Payments,-13842000.0,-11533000.0,-66986000.0,-159544000.0
Cash Dividends Paid,-1553000.0,-108777000.0,-566521000.0,-569781000.0
Common Stock Dividend Paid,,-108777000.0,-566521000.0,-569781000.0
Proceeds From Stock Option Exercised,0.0,70000.0,9312000.0,15739000.0
Net Other Financing Charges,-55387000.0,-67198000.0,-40483000.0,-282569000.0
End Cash Position,2531067000.0,3486384000.0,2358292000.0,2219323000.0
Changes In Cash,-953016000.0,1125061000.0,131484000.0,-585578000.0
Effect Of Exchange Rate Changes,-2301000.0,3031000.0,7485000.0,-1733000.0
Beginning Cash Position,3486384000.0,2358292000.0,2219323000.0,2806634000.0
Income Tax Paid Supplemental Data,1749000.0,1433000.0,,1885000.0
Interest Paid Supplemental Data,581650000.0,463458000.0,373052000.0,378023000.0
Capital Expenditure,-346691000.0,-290115000.0,-1069293000.0,-1602386000.0
Issuance Of Capital Stock,846558000.0,,,915240000.0
Issuance Of Debt,1340281000.0,4691953000.0,3893778000.0,2788925000.0
Repayment Of Debt,-2504059000.0,-2041270000.0,-2930088000.0,-3032267000.0
Repurchase Of Capital Stock,-13842000.0,-11533000.0,-66986000.0,-159544000.0
Free Cash Flow,-569282000.0,-1362540000.0,-168223000.0,-640897000.0
