,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,12310000000.0,16699000000.0,16639000000.0,12978000000.0
Cash Flow From Continuing Operating Activities,12316000000.0,16696000000.0,16632000000.0,12984000000.0
Net Income From Continuing Operations,12390000000.0,2714000000.0,5546000000.0,6015000000.0
Operating Gains Losses,-1000000.0,-31000000.0,-76000000.0,-339000000.0
Gain Loss On Investment Securities,-2000000.0,-25000000.0,-26000000.0,209000000.0
Depreciation Amortization Depletion,3481000000.0,3501000000.0,3339000000.0,2396000000.0
Depreciation And Amortization,3481000000.0,3501000000.0,3339000000.0,2396000000.0
Deferred Tax,605000000.0,-1627000000.0,-296000000.0,714000000.0
Deferred Income Tax,605000000.0,-1627000000.0,-296000000.0,714000000.0
Stock Based Compensation,331000000.0,203000000.0,239000000.0,170000000.0
Other Non Cash Items,28000000.0,-719000000.0,870000000.0,-722000000.0
Change In Working Capital,-2574000000.0,2391000000.0,774000000.0,-1106000000.0
Change In Receivables,17000000.0,287000000.0,-63000000.0,-74000000.0
Changes In Account Receivables,17000000.0,287000000.0,-63000000.0,-74000000.0
Change In Payables And Accrued Expense,-71000000.0,-87000000.0,-19000000.0,45000000.0
Change In Payable,-71000000.0,-87000000.0,-19000000.0,45000000.0
Change In Account Payable,-71000000.0,-87000000.0,-19000000.0,45000000.0
Change In Other Current Assets,-4114000000.0,979000000.0,662000000.0,476000000.0
Change In Other Current Liabilities,1594000000.0,1212000000.0,194000000.0,-1553000000.0
Cash From Discontinued Operating Activities,-6000000.0,3000000.0,7000000.0,-6000000.0
Investing Cash Flow,-31501000000.0,-14841000000.0,-22998000000.0,-15618000000.0
Cash Flow From Continuing Investing Activities,-31501000000.0,-14841000000.0,-22998000000.0,-15618000000.0
Net PPE Purchase And Sale,-698000000.0,-710000000.0,-887000000.0,-874000000.0
Purchase Of PPE,-698000000.0,-710000000.0,-887000000.0,-874000000.0
Net Business Purchase And Sale,-669000000.0,-7000000.0,-8393000000.0,-600000000.0
Purchase Of Business,-669000000.0,-7000000.0,-8393000000.0,-600000000.0
Net Investment Purchase And Sale,1861000000.0,-19890000000.0,5882000000.0,-16860000000.0
Purchase Of Investment,-27884000000.0,-43026000000.0,-12501000000.0,-33188000000.0
Sale Of Investment,29745000000.0,23136000000.0,18383000000.0,16328000000.0
Net Other Investing Changes,-668000000.0,-822000000.0,-877000000.0,-802000000.0
Financing Cash Flow,474000000.0,25164000000.0,6619000000.0,1777000000.0
Cash Flow From Continuing Financing Activities,474000000.0,25164000000.0,6619000000.0,1777000000.0
Net Issuance Payments Of Debt,3554000000.0,-16480000000.0,-4186000000.0,-1191000000.0
Net Long Term Debt Issuance,3554000000.0,-16480000000.0,-4186000000.0,-1191000000.0
Long Term Debt Issuance,10847000000.0,5235000000.0,10798000000.0,6974000000.0
Long Term Debt Payments,-7293000000.0,-21715000000.0,-14984000000.0,-8165000000.0
Net Common Stock Issuance,-7352000000.0,-152000000.0,-1282000000.0,-2109000000.0
Common Stock Issuance,253000000.0,241000000.0,199000000.0,175000000.0
Common Stock Payments,-7605000000.0,-393000000.0,-1481000000.0,-2284000000.0
Net Preferred Stock Issuance,-48000000.0,-45000000.0,462000000.0,0.0
Preferred Stock Issuance,2052000000.0,1330000000.0,1462000000.0,0.0
Preferred Stock Payments,-2100000000.0,-1375000000.0,-1000000000.0,
Cash Dividends Paid,-1422000000.0,-740000000.0,-1035000000.0,-1038000000.0
Common Stock Dividend Paid,-1148000000.0,-460000000.0,-753000000.0,-773000000.0
Preferred Stock Dividend Paid,-274000000.0,-280000000.0,-282000000.0,-265000000.0
Proceeds From Stock Option Exercised,55000000.0,62000000.0,17000000.0,38000000.0
Net Other Financing Charges,,,17000000.0,38000000.0
End Cash Position,22054000000.0,40771000000.0,13749000000.0,13489000000.0
Changes In Cash,-18717000000.0,27022000000.0,260000000.0,-863000000.0
Beginning Cash Position,40771000000.0,13749000000.0,13489000000.0,14352000000.0
Income Tax Paid Supplemental Data,2527000000.0,988000000.0,626000000.0,407000000.0
Interest Paid Supplemental Data,2158000000.0,3580000000.0,4790000000.0,3933000000.0
Capital Expenditure,-698000000.0,-710000000.0,-887000000.0,-874000000.0
Issuance Of Capital Stock,2305000000.0,1571000000.0,1661000000.0,175000000.0
Issuance Of Debt,10847000000.0,5235000000.0,10798000000.0,6974000000.0
Repayment Of Debt,-7293000000.0,-21715000000.0,-14984000000.0,-8165000000.0
Repurchase Of Capital Stock,-9705000000.0,-1768000000.0,-2481000000.0,-2284000000.0
Free Cash Flow,11612000000.0,15989000000.0,15752000000.0,12104000000.0
