,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,8756000000.0,6139000000.0,6649000000.0,7189000000.0
Cash Flow From Continuing Operating Activities,8756000000.0,6139000000.0,6649000000.0,7189000000.0
Net Income From Continuing Operations,7769000000.0,5595000000.0,5017000000.0,5580000000.0
Operating Gains Losses,-57000000.0,-4000000.0,-23000000.0,-3000000.0
Depreciation Amortization Depletion,954000000.0,992000000.0,1050000000.0,954000000.0
Depreciation And Amortization,954000000.0,992000000.0,1050000000.0,954000000.0
Depreciation,755000000.0,733000000.0,708000000.0,590000000.0
Amortization Cash Flow,199000000.0,259000000.0,342000000.0,364000000.0
Amortization Of Intangibles,199000000.0,259000000.0,342000000.0,364000000.0
Deferred Tax,15000000.0,-137000000.0,81000000.0,-105000000.0
Deferred Income Tax,15000000.0,-137000000.0,81000000.0,-105000000.0
Stock Based Compensation,230000000.0,224000000.0,217000000.0,232000000.0
Other Non Cash Items,10000000.0,-103000000.0,-6000000.0,-71000000.0
Change In Working Capital,-165000000.0,-428000000.0,313000000.0,602000000.0
Change In Receivables,-287000000.0,-340000000.0,133000000.0,71000000.0
Changes In Account Receivables,-287000000.0,-340000000.0,133000000.0,71000000.0
Change In Inventory,45000000.0,46000000.0,216000000.0,-282000000.0
Change In Prepaid Assets,57000000.0,-79000000.0,265000000.0,669000000.0
Change In Payables And Accrued Expense,13000000.0,-118000000.0,-286000000.0,151000000.0
Change In Payable,13000000.0,-118000000.0,-286000000.0,151000000.0
Change In Tax Payable,-20000000.0,-181000000.0,-193000000.0,158000000.0
Change In Income Tax Payable,-20000000.0,-181000000.0,-193000000.0,158000000.0
Change In Account Payable,33000000.0,63000000.0,-93000000.0,-7000000.0
Change In Other Working Capital,7000000.0,63000000.0,-15000000.0,-7000000.0
Investing Cash Flow,-4095000000.0,-922000000.0,-1920000000.0,-78000000.0
Cash Flow From Continuing Investing Activities,-4095000000.0,-922000000.0,-1920000000.0,-78000000.0
Capital Expenditure Reported,-2462000000.0,-649000000.0,-847000000.0,-1131000000.0
Net Investment Purchase And Sale,-1646000000.0,-241000000.0,-1135000000.0,1067000000.0
Purchase Of Investment,-10124000000.0,-5786000000.0,-3444000000.0,-5641000000.0
Sale Of Investment,8478000000.0,5545000000.0,2309000000.0,6708000000.0
Net Other Investing Changes,13000000.0,-32000000.0,62000000.0,-14000000.0
Financing Cash Flow,-3137000000.0,-4547000000.0,-4730000000.0,-6329000000.0
Cash Flow From Continuing Financing Activities,-3137000000.0,-4547000000.0,-4730000000.0,-6329000000.0
Net Issuance Payments Of Debt,945000000.0,998000000.0,741000000.0,1000000000.0
Net Long Term Debt Issuance,945000000.0,1498000000.0,1491000000.0,1500000000.0
Long Term Debt Issuance,1495000000.0,1498000000.0,1491000000.0,1500000000.0
Long Term Debt Payments,-550000000.0,-500000000.0,-750000000.0,-500000000.0
Net Short Term Debt Issuance,,-500000000.0,-750000000.0,-500000000.0
Short Term Debt Payments,,-500000000.0,-750000000.0,-500000000.0
Net Common Stock Issuance,-150000000.0,-2083000000.0,-2421000000.0,-4727000000.0
Common Stock Issuance,377000000.0,470000000.0,539000000.0,373000000.0
Common Stock Payments,-527000000.0,-2553000000.0,-2960000000.0,-5100000000.0
Cash Dividends Paid,-3886000000.0,-3426000000.0,-3008000000.0,-2555000000.0
Common Stock Dividend Paid,-3886000000.0,-3426000000.0,-3008000000.0,-2555000000.0
Net Other Financing Charges,-46000000.0,-36000000.0,-42000000.0,-47000000.0
End Cash Position,4631000000.0,3107000000.0,2437000000.0,2438000000.0
Changes In Cash,1524000000.0,670000000.0,-1000000.0,782000000.0
Beginning Cash Position,3107000000.0,2437000000.0,2438000000.0,1656000000.0
Capital Expenditure,-2462000000.0,-649000000.0,-847000000.0,-1131000000.0
Issuance Of Capital Stock,377000000.0,470000000.0,539000000.0,373000000.0
Issuance Of Debt,1495000000.0,1498000000.0,1491000000.0,1500000000.0
Repayment Of Debt,-550000000.0,-500000000.0,-750000000.0,-500000000.0
Repurchase Of Capital Stock,-527000000.0,-2553000000.0,-2960000000.0,-5100000000.0
Free Cash Flow,6294000000.0,5490000000.0,5802000000.0,6058000000.0
