,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,747274000.0,790507000.0,643087000.0,604446000.0
Cash Flow From Continuing Operating Activities,747274000.0,790507000.0,643087000.0,604446000.0
Net Income From Continuing Operations,692843000.0,521571000.0,592198000.0,593794000.0
Depreciation Amortization Depletion,131680000.0,125361000.0,105296000.0,108408000.0
Depreciation And Amortization,131680000.0,125361000.0,105296000.0,108408000.0
Depreciation,71560000.0,68685000.0,53839000.0,57952000.0
Amortization Cash Flow,60120000.0,56676000.0,51457000.0,50456000.0
Amortization Of Intangibles,60120000.0,56676000.0,51457000.0,50456000.0
Deferred Tax,16633000.0,-2693000.0,9620000.0,2405000.0
Deferred Income Tax,16633000.0,-2693000.0,9620000.0,2405000.0
Asset Impairment Charge,0.0,6945000.0,,
Unrealized Gain Loss On Investment Securities,-9707000.0,,,
Stock Based Compensation,29918000.0,36865000.0,38577000.0,37541000.0
Excess Tax Benefit From Stock Based Compensation,,,,0.0
Change In Working Capital,-114093000.0,102458000.0,-99375000.0,-131643000.0
Change In Receivables,-62448000.0,37467000.0,-22195000.0,-47921000.0
Changes In Account Receivables,-62448000.0,37467000.0,-22195000.0,-47921000.0
Change In Inventory,-67250000.0,18940000.0,-31854000.0,-25396000.0
Change In Payables And Accrued Expense,46110000.0,140598000.0,9784000.0,-81663000.0
Change In Payable,46110000.0,140598000.0,9784000.0,-81663000.0
Change In Account Payable,46110000.0,140598000.0,9784000.0,-81663000.0
Change In Other Current Assets,-16275000.0,-64895000.0,-27388000.0,-6399000.0
Change In Other Current Liabilities,-52075000.0,-40725000.0,-39911000.0,27015000.0
Change In Other Working Capital,37845000.0,11073000.0,12189000.0,2721000.0
Taxes Refund Paid,0.0,0.0,-3229000.0,-6059000.0
Investing Cash Flow,-231630000.0,-264094000.0,768802000.0,1683302000.0
Cash Flow From Continuing Investing Activities,-231630000.0,-264094000.0,768802000.0,1683302000.0
Capital Expenditure Reported,-161266000.0,-172384000.0,-163823000.0,-96079000.0
Net PPE Purchase And Sale,-161266000.0,-172384000.0,-163823000.0,-96079000.0
Purchase Of PPE,-161266000.0,-172384000.0,-163823000.0,-96079000.0
Net Intangibles Purchase And Sale,-7000000.0,,0.0,0.0
Purchase Of Intangibles,-7000000.0,,0.0,0.0
Net Business Purchase And Sale,-1788000.0,-80545000.0,0.0,-31486000.0
Purchase Of Business,-1788000.0,-80545000.0,0.0,-31486000.0
Net Investment Purchase And Sale,-61576000.0,-11165000.0,932625000.0,1810867000.0
Purchase Of Investment,-279660000.0,-32027000.0,-45794000.0,-1013695000.0
Sale Of Investment,218084000.0,20862000.0,978419000.0,2824562000.0
Financing Cash Flow,-438275000.0,-440502000.0,-1872678000.0,-2119522000.0
Cash Flow From Continuing Financing Activities,-438275000.0,-440502000.0,-1872678000.0,-2119522000.0
Net Issuance Payments Of Debt,160000000.0,-325366000.0,535188000.0,-850161000.0
Net Long Term Debt Issuance,160000000.0,-325366000.0,535188000.0,-850161000.0
Long Term Debt Issuance,510000000.0,315000000.0,925670000.0,274000.0
Long Term Debt Payments,-350000000.0,-640366000.0,-390482000.0,-850435000.0
Net Common Stock Issuance,-648930000.0,-196409000.0,-2469258000.0,-1315106000.0
Common Stock Payments,-648930000.0,-196409000.0,-2469258000.0,-1315106000.0
Proceeds From Stock Option Exercised,55643000.0,66033000.0,53715000.0,52429000.0
Net Other Financing Charges,-4988000.0,15240000.0,7677000.0,-6684000.0
End Cash Position,501234000.0,436695000.0,335715000.0,796280000.0
Changes In Cash,77369000.0,85911000.0,-460789000.0,168226000.0
Effect Of Exchange Rate Changes,-12830000.0,15069000.0,224000.0,-14265000.0
Beginning Cash Position,436695000.0,335715000.0,796280000.0,642319000.0
Income Tax Paid Supplemental Data,153504000.0,97621000.0,87998000.0,159397000.0
Interest Paid Supplemental Data,42408000.0,52103000.0,42843000.0,50798000.0
Capital Expenditure,-168266000.0,-172384000.0,-163823000.0,-96079000.0
Issuance Of Debt,510000000.0,315000000.0,925670000.0,274000.0
Repayment Of Debt,-350000000.0,-640366000.0,-390482000.0,-850435000.0
Repurchase Of Capital Stock,-648930000.0,-196409000.0,-2469258000.0,-1315106000.0
Free Cash Flow,579008000.0,618123000.0,479264000.0,508367000.0
