,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,795248000.0,758431000.0,846073000.0,848709000.0
Cash Flow From Continuing Operating Activities,795248000.0,758431000.0,846073000.0,848709000.0
Net Income From Continuing Operations,525930000.0,428253000.0,60061000.0,1073474000.0
Operating Gains Losses,-391764000.0,-641438000.0,44089000.0,-879229000.0
Gain Loss On Sale Of Business,-1042000.0,-159973000.0,,
Gain Loss On Investment Securities,-605311000.0,-592164000.0,-22900000.0,-925985000.0
Earnings Losses From Equity Investments,-11235000.0,67787000.0,8625000.0,2594000.0
Depreciation Amortization Depletion,684286000.0,697143000.0,659989000.0,549499000.0
Depreciation And Amortization,684286000.0,697143000.0,659989000.0,549499000.0
Deferred Tax,-5792000.0,-14573000.0,-18253000.0,-18525000.0
Deferred Income Tax,-5792000.0,-14573000.0,-18253000.0,-18525000.0
Asset Impairment Charge,55896000.0,244253000.0,225937000.0,55260000.0
Stock Based Compensation,18202000.0,17368000.0,18162000.0,16563000.0
Other Non Cash Items,-122880000.0,-93645000.0,-185914000.0,-17111000.0
Change In Working Capital,26394000.0,108776000.0,21888000.0,46311000.0
Change In Receivables,18626000.0,15281000.0,-49771000.0,5686000.0
Changes In Account Receivables,18626000.0,15281000.0,-49771000.0,5686000.0
Change In Payables And Accrued Expense,7768000.0,93495000.0,71659000.0,40625000.0
Change In Payable,7768000.0,93495000.0,71659000.0,40625000.0
Change In Account Payable,7768000.0,93495000.0,71659000.0,40625000.0
Dividend Received Cfo,4976000.0,12294000.0,20114000.0,22467000.0
Investing Cash Flow,531032000.0,-1007700000.0,-1448778000.0,1829279000.0
Cash Flow From Continuing Investing Activities,531032000.0,-1007700000.0,-1448778000.0,1829279000.0
Net Business Purchase And Sale,-25260000.0,-39118000.0,429686000.0,717503000.0
Purchase Of Business,-25260000.0,-39118000.0,-14956000.0,-12203000.0
Sale Of Business,0.0,0.0,444642000.0,729706000.0
Net Investment Properties Purchase And Sale,305539000.0,-657842000.0,-2000734000.0,1114754000.0
Purchase Of Investment Properties,-2093581000.0,-1962217000.0,-2231189000.0,-929723000.0
Sale Of Investment Properties,2399120000.0,1304375000.0,230455000.0,2044477000.0
Net Investment Purchase And Sale,0.0,-191414000.0,274150000.0,148024000.0
Purchase Of Investment,0.0,-394177000.0,,0.0
Sale Of Investment,,202763000.0,274150000.0,148024000.0
Dividends Received Cfi,37640000.0,18555000.0,27072000.0,26472000.0
Net Other Investing Changes,213113000.0,-137881000.0,-178952000.0,-177474000.0
Financing Cash Flow,-1288517000.0,246450000.0,647271000.0,-2620536000.0
Cash Flow From Continuing Financing Activities,-1288517000.0,246450000.0,647271000.0,-2620536000.0
Net Issuance Payments Of Debt,-301014000.0,26407000.0,642927000.0,-1380439000.0
Net Long Term Debt Issuance,-1337399000.0,26407000.0,642927000.0,-1380439000.0
Long Term Debt Issuance,1088537000.0,594750000.0,2297069000.0,223587000.0
Long Term Debt Payments,-2425936000.0,-568343000.0,-1654142000.0,-1604026000.0
Net Short Term Debt Issuance,1036385000.0,,,
Short Term Debt Issuance,16821450000.0,,,
Short Term Debt Payments,-15785065000.0,,,
Net Common Stock Issuance,-7805000.0,1058348000.0,790543000.0,214224000.0
Common Stock Issuance,5036000.0,1068877000.0,795586000.0,217656000.0
Common Stock Payments,-12841000.0,-10529000.0,-5043000.0,-3432000.0
Cash Dividends Paid,-650082000.0,-787072000.0,-720123000.0,-696913000.0
Common Stock Dividend Paid,-650082000.0,-787072000.0,-720123000.0,-696913000.0
Proceeds From Stock Option Exercised,,,795586000.0,217656000.0
Net Other Financing Charges,-329616000.0,-51233000.0,-66076000.0,-757408000.0
Other Cash Adjustment Inside Changein Cash,,-70253000.0,,
End Cash Position,219448000.0,111432000.0,184657000.0,139846000.0
Changes In Cash,37763000.0,-73072000.0,44566000.0,57452000.0
Effect Of Exchange Rate Changes,0.0,-153000.0,245000.0,191000.0
Beginning Cash Position,181685000.0,184657000.0,139846000.0,82203000.0
Income Tax Paid Supplemental Data,,,,4480000.0
Interest Paid Supplemental Data,,,,275690000.0
Issuance Of Capital Stock,5036000.0,1068877000.0,795586000.0,217656000.0
Issuance Of Debt,17909987000.0,594750000.0,2297069000.0,223587000.0
Repayment Of Debt,-18211001000.0,-568343000.0,-1654142000.0,-1604026000.0
Repurchase Of Capital Stock,-12841000.0,-10529000.0,-5043000.0,-3432000.0
Free Cash Flow,795248000.0,758431000.0,846073000.0,848709000.0
