,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2189000000.0,2848000000.0,3263000000.0,3122000000.0
Cash Flow From Continuing Operating Activities,2189000000.0,2848000000.0,3263000000.0,3122000000.0
Net Income From Continuing Operations,1597000000.0,1473000000.0,1372000000.0,1261000000.0
Operating Gains Losses,-119000000.0,-67000000.0,6000000.0,-13000000.0
Gain Loss On Investment Securities,-57000000.0,-27000000.0,45000000.0,22000000.0
Earnings Losses From Equity Investments,-62000000.0,-40000000.0,-39000000.0,-35000000.0
Depreciation Amortization Depletion,2257000000.0,2082000000.0,1904000000.0,1781000000.0
Depreciation And Amortization,2257000000.0,2082000000.0,1904000000.0,1781000000.0
Depreciation,2257000000.0,2082000000.0,1904000000.0,1781000000.0
Deferred Tax,-79000000.0,-8000000.0,143000000.0,218000000.0
Deferred Income Tax,-79000000.0,-8000000.0,143000000.0,218000000.0
Provisionand Write Offof Assets,60000000.0,60000000.0,42000000.0,42000000.0
Stock Based Compensation,31000000.0,73000000.0,58000000.0,45000000.0
Other Non Cash Items,-156000000.0,-252000000.0,-37000000.0,-179000000.0
Change In Working Capital,-1444000000.0,-555000000.0,-265000000.0,-70000000.0
Change In Receivables,-313000000.0,-157000000.0,22000000.0,-96000000.0
Changes In Account Receivables,-164000000.0,-154000000.0,-20000000.0,-105000000.0
Change In Inventory,-126000000.0,-80000000.0,-84000000.0,-65000000.0
Change In Payables And Accrued Expense,138000000.0,-33000000.0,-12000000.0,90000000.0
Change In Payable,138000000.0,-33000000.0,-12000000.0,90000000.0
Change In Account Payable,138000000.0,-33000000.0,-12000000.0,90000000.0
Change In Other Current Assets,-34000000.0,-45000000.0,25000000.0,18000000.0
Change In Other Current Liabilities,-1000000.0,29000000.0,-15000000.0,-61000000.0
Change In Other Working Capital,-1108000000.0,-269000000.0,-201000000.0,44000000.0
Dividend Received Cfo,42000000.0,42000000.0,40000000.0,37000000.0
Investing Cash Flow,-4287000000.0,-4740000000.0,-4343000000.0,-3986000000.0
Cash Flow From Continuing Investing Activities,-4287000000.0,-4740000000.0,-4343000000.0,-3986000000.0
Capital Expenditure Reported,-4244000000.0,-5369000000.0,-4225000000.0,-3957000000.0
Net Business Purchase And Sale,0.0,684000000.0,,
Sale Of Business,0.0,684000000.0,,
Net Investment Purchase And Sale,-14000000.0,-20000000.0,-20000000.0,-20000000.0
Purchase Of Investment,-757000000.0,-1398000000.0,-995000000.0,-853000000.0
Sale Of Investment,743000000.0,1378000000.0,975000000.0,833000000.0
Net Other Investing Changes,-29000000.0,-35000000.0,-98000000.0,-9000000.0
Financing Cash Flow,2135000000.0,1773000000.0,1181000000.0,928000000.0
Cash Flow From Continuing Financing Activities,2135000000.0,1773000000.0,1181000000.0,928000000.0
Net Issuance Payments Of Debt,2714000000.0,1928000000.0,1528000000.0,1448000000.0
Net Long Term Debt Issuance,2293000000.0,1939000000.0,1971000000.0,1223000000.0
Long Term Debt Issuance,2710000000.0,2940000000.0,2920000000.0,1675000000.0
Long Term Debt Payments,-417000000.0,-1001000000.0,-949000000.0,-452000000.0
Net Short Term Debt Issuance,421000000.0,-11000000.0,-443000000.0,225000000.0
Net Common Stock Issuance,366000000.0,727000000.0,458000000.0,229000000.0
Common Stock Issuance,366000000.0,727000000.0,458000000.0,230000000.0
Common Stock Payments,,,,-1000000.0
Cash Dividends Paid,-935000000.0,-856000000.0,-791000000.0,-730000000.0
Common Stock Dividend Paid,-935000000.0,-856000000.0,-791000000.0,-730000000.0
Net Other Financing Charges,-10000000.0,-26000000.0,-14000000.0,-19000000.0
End Cash Position,166000000.0,129000000.0,248000000.0,147000000.0
Changes In Cash,37000000.0,-119000000.0,101000000.0,64000000.0
Beginning Cash Position,129000000.0,248000000.0,147000000.0,83000000.0
Income Tax Paid Supplemental Data,4000000.0,-12000000.0,,
Interest Paid Supplemental Data,788000000.0,758000000.0,698000000.0,633000000.0
Capital Expenditure,-4244000000.0,-5369000000.0,-4225000000.0,-3957000000.0
Issuance Of Capital Stock,366000000.0,727000000.0,458000000.0,230000000.0
Issuance Of Debt,2710000000.0,2940000000.0,2920000000.0,1675000000.0
Repayment Of Debt,-417000000.0,-1001000000.0,-949000000.0,-452000000.0
Repurchase Of Capital Stock,,,,-1000000.0
Free Cash Flow,-2055000000.0,-2521000000.0,-962000000.0,-835000000.0
