,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,5051000000.0,5958000000.0,5455000000.0,6014000000.0
Cash Flow From Continuing Operating Activities,5051000000.0,5958000000.0,5455000000.0,6014000000.0
Net Income From Continuing Operations,4325000000.0,4778000000.0,3304000000.0,2920000000.0
Operating Gains Losses,-468000000.0,270000000.0,135000000.0,430000000.0
Gain Loss On Investment Securities,-468000000.0,270000000.0,135000000.0,430000000.0
Amortization Of Securities,107000000.0,72000000.0,-170000000.0,-259000000.0
Other Non Cash Items,-79000000.0,182000000.0,358000000.0,571000000.0
Change In Working Capital,1166000000.0,656000000.0,1828000000.0,2352000000.0
Change In Receivables,72000000.0,52000000.0,-32000000.0,-55000000.0
Change In Payables And Accrued Expense,118000000.0,-1419000000.0,-244000000.0,64000000.0
Change In Payable,118000000.0,-1419000000.0,-244000000.0,64000000.0
Change In Tax Payable,118000000.0,-1419000000.0,-244000000.0,64000000.0
Change In Income Tax Payable,118000000.0,-1419000000.0,-244000000.0,64000000.0
Investing Cash Flow,-2378000000.0,-4619000000.0,-3171000000.0,-3582000000.0
Cash Flow From Continuing Investing Activities,-2378000000.0,-4619000000.0,-3171000000.0,-3582000000.0
Net Investment Purchase And Sale,-2747000000.0,-2149000000.0,-1387000000.0,-194000000.0
Purchase Of Investment,-7371000000.0,-6130000000.0,-7943000000.0,-10181000000.0
Sale Of Investment,4624000000.0,3981000000.0,6556000000.0,9987000000.0
Net Other Investing Changes,1552000000.0,-1292000000.0,803000000.0,524000000.0
Financing Cash Flow,-2739000000.0,-1115000000.0,-1713000000.0,-1616000000.0
Cash Flow From Continuing Financing Activities,-2739000000.0,-1115000000.0,-1713000000.0,-1616000000.0
Net Issuance Payments Of Debt,453000000.0,1195000000.0,615000000.0,470000000.0
Net Long Term Debt Issuance,453000000.0,1195000000.0,615000000.0,470000000.0
Long Term Debt Issuance,1153000000.0,1545000000.0,615000000.0,1020000000.0
Long Term Debt Payments,-700000000.0,-350000000.0,0.0,-550000000.0
Net Common Stock Issuance,-2275000000.0,-1503000000.0,-1578000000.0,-1243000000.0
Common Stock Issuance,26000000.0,34000000.0,49000000.0,58000000.0
Common Stock Payments,-2301000000.0,-1537000000.0,-1627000000.0,-1301000000.0
Cash Dividends Paid,-855000000.0,-769000000.0,-771000000.0,-793000000.0
Common Stock Dividend Paid,-855000000.0,-769000000.0,-771000000.0,-793000000.0
Net Other Financing Charges,-62000000.0,-38000000.0,21000000.0,-50000000.0
End Cash Position,5051000000.0,5141000000.0,4896000000.0,4337000000.0
Changes In Cash,-66000000.0,224000000.0,571000000.0,816000000.0
Effect Of Exchange Rate Changes,-24000000.0,21000000.0,-12000000.0,30000000.0
Beginning Cash Position,5141000000.0,4896000000.0,4337000000.0,3491000000.0
Income Tax Paid Supplemental Data,880000000.0,800000000.0,1384000000.0,998000000.0
Interest Paid Supplemental Data,213000000.0,210000000.0,190000000.0,181000000.0
Issuance Of Capital Stock,26000000.0,34000000.0,49000000.0,58000000.0
Issuance Of Debt,1153000000.0,1545000000.0,615000000.0,1020000000.0
Repayment Of Debt,-700000000.0,-350000000.0,0.0,-550000000.0
Repurchase Of Capital Stock,-2301000000.0,-1537000000.0,-1627000000.0,-1301000000.0
Free Cash Flow,5051000000.0,5958000000.0,5455000000.0,6014000000.0
