,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,7099000000.0,7487000000.0,8990000000.0,9342000000.0
Cash Flow From Continuing Operating Activities,7099000000.0,7487000000.0,8990000000.0,9342000000.0
Net Income From Continuing Operations,4221000000.0,1385000000.0,3747000000.0,2790000000.0
Depreciation Amortization Depletion,390000000.0,383000000.0,367000000.0,302000000.0
Depreciation And Amortization,390000000.0,383000000.0,367000000.0,302000000.0
Deferred Tax,219000000.0,-602000000.0,23000000.0,-53000000.0
Deferred Income Tax,219000000.0,-602000000.0,23000000.0,-53000000.0
Other Non Cash Items,522000000.0,720000000.0,608000000.0,601000000.0
Change In Working Capital,1021000000.0,291000000.0,65000000.0,157000000.0
Change In Receivables,424000000.0,339000000.0,-391000000.0,-280000000.0
Changes In Account Receivables,424000000.0,339000000.0,-391000000.0,-280000000.0
Change In Payables And Accrued Expense,560000000.0,-67000000.0,363000000.0,356000000.0
Change In Accrued Expense,560000000.0,-67000000.0,363000000.0,356000000.0
Change In Other Current Assets,37000000.0,19000000.0,93000000.0,81000000.0
Investing Cash Flow,-4814000000.0,-498000000.0,-261000000.0,-19036000000.0
Cash Flow From Continuing Investing Activities,-4814000000.0,-498000000.0,-261000000.0,-19036000000.0
Net Investment Purchase And Sale,2090000000.0,-1530000000.0,229000000.0,-1603000000.0
Purchase Of Investment,-2990000000.0,-9913000000.0,-7856000000.0,-7271000000.0
Sale Of Investment,5080000000.0,8383000000.0,8085000000.0,5668000000.0
Net Other Investing Changes,-549000000.0,-390000000.0,-588000000.0,-802000000.0
Financing Cash Flow,-5204000000.0,-8031000000.0,-6458000000.0,8253000000.0
Cash Flow From Continuing Financing Activities,-5204000000.0,-8031000000.0,-6458000000.0,8253000000.0
Net Issuance Payments Of Debt,-1281000000.0,-4108000000.0,-4147000000.0,3180000000.0
Net Long Term Debt Issuance,-1281000000.0,-4108000000.0,-4147000000.0,3180000000.0
Long Term Debt Issuance,3105000000.0,675000000.0,5330000000.0,6337000000.0
Long Term Debt Payments,-4386000000.0,-4783000000.0,-9477000000.0,-3157000000.0
Net Common Stock Issuance,-2876000000.0,-985000000.0,-3618000000.0,-1868000000.0
Common Stock Payments,-2876000000.0,-985000000.0,-3618000000.0,-1868000000.0
Net Preferred Stock Issuance,0.0,0.0,734000000.0,
Preferred Stock Issuance,0.0,0.0,734000000.0,
Cash Dividends Paid,-542000000.0,-562000000.0,-581000000.0,-534000000.0
Common Stock Dividend Paid,-500000000.0,-520000000.0,-581000000.0,-534000000.0
Preferred Stock Dividend Paid,-42000000.0,-42000000.0,,
Net Other Financing Charges,29000000.0,-7000000.0,37000000.0,-34000000.0
End Cash Position,8686000000.0,11605000000.0,12647000000.0,10376000000.0
Changes In Cash,-2919000000.0,-1042000000.0,2271000000.0,-1441000000.0
Beginning Cash Position,11605000000.0,12647000000.0,10376000000.0,11817000000.0
Income Tax Paid Supplemental Data,1112000000.0,847000000.0,1017000000.0,772000000.0
Interest Paid Supplemental Data,1034000000.0,1691000000.0,2272000000.0,1815000000.0
Issuance Of Capital Stock,0.0,0.0,734000000.0,
Issuance Of Debt,3105000000.0,675000000.0,5330000000.0,6337000000.0
Repayment Of Debt,-4386000000.0,-4783000000.0,-9477000000.0,-3157000000.0
Repurchase Of Capital Stock,-2876000000.0,-985000000.0,-3618000000.0,-1868000000.0
Free Cash Flow,7099000000.0,7487000000.0,8990000000.0,9342000000.0
