,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2061000000.0,1774000000.0,1081000000.0,1288000000.0
Cash Flow From Continuing Operating Activities,2061000000.0,1774000000.0,1081000000.0,1288000000.0
Net Income From Continuing Operations,4236000000.0,1020000000.0,1073000000.0,715000000.0
Operating Gains Losses,-2857000000.0,-283000000.0,-107000000.0,-128000000.0
Gain Loss On Sale Of Business,-2679000000.0,-81000000.0,2000000.0,9000000.0
Net Foreign Currency Exchange Gain Loss,-10000000.0,-6000000.0,26000000.0,26000000.0
Pension And Employee Benefit Expense,-168000000.0,-196000000.0,-135000000.0,-163000000.0
Depreciation Amortization Depletion,650000000.0,770000000.0,729000000.0,747000000.0
Depreciation And Amortization,650000000.0,770000000.0,729000000.0,747000000.0
Depreciation,281000000.0,308000000.0,240000000.0,213000000.0
Amortization Cash Flow,369000000.0,462000000.0,489000000.0,534000000.0
Amortization Of Intangibles,369000000.0,462000000.0,489000000.0,534000000.0
Deferred Tax,226000000.0,99000000.0,-72000000.0,-115000000.0
Deferred Income Tax,226000000.0,99000000.0,-72000000.0,-115000000.0
Provisionand Write Offof Assets,19000000.0,29000000.0,9000000.0,8000000.0
Stock Based Compensation,101000000.0,90000000.0,74000000.0,50000000.0
Other Non Cash Items,135000000.0,105000000.0,165000000.0,8000000.0
Change In Working Capital,-449000000.0,-56000000.0,-790000000.0,3000000.0
Change In Receivables,-134000000.0,72000000.0,-261000000.0,68000000.0
Changes In Account Receivables,-134000000.0,72000000.0,-261000000.0,68000000.0
Change In Other Current Assets,-122000000.0,-1979000000.0,-634000000.0,-861000000.0
Change In Other Current Liabilities,-175000000.0,1989000000.0,101000000.0,819000000.0
Change In Other Working Capital,-18000000.0,-138000000.0,4000000.0,-23000000.0
Investing Cash Flow,2570000000.0,-160000000.0,-1614000000.0,-341000000.0
Cash Flow From Continuing Investing Activities,2570000000.0,-160000000.0,-1614000000.0,-341000000.0
Capital Expenditure Reported,-53000000.0,-63000000.0,-59000000.0,-54000000.0
Net PPE Purchase And Sale,-148000000.0,-223000000.0,-246000000.0,-268000000.0
Purchase Of PPE,-148000000.0,-223000000.0,-246000000.0,-268000000.0
Net Business Purchase And Sale,2971000000.0,143000000.0,-1312000000.0,-32000000.0
Purchase Of Business,-1077000000.0,-69000000.0,-1329000000.0,-36000000.0
Sale Of Business,4048000000.0,212000000.0,17000000.0,4000000.0
Net Investment Purchase And Sale,-200000000.0,,,
Purchase Of Investment,-200000000.0,,,
Net Other Investing Changes,,-17000000.0,3000000.0,13000000.0
Financing Cash Flow,-3114000000.0,-434000000.0,397000000.0,-903000000.0
Cash Flow From Continuing Financing Activities,-3114000000.0,-434000000.0,397000000.0,-903000000.0
Net Issuance Payments Of Debt,-1008000000.0,-45000000.0,971000000.0,74000000.0
Net Long Term Debt Issuance,-1008000000.0,-45000000.0,1102000000.0,828000000.0
Long Term Debt Issuance,0.0,282000000.0,2097000000.0,998000000.0
Long Term Debt Payments,-1008000000.0,-327000000.0,-995000000.0,-170000000.0
Net Short Term Debt Issuance,0.0,0.0,-131000000.0,-754000000.0
Short Term Debt Payments,0.0,0.0,-131000000.0,-754000000.0
Net Common Stock Issuance,-1617000000.0,16000000.0,-105000000.0,-557000000.0
Common Stock Issuance,10000000.0,16000000.0,45000000.0,45000000.0
Common Stock Payments,-1627000000.0,0.0,-150000000.0,-602000000.0
Cash Dividends Paid,-374000000.0,-346000000.0,-329000000.0,-306000000.0
Common Stock Dividend Paid,-374000000.0,-346000000.0,-329000000.0,-306000000.0
Net Other Financing Charges,-115000000.0,-59000000.0,-140000000.0,-114000000.0
End Cash Position,7691000000.0,2096000000.0,895000000.0,1033000000.0
Changes In Cash,1517000000.0,1180000000.0,-136000000.0,44000000.0
Effect Of Exchange Rate Changes,-127000000.0,21000000.0,-2000000.0,-41000000.0
Beginning Cash Position,6301000000.0,895000000.0,1033000000.0,1030000000.0
Income Tax Paid Supplemental Data,,,,178000000.0
Interest Paid Supplemental Data,,,,176000000.0
Capital Expenditure,-201000000.0,-286000000.0,-305000000.0,-322000000.0
Issuance Of Capital Stock,10000000.0,16000000.0,45000000.0,45000000.0
Issuance Of Debt,0.0,282000000.0,2097000000.0,998000000.0
Repayment Of Debt,-1008000000.0,-327000000.0,-1126000000.0,-924000000.0
Repurchase Of Capital Stock,-1627000000.0,0.0,-150000000.0,-602000000.0
Free Cash Flow,1860000000.0,1488000000.0,776000000.0,966000000.0
