,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,292000000.0,-307000000.0,1250000000.0,1300000000.0
Cash Flow From Continuing Operating Activities,292000000.0,-307000000.0,1250000000.0,1300000000.0
Net Income From Continuing Operations,-11000000.0,-741000000.0,932000000.0,1151000000.0
Operating Gains Losses,-8000000.0,66000000.0,43000000.0,-932000000.0
Gain Loss On Sale Of Business,,,,-902000000.0
Net Foreign Currency Exchange Gain Loss,,0.0,1000000.0,0.0
Earnings Losses From Equity Investments,-31000000.0,30000000.0,-14000000.0,-30000000.0
Depreciation Amortization Depletion,762000000.0,665000000.0,676000000.0,944000000.0
Depreciation And Amortization,762000000.0,665000000.0,676000000.0,944000000.0
Deferred Tax,-93000000.0,-165000000.0,7000000.0,4000000.0
Deferred Income Tax,-93000000.0,-165000000.0,7000000.0,4000000.0
Stock Based Compensation,18000000.0,17000000.0,15000000.0,14000000.0
Other Non Cash Items,-296000000.0,-200000000.0,-338000000.0,7000000.0
Change In Working Capital,-101000000.0,41000000.0,-96000000.0,54000000.0
Change In Receivables,,,3000000.0,13000000.0
Change In Other Current Assets,10000000.0,-33000000.0,7000000.0,-5000000.0
Change In Other Current Liabilities,40000000.0,-22000000.0,-106000000.0,46000000.0
Change In Other Working Capital,-151000000.0,96000000.0,-99000000.0,41000000.0
Dividend Received Cfo,21000000.0,10000000.0,11000000.0,58000000.0
Investing Cash Flow,-1158000000.0,-195000000.0,58000000.0,100000000.0
Cash Flow From Continuing Investing Activities,-1158000000.0,-195000000.0,58000000.0,100000000.0
Capital Expenditure Reported,-427000000.0,-499000000.0,-558000000.0,-474000000.0
Net Business Purchase And Sale,-1458000000.0,-5000000.0,-607000000.0,-1031000000.0
Purchase Of Business,-1458000000.0,-5000000.0,-608000000.0,-1032000000.0
Sale Of Business,0.0,0.0,1000000.0,1000000.0
Net Other Investing Changes,727000000.0,309000000.0,1223000000.0,1605000000.0
Financing Cash Flow,-657000000.0,1231000000.0,-1315000000.0,-748000000.0
Cash Flow From Continuing Financing Activities,-657000000.0,1231000000.0,-1315000000.0,-748000000.0
Net Issuance Payments Of Debt,-757000000.0,1773000000.0,-61000000.0,-103000000.0
Net Long Term Debt Issuance,43000000.0,-472000000.0,-61000000.0,-463000000.0
Long Term Debt Issuance,443000000.0,740000000.0,645000000.0,0.0
Long Term Debt Payments,-400000000.0,-1212000000.0,-706000000.0,-463000000.0
Net Short Term Debt Issuance,-800000000.0,2245000000.0,0.0,360000000.0
Short Term Debt Issuance,0.0,2245000000.0,0.0,360000000.0
Short Term Debt Payments,-800000000.0,,,
Net Common Stock Issuance,138000000.0,-147000000.0,-482000000.0,0.0
Common Stock Issuance,138000000.0,,,
Common Stock Payments,0.0,-147000000.0,-482000000.0,0.0
Net Preferred Stock Issuance,0.0,-22000000.0,,
Preferred Stock Payments,0.0,-22000000.0,,
Cash Dividends Paid,0.0,-320000000.0,-623000000.0,-629000000.0
Common Stock Dividend Paid,0.0,-320000000.0,-623000000.0,-629000000.0
Net Other Financing Charges,-38000000.0,-53000000.0,-149000000.0,-16000000.0
End Cash Position,953000000.0,2476000000.0,1750000000.0,1756000000.0
Changes In Cash,-1523000000.0,729000000.0,-7000000.0,652000000.0
Effect Of Exchange Rate Changes,0.0,-3000000.0,1000000.0,-5000000.0
Beginning Cash Position,2476000000.0,1750000000.0,1756000000.0,1109000000.0
Capital Expenditure,-427000000.0,-499000000.0,-558000000.0,-474000000.0
Issuance Of Capital Stock,138000000.0,,,
Issuance Of Debt,443000000.0,2985000000.0,645000000.0,360000000.0
Repayment Of Debt,-1200000000.0,-1212000000.0,-706000000.0,-463000000.0
Repurchase Of Capital Stock,0.0,-169000000.0,-482000000.0,0.0
Free Cash Flow,-135000000.0,-806000000.0,692000000.0,826000000.0
