,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,-7193000000.0,37993000000.0,61777000000.0,39520000000.0
Cash Flow From Continuing Operating Activities,-7193000000.0,37993000000.0,61777000000.0,39520000000.0
Net Income From Continuing Operations,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Operating Gains Losses,-22000000.0,-411000000.0,1855000000.0,-154000000.0
Gain Loss On Investment Securities,-22000000.0,-411000000.0,-217000000.0,-154000000.0
Depreciation Amortization Depletion,1898000000.0,1843000000.0,1729000000.0,2063000000.0
Depreciation And Amortization,1898000000.0,1843000000.0,1729000000.0,2063000000.0
Depreciation,,,,1525000000.0
Amortization Cash Flow,,,,538000000.0
Amortization Of Intangibles,,,,538000000.0
Deferred Tax,-838000000.0,-1737000000.0,2435000000.0,3041000000.0
Deferred Income Tax,-838000000.0,-1737000000.0,2435000000.0,3041000000.0
Stock Based Compensation,2768000000.0,2031000000.0,1974000000.0,1729000000.0
Other Non Cash Items,-4300000000.0,3278000000.0,7528000000.0,-1669000000.0
Change In Working Capital,-39920000000.0,-326000000.0,13170000000.0,1257000000.0
Change In Payables And Accrued Expense,16639000000.0,-4385000000.0,16363000000.0,13010000000.0
Change In Accrued Expense,16639000000.0,-4385000000.0,16363000000.0,13010000000.0
Change In Other Current Assets,-34455000000.0,-12883000000.0,-11113000000.0,11920000000.0
Change In Other Working Capital,-22104000000.0,16942000000.0,7920000000.0,-23673000000.0
Investing Cash Flow,-313291000000.0,-177665000000.0,-80630000000.0,-71468000000.0
Cash Flow From Continuing Investing Activities,-313291000000.0,-177665000000.0,-80630000000.0,-71468000000.0
Net Investment Purchase And Sale,-309745000000.0,-189969000000.0,-24007000000.0,-10201000000.0
Purchase Of Investment,-601134000000.0,-452412000000.0,-189897000000.0,-112620000000.0
Sale Of Investment,291389000000.0,262443000000.0,165890000000.0,102419000000.0
Net Other Investing Changes,-3479000000.0,-3489000000.0,-2974000000.0,-1986000000.0
Financing Cash Flow,291650000000.0,355819000000.0,3377000000.0,53118000000.0
Cash Flow From Continuing Financing Activities,291650000000.0,355819000000.0,3377000000.0,53118000000.0
Net Issuance Payments Of Debt,34281000000.0,4172000000.0,5630000000.0,-1246000000.0
Net Long Term Debt Issuance,29849000000.0,9065000000.0,1626000000.0,11232000000.0
Long Term Debt Issuance,76675000000.0,57013000000.0,52420000000.0,64278000000.0
Long Term Debt Payments,-46826000000.0,-47948000000.0,-50794000000.0,-53046000000.0
Net Short Term Debt Issuance,4432000000.0,-4893000000.0,4004000000.0,-12478000000.0
Net Common Stock Issuance,-25126000000.0,-7025000000.0,-28144000000.0,-20094000000.0
Common Stock Payments,-25126000000.0,-7025000000.0,-28144000000.0,-20094000000.0
Net Preferred Stock Issuance,198000000.0,1109000000.0,1075000000.0,3000000.0
Preferred Stock Issuance,2169000000.0,2181000000.0,3643000000.0,4515000000.0
Preferred Stock Payments,-1971000000.0,-1072000000.0,-2568000000.0,-4512000000.0
Cash Dividends Paid,-8055000000.0,-7727000000.0,-5934000000.0,-6895000000.0
Common Stock Dividend Paid,,,-5934000000.0,-6895000000.0
Net Other Financing Charges,-620000000.0,-601000000.0,-698000000.0,-651000000.0
End Cash Position,348221000000.0,380463000000.0,161560000000.0,177404000000.0
Changes In Cash,-28834000000.0,216147000000.0,-15476000000.0,21170000000.0
Effect Of Exchange Rate Changes,-3408000000.0,2756000000.0,-368000000.0,-1200000000.0
Beginning Cash Position,380463000000.0,161560000000.0,177404000000.0,157434000000.0
Income Tax Paid Supplemental Data,2760000000.0,2894000000.0,4359000000.0,2470000000.0
Interest Paid Supplemental Data,4506000000.0,8662000000.0,22196000000.0,19087000000.0
Issuance Of Capital Stock,2169000000.0,2181000000.0,3643000000.0,4515000000.0
Issuance Of Debt,76675000000.0,57013000000.0,52420000000.0,64278000000.0
Repayment Of Debt,-46826000000.0,-47948000000.0,-50794000000.0,-53046000000.0
Repurchase Of Capital Stock,-27097000000.0,-8097000000.0,-30712000000.0,-24606000000.0
Free Cash Flow,-7193000000.0,37993000000.0,61777000000.0,39520000000.0
