,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,7695000000.0,3404000000.0,4961000000.0,5471000000.0
Cash Flow From Continuing Operating Activities,7695000000.0,3404000000.0,4961000000.0,5471000000.0
Net Income From Continuing Operations,5617000000.0,1427000000.0,3397000000.0,4690000000.0
Operating Gains Losses,-461000000.0,-253000000.0,-230000000.0,-325000000.0
Gain Loss On Sale Of Business,,3000000.0,-5000000.0,-36000000.0
Earnings Losses From Equity Investments,-461000000.0,-256000000.0,-225000000.0,-289000000.0
Depreciation Amortization Depletion,1393000000.0,1385000000.0,1312000000.0,1241000000.0
Depreciation And Amortization,1393000000.0,1385000000.0,1312000000.0,1241000000.0
Deferred Tax,-198000000.0,331000000.0,209000000.0,260000000.0
Deferred Income Tax,-198000000.0,331000000.0,209000000.0,260000000.0
Asset Impairment Charge,624000000.0,582000000.0,33000000.0,0.0
Stock Based Compensation,66000000.0,55000000.0,48000000.0,39000000.0
Other Non Cash Items,1299000000.0,-593000000.0,-9000000.0,-834000000.0
Change In Working Capital,-960000000.0,311000000.0,-13000000.0,93000000.0
Change In Receivables,-1519000000.0,-246000000.0,367000000.0,433000000.0
Changes In Account Receivables,-1519000000.0,-246000000.0,367000000.0,433000000.0
Change In Inventory,-742000000.0,340000000.0,-129000000.0,-141000000.0
Change In Payables And Accrued Expense,1301000000.0,217000000.0,-251000000.0,-199000000.0
Change In Payable,1301000000.0,217000000.0,-251000000.0,-199000000.0
Change In Account Payable,1301000000.0,217000000.0,-251000000.0,-199000000.0
Dividend Received Cfo,315000000.0,159000000.0,247000000.0,307000000.0
Investing Cash Flow,-1502000000.0,-4906000000.0,-1635000000.0,-3559000000.0
Cash Flow From Continuing Investing Activities,-1502000000.0,-4906000000.0,-1635000000.0,-3559000000.0
Capital Expenditure Reported,-1959000000.0,-1947000000.0,-2694000000.0,-2105000000.0
Net PPE Purchase And Sale,-1959000000.0,-1947000000.0,-2694000000.0,-2105000000.0
Purchase Of PPE,-1959000000.0,-1947000000.0,-2694000000.0,-2105000000.0
Net Business Purchase And Sale,-106000000.0,-2425000000.0,5000000.0,-1739000000.0
Purchase Of Business,-106000000.0,-2440000000.0,0.0,-1776000000.0
Sale Of Business,,15000000.0,5000000.0,37000000.0
Net Investment Purchase And Sale,684000000.0,-451000000.0,1229000000.0,436000000.0
Purchase Of Investment,-355000000.0,-878000000.0,-141000000.0,-1192000000.0
Sale Of Investment,1039000000.0,427000000.0,1370000000.0,1628000000.0
Net Other Investing Changes,-121000000.0,-83000000.0,-175000000.0,-151000000.0
Financing Cash Flow,-6385000000.0,2271000000.0,-2835000000.0,-3008000000.0
Cash Flow From Continuing Financing Activities,-6385000000.0,2271000000.0,-2835000000.0,-3008000000.0
Net Issuance Payments Of Debt,-4221000000.0,3752000000.0,2482000000.0,416000000.0
Net Long Term Debt Issuance,-3925000000.0,3498000000.0,2057000000.0,-394000000.0
Long Term Debt Issuance,0.0,6378000000.0,5031000000.0,0.0
Long Term Debt Payments,-3925000000.0,-2880000000.0,-2974000000.0,-394000000.0
Net Short Term Debt Issuance,-296000000.0,254000000.0,425000000.0,810000000.0
Short Term Debt Issuance,0.0,760000000.0,2500000000.0,
Short Term Debt Payments,-296000000.0,-506000000.0,-2075000000.0,
Net Common Stock Issuance,-463000000.0,-4000000.0,-3752000000.0,-1854000000.0
Common Stock Payments,-463000000.0,-4000000.0,-3752000000.0,-1854000000.0
Cash Dividends Paid,-1486000000.0,-1405000000.0,-1462000000.0,-1554000000.0
Common Stock Dividend Paid,,-1405000000.0,-1462000000.0,-1554000000.0
Net Other Financing Charges,-215000000.0,-72000000.0,-103000000.0,-16000000.0
End Cash Position,1477000000.0,1765000000.0,888000000.0,401000000.0
Changes In Cash,-192000000.0,769000000.0,491000000.0,-1096000000.0
Effect Of Exchange Rate Changes,-96000000.0,108000000.0,-4000000.0,-31000000.0
Beginning Cash Position,1765000000.0,888000000.0,401000000.0,1528000000.0
Income Tax Paid Supplemental Data,310000000.0,176000000.0,403000000.0,1209000000.0
Interest Paid Supplemental Data,414000000.0,498000000.0,318000000.0,333000000.0
Capital Expenditure,-1959000000.0,-1947000000.0,-2694000000.0,-2105000000.0
Issuance Of Debt,0.0,7138000000.0,7531000000.0,0.0
Repayment Of Debt,-4221000000.0,-3386000000.0,-5049000000.0,-394000000.0
Repurchase Of Capital Stock,-463000000.0,-4000000.0,-3752000000.0,-1854000000.0
Free Cash Flow,5736000000.0,1457000000.0,2267000000.0,3366000000.0
