,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,582390000.0,1115977000.0,526551000.0,358789000.0
Cash Flow From Continuing Operating Activities,582390000.0,1115977000.0,526551000.0,358789000.0
Net Income From Continuing Operations,491983000.0,451959000.0,406815000.0,296007000.0
Operating Gains Losses,-42908000.0,-9524000.0,-88166000.0,55778000.0
Gain Loss On Sale Of PPE,-9116000.0,-3056000.0,-5797000.0,3296000.0
Net Foreign Currency Exchange Gain Loss,-5110000.0,-5159000.0,-5568000.0,-385000.0
Earnings Losses From Equity Investments,-28682000.0,-1309000.0,-76801000.0,52867000.0
Depreciation Amortization Depletion,420895000.0,301960000.0,280198000.0,246513000.0
Depreciation And Amortization,420895000.0,301960000.0,280198000.0,246513000.0
Depreciation,255529000.0,225256000.0,218107000.0,202519000.0
Amortization Cash Flow,165366000.0,76704000.0,62091000.0,43994000.0
Amortization Of Intangibles,165366000.0,76704000.0,62091000.0,43994000.0
Deferred Tax,26071000.0,-60016000.0,-7919000.0,61974000.0
Deferred Income Tax,26071000.0,-60016000.0,-7919000.0,61974000.0
Asset Impairment Charge,5743000.0,17593000.0,13892000.0,49375000.0
Provisionand Write Offof Assets,34890000.0,3656000.0,11249000.0,7169000.0
Stock Based Compensation,88259000.0,91641000.0,52013000.0,52484000.0
Other Non Cash Items,15139000.0,-8661000.0,15274000.0,-9978000.0
Change In Working Capital,-457682000.0,327369000.0,-156805000.0,-400533000.0
Change In Receivables,-580398000.0,224890000.0,-226897000.0,-568757000.0
Changes In Account Receivables,-248452000.0,71058000.0,-214580000.0,-475919000.0
Change In Inventory,1418000.0,9860000.0,52168000.0,-28131000.0
Change In Prepaid Assets,-6503000.0,83518000.0,-60475000.0,-40187000.0
Change In Payables And Accrued Expense,95829000.0,115569000.0,39419000.0,247897000.0
Change In Payable,95829000.0,115569000.0,39419000.0,
Change In Account Payable,95829000.0,115569000.0,39419000.0,
Change In Other Working Capital,31972000.0,-106468000.0,38980000.0,-11355000.0
Cash From Discontinued Operating Activities,,,,0.0
Investing Cash Flow,-2898613000.0,-499323000.0,-617596000.0,-402670000.0
Cash Flow From Continuing Investing Activities,-2898613000.0,-499323000.0,-617596000.0,-402670000.0
Capital Expenditure Reported,-385852000.0,-260052000.0,-261762000.0,-293595000.0
Net PPE Purchase And Sale,49186000.0,35390000.0,31142000.0,31780000.0
Sale Of PPE,49186000.0,35390000.0,31142000.0,31780000.0
Net Intangibles Purchase And Sale,-867000.0,-522000.0,-508000.0,-14448000.0
Purchase Of Intangibles,-867000.0,-522000.0,-508000.0,-14448000.0
Net Business Purchase And Sale,-2590724000.0,-274681000.0,-388432000.0,-127121000.0
Purchase Of Business,-2451703000.0,-307429000.0,-435022000.0,-131826000.0
Sale Of Business,0.0,32748000.0,46590000.0,4705000.0
Net Investment Purchase And Sale,29109000.0,,,
Sale Of Investment,29109000.0,,,
Net Other Investing Changes,535000.0,542000.0,1964000.0,714000.0
Cash From Discontinued Investing Activities,,,,0.0
Financing Cash Flow,2360877000.0,-601365000.0,177687000.0,-16570000.0
Cash Flow From Continuing Financing Activities,2360877000.0,-601365000.0,177687000.0,-16570000.0
Net Issuance Payments Of Debt,2545730000.0,-221802000.0,241994000.0,447814000.0
Net Long Term Debt Issuance,1483815000.0,-216956000.0,270286000.0,414024000.0
Long Term Debt Issuance,1487450000.0,3973659000.0,6175558000.0,4491782000.0
Long Term Debt Payments,-3635000.0,-4190615000.0,-5905272000.0,-4077758000.0
Net Short Term Debt Issuance,1061915000.0,-4846000.0,-28292000.0,33790000.0
Short Term Debt Issuance,5327393000.0,,,33790000.0
Short Term Debt Payments,-4265478000.0,,,
Net Common Stock Issuance,-66687000.0,-247249000.0,-20092000.0,-443152000.0
Common Stock Payments,-66687000.0,-247249000.0,-20092000.0,-443152000.0
Cash Dividends Paid,-34022000.0,-28891000.0,-23236000.0,
Common Stock Dividend Paid,,-28891000.0,-23236000.0,
Proceeds From Stock Option Exercised,,,0.0,0.0
Net Other Financing Charges,-84144000.0,-103423000.0,-20979000.0,-21232000.0
End Cash Position,231887000.0,186808000.0,169745000.0,83256000.0
Changes In Cash,44654000.0,15289000.0,86642000.0,-60451000.0
Effect Of Exchange Rate Changes,425000.0,1774000.0,-153000.0,-68000.0
Beginning Cash Position,186808000.0,169745000.0,83256000.0,143775000.0
Income Tax Paid Supplemental Data,,231186000.0,116467000.0,112895000.0
Interest Paid Supplemental Data,,32142000.0,64805000.0,34935000.0
Capital Expenditure,-386719000.0,-260574000.0,-262270000.0,-308043000.0
Issuance Of Debt,6814843000.0,3973659000.0,6175558000.0,4525572000.0
Repayment Of Debt,-4269113000.0,-4190615000.0,-5905272000.0,-4077758000.0
Repurchase Of Capital Stock,-66687000.0,-247249000.0,-20092000.0,-443152000.0
Free Cash Flow,195671000.0,855403000.0,264281000.0,50746000.0
