,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,237559000.0,37120000.0,174201000.0,-326809000.0
Cash Flow From Continuing Operating Activities,237559000.0,37120000.0,174201000.0,-326809000.0
Net Income From Continuing Operations,468693000.0,398355000.0,-114933000.0,144326000.0
Operating Gains Losses,-158980000.0,-13217000.0,-40337000.0,-90025000.0
Gain Loss On Sale Of Business,-147284000.0,,,
Gain Loss On Investment Securities,-11696000.0,-15346000.0,-40621000.0,-55405000.0
Earnings Losses From Equity Investments,,2129000.0,284000.0,-34620000.0
Depreciation Amortization Depletion,259900000.0,232925000.0,205475000.0,130736000.0
Depreciation And Amortization,259900000.0,232925000.0,205475000.0,130736000.0
Depreciation,259900000.0,232925000.0,205475000.0,130736000.0
Deferred Tax,49847000.0,36013000.0,-59917000.0,-10112000.0
Deferred Income Tax,49847000.0,36013000.0,-59917000.0,-10112000.0
Asset Impairment Charge,22876000.0,35806000.0,7577000.0,8065000.0
Stock Based Compensation,20902000.0,29267000.0,37429000.0,34154000.0
Other Non Cash Items,-88974000.0,-119577000.0,-86372000.0,-230004000.0
Change In Working Capital,-336705000.0,-562452000.0,225279000.0,-326343000.0
Change In Receivables,-96951000.0,345150000.0,-73594000.0,-202298000.0
Change In Inventory,-136365000.0,-145396000.0,-83528000.0,-257229000.0
Change In Prepaid Assets,,-992000.0,-34528000.0,-53488000.0
Change In Payables And Accrued Expense,-43787000.0,-658577000.0,400939000.0,197822000.0
Change In Payable,34919000.0,-43285000.0,-336000.0,96443000.0
Change In Tax Payable,,,,-49169000.0
Change In Income Tax Payable,,,,-49169000.0
Change In Account Payable,34919000.0,-43285000.0,-336000.0,96443000.0
Change In Accrued Expense,-78706000.0,-615292000.0,401275000.0,101379000.0
Change In Other Current Assets,-46540000.0,74794000.0,7955000.0,38019000.0
Change In Other Current Liabilities,,-9181000.0,3748000.0,-31003000.0
Change In Other Working Capital,-13062000.0,-177431000.0,8035000.0,-49169000.0
Dividend Received Cfo,,0.0,0.0,12394000.0
Investing Cash Flow,-99040000.0,-131227000.0,-362298000.0,-682714000.0
Cash Flow From Continuing Investing Activities,-99040000.0,-131227000.0,-362298000.0,-682714000.0
Net PPE Purchase And Sale,-540291000.0,-416635000.0,-668717000.0,-739838000.0
Purchase Of PPE,-540291000.0,-416635000.0,-668717000.0,-739838000.0
Net Business Purchase And Sale,300499000.0,0.0,0.0,247595000.0
Sale Of Business,300499000.0,0.0,0.0,247595000.0
Net Investment Purchase And Sale,147459000.0,290908000.0,309295000.0,-233052000.0
Purchase Of Investment,-2147136000.0,-901924000.0,-1177336000.0,-1369036000.0
Sale Of Investment,2294595000.0,1192832000.0,1486631000.0,1135984000.0
Net Other Investing Changes,-6707000.0,-5500000.0,-2876000.0,42581000.0
Financing Cash Flow,40550000.0,-82587000.0,74943000.0,255228000.0
Cash Flow From Continuing Financing Activities,40550000.0,-82587000.0,74943000.0,255228000.0
Net Issuance Payments Of Debt,56539000.0,-68665000.0,90033000.0,271988000.0
Net Long Term Debt Issuance,56539000.0,-68665000.0,90033000.0,271988000.0
Long Term Debt Issuance,129215000.0,156679000.0,120132000.0,290925000.0
Long Term Debt Payments,-72676000.0,-225344000.0,-30099000.0,-18937000.0
Net Short Term Debt Issuance,,,0.0,0.0
Short Term Debt Issuance,,,0.0,0.0
Net Other Financing Charges,-15989000.0,-13922000.0,-15090000.0,-16760000.0
End Cash Position,1455837000.0,1273594000.0,1446510000.0,1562623000.0
Changes In Cash,179069000.0,-176694000.0,-113154000.0,-754295000.0
Effect Of Exchange Rate Changes,3174000.0,3778000.0,-2959000.0,-13558000.0
Beginning Cash Position,1273594000.0,1446510000.0,1562623000.0,2330476000.0
Capital Expenditure,-540291000.0,-416635000.0,-668717000.0,-739838000.0
Issuance Of Debt,129215000.0,156679000.0,120132000.0,290925000.0
Repayment Of Debt,-72676000.0,-225344000.0,-30099000.0,-18937000.0
Free Cash Flow,-302732000.0,-379515000.0,-494516000.0,-1066647000.0
