,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,22343000000.0,22174000000.0,18463000000.0,15713000000.0
Cash Flow From Continuing Operating Activities,22343000000.0,22174000000.0,18463000000.0,15713000000.0
Net Income From Continuing Operations,17732000000.0,15769000000.0,14239000000.0,12382000000.0
Depreciation Amortization Depletion,3103000000.0,2891000000.0,2720000000.0,2428000000.0
Depreciation And Amortization,3103000000.0,2891000000.0,2720000000.0,2428000000.0
Deferred Tax,130000000.0,-8000000.0,230000000.0,42000000.0
Deferred Income Tax,130000000.0,-8000000.0,230000000.0,42000000.0
Stock Based Compensation,800000000.0,679000000.0,697000000.0,638000000.0
Other Non Cash Items,-944000000.0,-52000000.0,-106000000.0,-71000000.0
Change In Working Capital,1522000000.0,2895000000.0,683000000.0,294000000.0
Change In Receivables,-1000000000.0,-688000000.0,162000000.0,-1351000000.0
Changes In Account Receivables,-1000000000.0,-688000000.0,162000000.0,-1351000000.0
Change In Payables And Accrued Expense,3863000000.0,5500000000.0,1954000000.0,2357000000.0
Change In Payable,3863000000.0,5500000000.0,1954000000.0,2357000000.0
Change In Account Payable,3863000000.0,5500000000.0,1954000000.0,2357000000.0
Change In Other Current Liabilities,-1031000000.0,-2195000000.0,-1563000000.0,-750000000.0
Change In Other Working Capital,-310000000.0,278000000.0,130000000.0,38000000.0
Investing Cash Flow,-10372000000.0,-12532000000.0,-12699000000.0,-12385000000.0
Cash Flow From Continuing Investing Activities,-10372000000.0,-12532000000.0,-12699000000.0,-12385000000.0
Net PPE Purchase And Sale,-2454000000.0,-2051000000.0,-2071000000.0,-2063000000.0
Purchase Of PPE,-2454000000.0,-2051000000.0,-2071000000.0,-2063000000.0
Net Business Purchase And Sale,-4821000000.0,-7139000000.0,-8343000000.0,-5997000000.0
Purchase Of Business,-4821000000.0,-7139000000.0,-8343000000.0,-5997000000.0
Net Investment Purchase And Sale,-1843000000.0,-2836000000.0,-2504000000.0,-4099000000.0
Purchase Of Investment,-17139000000.0,-16577000000.0,-18131000000.0,-14010000000.0
Sale Of Investment,15296000000.0,13741000000.0,15627000000.0,9911000000.0
Net Other Investing Changes,-1254000000.0,-506000000.0,219000000.0,-226000000.0
Financing Cash Flow,-7455000000.0,-3590000000.0,-5625000000.0,-4365000000.0
Cash Flow From Continuing Financing Activities,-7455000000.0,-3590000000.0,-5625000000.0,-4365000000.0
Net Issuance Payments Of Debt,2481000000.0,2586000000.0,3994000000.0,4134000000.0
Net Long Term Debt Issuance,3783000000.0,1714000000.0,3694000000.0,4335000000.0
Long Term Debt Issuance,6933000000.0,4864000000.0,5444000000.0,6935000000.0
Long Term Debt Payments,-3150000000.0,-3150000000.0,-1750000000.0,-2600000000.0
Net Short Term Debt Issuance,-1302000000.0,872000000.0,300000000.0,-201000000.0
Short Term Debt Issuance,,,300000000.0,
Short Term Debt Payments,,,,-201000000.0
Net Common Stock Issuance,-3645000000.0,-2810000000.0,-4463000000.0,-3662000000.0
Common Stock Issuance,1355000000.0,1440000000.0,1037000000.0,838000000.0
Common Stock Payments,-5000000000.0,-4250000000.0,-5500000000.0,-4500000000.0
Cash Dividends Paid,-5280000000.0,-4584000000.0,-3932000000.0,-3320000000.0
Common Stock Dividend Paid,,-4584000000.0,-3932000000.0,-3320000000.0
Net Other Financing Charges,-1011000000.0,1218000000.0,-1224000000.0,-1517000000.0
End Cash Position,21375000000.0,16921000000.0,10985000000.0,10866000000.0
Changes In Cash,4516000000.0,6052000000.0,139000000.0,-1037000000.0
Effect Of Exchange Rate Changes,-62000000.0,-116000000.0,-20000000.0,-78000000.0
Beginning Cash Position,16921000000.0,10985000000.0,10866000000.0,11981000000.0
Income Tax Paid Supplemental Data,3966000000.0,4935000000.0,3542000000.0,3257000000.0
Interest Paid Supplemental Data,1653000000.0,1704000000.0,1627000000.0,1410000000.0
Capital Expenditure,-2454000000.0,-2051000000.0,-2071000000.0,-2063000000.0
Issuance Of Capital Stock,1355000000.0,1440000000.0,1037000000.0,838000000.0
Issuance Of Debt,6933000000.0,4864000000.0,5744000000.0,6935000000.0
Repayment Of Debt,-3150000000.0,-3150000000.0,-1750000000.0,-2801000000.0
Repurchase Of Capital Stock,-5000000000.0,-4250000000.0,-5500000000.0,-4500000000.0
Free Cash Flow,19889000000.0,20123000000.0,16392000000.0,13650000000.0
