,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,158000000.0,1263000000.0,-307000000.0,3177000000.0
Cash Flow From Continuing Operating Activities,158000000.0,1263000000.0,-307000000.0,3177000000.0
Net Income From Continuing Operations,935000000.0,871000000.0,1405000000.0,-350000000.0
Operating Gains Losses,,-133000000.0,-106000000.0,-109000000.0
Gain Loss On Investment Securities,,,-106000000.0,-109000000.0
Depreciation Amortization Depletion,2280000000.0,2029000000.0,1803000000.0,1940000000.0
Depreciation And Amortization,2280000000.0,2029000000.0,1803000000.0,1940000000.0
Deferred Tax,62000000.0,-296000000.0,-284000000.0,-527000000.0
Deferred Income Tax,62000000.0,-296000000.0,-284000000.0,-527000000.0
Asset Impairment Charge,69000000.0,-116000000.0,184000000.0,78000000.0
Other Non Cash Items,172000000.0,-174000000.0,-2483000000.0,-178000000.0
Change In Working Capital,-3360000000.0,-1051000000.0,-932000000.0,2214000000.0
Change In Receivables,195000000.0,649000000.0,209000000.0,-2039000000.0
Changes In Account Receivables,-513000000.0,-283000000.0,-76000000.0,-39000000.0
Change In Inventory,-21000000.0,-43000000.0,-83000000.0,-49000000.0
Change In Payables And Accrued Expense,131000000.0,87000000.0,288000000.0,-31000000.0
Change In Payable,131000000.0,87000000.0,288000000.0,-31000000.0
Change In Account Payable,131000000.0,87000000.0,288000000.0,-31000000.0
Change In Other Current Liabilities,-2648000000.0,-56000000.0,-101000000.0,4669000000.0
Change In Other Working Capital,-1017000000.0,-1688000000.0,-1245000000.0,-336000000.0
Investing Cash Flow,-5152000000.0,-4971000000.0,-4678000000.0,-4239000000.0
Cash Flow From Continuing Investing Activities,-5152000000.0,-4971000000.0,-4678000000.0,-4239000000.0
Capital Expenditure Reported,-5503000000.0,-5484000000.0,-4877000000.0,-4509000000.0
Net Business Purchase And Sale,,,0.0,78000000.0
Sale Of Business,,,0.0,78000000.0
Net Investment Purchase And Sale,256000000.0,329000000.0,106000000.0,109000000.0
Purchase Of Investment,-3705000000.0,-5730000000.0,-4283000000.0,-4231000000.0
Sale Of Investment,3961000000.0,6059000000.0,4389000000.0,4340000000.0
Net Other Investing Changes,95000000.0,184000000.0,93000000.0,83000000.0
Financing Cash Flow,5218000000.0,3727000000.0,4903000000.0,82000000.0
Cash Flow From Continuing Financing Activities,5218000000.0,3727000000.0,4903000000.0,82000000.0
Net Issuance Payments Of Debt,4649000000.0,4146000000.0,3442000000.0,972000000.0
Net Long Term Debt Issuance,4374000000.0,1974000000.0,3614000000.0,2583000000.0
Long Term Debt Issuance,5411000000.0,3073000000.0,5446000000.0,3237000000.0
Long Term Debt Payments,-1037000000.0,-1099000000.0,-1832000000.0,-654000000.0
Net Short Term Debt Issuance,275000000.0,2172000000.0,-172000000.0,-1611000000.0
Short Term Debt Issuance,2654000000.0,2994000000.0,,
Short Term Debt Payments,-2379000000.0,-822000000.0,,
Net Common Stock Issuance,32000000.0,912000000.0,2391000000.0,
Common Stock Issuance,32000000.0,912000000.0,2391000000.0,
Net Preferred Stock Issuance,0.0,-308000000.0,0.0,0.0
Preferred Stock Issuance,1977000000.0,,0.0,0.0
Preferred Stock Payments,0.0,-308000000.0,0.0,0.0
Cash Dividends Paid,-1081000000.0,-928000000.0,-810000000.0,-788000000.0
Common Stock Dividend Paid,-1081000000.0,-928000000.0,-810000000.0,-788000000.0
Preferred Stock Dividend Paid,-35000000.0,,,
Proceeds From Stock Option Exercised,,,-6000000.0,-20000000.0
Net Other Financing Charges,1650000000.0,-95000000.0,-114000000.0,-82000000.0
End Cash Position,280000000.0,89000000.0,70000000.0,152000000.0
Changes In Cash,224000000.0,19000000.0,-82000000.0,-980000000.0
Beginning Cash Position,56000000.0,70000000.0,152000000.0,1132000000.0
Income Tax Paid Supplemental Data,,,85000000.0,
Interest Paid Supplemental Data,,836000000.0,705000000.0,595000000.0
Capital Expenditure,-5503000000.0,-5484000000.0,-4877000000.0,-4509000000.0
Issuance Of Capital Stock,2009000000.0,912000000.0,2391000000.0,0.0
Issuance Of Debt,8065000000.0,6067000000.0,5446000000.0,3237000000.0
Repayment Of Debt,-3416000000.0,-1921000000.0,-1832000000.0,-654000000.0
Repurchase Of Capital Stock,0.0,-308000000.0,0.0,0.0
Free Cash Flow,-5345000000.0,-4221000000.0,-5184000000.0,-1332000000.0
