,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2374000000.0,1304000000.0,2126000000.0,1762000000.0
Cash Flow From Continuing Operating Activities,2374000000.0,1304000000.0,2126000000.0,1762000000.0
Net Income From Continuing Operations,-330000000.0,-15761000000.0,271000000.0,283000000.0
Operating Gains Losses,845000000.0,353000000.0,138000000.0,-171000000.0
Gain Loss On Sale Of Business,0.0,353000000.0,138000000.0,-171000000.0
Gain Loss On Investment Securities,845000000.0,,,
Earnings Losses From Equity Investments,,0.0,0.0,139000000.0
Depreciation Amortization Depletion,1105000000.0,1317000000.0,1418000000.0,1486000000.0
Depreciation And Amortization,1105000000.0,1317000000.0,1418000000.0,1486000000.0
Deferred Tax,133000000.0,160000000.0,51000000.0,-249000000.0
Deferred Income Tax,133000000.0,160000000.0,51000000.0,-249000000.0
Asset Impairment Charge,7000000.0,16209000000.0,,
Unrealized Gain Loss On Investment Securities,,-1417000000.0,0.0,139000000.0
Other Non Cash Items,134000000.0,227000000.0,-305000000.0,-79000000.0
Change In Working Capital,614000000.0,443000000.0,553000000.0,353000000.0
Change In Receivables,136000000.0,611000000.0,-643000000.0,-75000000.0
Changes In Account Receivables,-126000000.0,680000000.0,-583000000.0,-204000000.0
Change In Inventory,170000000.0,-80000000.0,-200000000.0,-339000000.0
Change In Payables And Accrued Expense,246000000.0,-711000000.0,249000000.0,794000000.0
Change In Payable,246000000.0,-711000000.0,249000000.0,794000000.0
Change In Account Payable,246000000.0,-711000000.0,249000000.0,794000000.0
Change In Other Current Assets,,-69000000.0,-60000000.0,129000000.0
Change In Other Current Liabilities,-72000000.0,396000000.0,1147000000.0,-27000000.0
Change In Other Working Capital,62000000.0,623000000.0,1147000000.0,-27000000.0
Investing Cash Flow,-463000000.0,-618000000.0,-1045000000.0,-578000000.0
Cash Flow From Continuing Investing Activities,-463000000.0,-618000000.0,-1045000000.0,-578000000.0
Capital Expenditure Reported,-856000000.0,-974000000.0,-1240000000.0,-995000000.0
Net Business Purchase And Sale,-109000000.0,161000000.0,-99000000.0,-141000000.0
Purchase Of Business,-179000000.0,-26000000.0,-176000000.0,-594000000.0
Sale Of Business,70000000.0,187000000.0,77000000.0,453000000.0
Net Other Investing Changes,502000000.0,195000000.0,294000000.0,558000000.0
Financing Cash Flow,-2143000000.0,225000000.0,-1534000000.0,-4363000000.0
Cash Flow From Continuing Financing Activities,-2143000000.0,225000000.0,-1534000000.0,-4363000000.0
Net Issuance Payments Of Debt,-936000000.0,991000000.0,-587000000.0,-1060000000.0
Net Long Term Debt Issuance,-63000000.0,458000000.0,-45000000.0,-684000000.0
Long Term Debt Issuance,1250000000.0,500000000.0,525000000.0,0.0
Long Term Debt Payments,-1313000000.0,-42000000.0,-570000000.0,-684000000.0
Net Short Term Debt Issuance,-873000000.0,533000000.0,-542000000.0,-376000000.0
Short Term Debt Issuance,,737000000.0,,
Short Term Debt Payments,-873000000.0,-204000000.0,,-376000000.0
Net Common Stock Issuance,-434000000.0,0.0,-250000000.0,-2486000000.0
Common Stock Payments,-434000000.0,0.0,-250000000.0,-2486000000.0
Cash Dividends Paid,-749000000.0,-744000000.0,-745000000.0,-810000000.0
Common Stock Dividend Paid,,-744000000.0,-745000000.0,-810000000.0
Net Other Financing Charges,-24000000.0,-22000000.0,48000000.0,-7000000.0
End Cash Position,3853000000.0,4132000000.0,3249000000.0,3723000000.0
Changes In Cash,-232000000.0,911000000.0,-453000000.0,-3179000000.0
Effect Of Exchange Rate Changes,-47000000.0,-28000000.0,-21000000.0,-128000000.0
Beginning Cash Position,4132000000.0,3249000000.0,3723000000.0,7030000000.0
Income Tax Paid Supplemental Data,314000000.0,,438000000.0,424000000.0
Interest Paid Supplemental Data,305000000.0,,285000000.0,301000000.0
Capital Expenditure,-856000000.0,-974000000.0,-1240000000.0,-995000000.0
Issuance Of Debt,1250000000.0,1237000000.0,525000000.0,0.0
Repayment Of Debt,-2186000000.0,-246000000.0,-570000000.0,-1060000000.0
Repurchase Of Capital Stock,-434000000.0,0.0,-250000000.0,-2486000000.0
Free Cash Flow,1518000000.0,330000000.0,886000000.0,767000000.0
