,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Operating Cash Flow,89035000000.0,76740000000.0,60675000000.0,52185000000.0
Cash Flow From Continuing Operating Activities,89035000000.0,76740000000.0,60675000000.0,52185000000.0
Net Income From Continuing Operations,72738000000.0,61271000000.0,44281000000.0,39240000000.0
Operating Gains Losses,-409000000.0,-1249000000.0,-219000000.0,-792000000.0
Gain Loss On Investment Securities,,,-219000000.0,-792000000.0
Depreciation Amortization Depletion,14460000000.0,11686000000.0,12796000000.0,11682000000.0
Depreciation And Amortization,14460000000.0,11686000000.0,12796000000.0,11682000000.0
Depreciation,14460000000.0,11686000000.0,12796000000.0,11682000000.0
Deferred Tax,-5702000000.0,-150000000.0,-3620000000.0,-3534000000.0
Deferred Income Tax,-5702000000.0,-150000000.0,-3620000000.0,-3534000000.0
Stock Based Compensation,7502000000.0,6118000000.0,5289000000.0,4652000000.0
Change In Working Capital,446000000.0,-936000000.0,2148000000.0,937000000.0
Change In Receivables,-6834000000.0,-6481000000.0,-2577000000.0,-2812000000.0
Changes In Account Receivables,-6834000000.0,-6481000000.0,-2577000000.0,-2812000000.0
Change In Inventory,-1123000000.0,-737000000.0,168000000.0,597000000.0
Change In Payables And Accrued Expense,2943000000.0,2798000000.0,3018000000.0,232000000.0
Change In Payable,2943000000.0,2798000000.0,3018000000.0,232000000.0
Change In Account Payable,2943000000.0,2798000000.0,3018000000.0,232000000.0
Change In Other Current Assets,-3514000000.0,-4391000000.0,-3367000000.0,-3552000000.0
Change In Other Current Liabilities,3169000000.0,5551000000.0,2694000000.0,2010000000.0
Change In Other Working Capital,5805000000.0,2324000000.0,2212000000.0,4462000000.0
Investing Cash Flow,-30311000000.0,-27577000000.0,-12223000000.0,-15773000000.0
Cash Flow From Continuing Investing Activities,-30311000000.0,-27577000000.0,-12223000000.0,-15773000000.0
Net PPE Purchase And Sale,-23886000000.0,-20622000000.0,-15441000000.0,-13925000000.0
Purchase Of PPE,-23886000000.0,-20622000000.0,-15441000000.0,-13925000000.0
Net Business Purchase And Sale,-22038000000.0,-8909000000.0,-2521000000.0,-2388000000.0
Purchase Of Business,-22038000000.0,-8909000000.0,-2521000000.0,-2388000000.0
Net Investment Purchase And Sale,18438000000.0,2876000000.0,6980000000.0,540000000.0
Purchase Of Investment,-26456000000.0,-62924000000.0,-77190000000.0,-57697000000.0
Sale Of Investment,44894000000.0,65800000000.0,84170000000.0,58237000000.0
Net Other Investing Changes,-2825000000.0,-922000000.0,-1241000000.0,
Financing Cash Flow,-58876000000.0,-48486000000.0,-46031000000.0,-36887000000.0
Cash Flow From Continuing Financing Activities,-58876000000.0,-48486000000.0,-46031000000.0,-36887000000.0
Net Issuance Payments Of Debt,-9023000000.0,-3750000000.0,-5518000000.0,-4000000000.0
Net Long Term Debt Issuance,-9023000000.0,-3750000000.0,-5518000000.0,-4000000000.0
Long Term Debt Issuance,,,0.0,0.0
Long Term Debt Payments,-9023000000.0,-3750000000.0,-5518000000.0,-4000000000.0
Net Short Term Debt Issuance,,,0.0,0.0
Net Common Stock Issuance,-30855000000.0,-25692000000.0,-21625000000.0,-18401000000.0
Common Stock Issuance,1841000000.0,1693000000.0,1343000000.0,1142000000.0
Common Stock Payments,-32696000000.0,-27385000000.0,-22968000000.0,-19543000000.0
Cash Dividends Paid,-18135000000.0,-16521000000.0,-15137000000.0,-13811000000.0
Common Stock Dividend Paid,-18135000000.0,-16521000000.0,-15137000000.0,-13811000000.0
Net Other Financing Charges,-863000000.0,-2523000000.0,-3751000000.0,-675000000.0
End Cash Position,13931000000.0,14224000000.0,13576000000.0,11356000000.0
Changes In Cash,-152000000.0,677000000.0,2421000000.0,-475000000.0
Effect Of Exchange Rate Changes,-141000000.0,-29000000.0,-201000000.0,-115000000.0
Beginning Cash Position,14224000000.0,13576000000.0,11356000000.0,11946000000.0
Capital Expenditure,-23886000000.0,-20622000000.0,-15441000000.0,-13925000000.0
Issuance Of Capital Stock,1841000000.0,1693000000.0,1343000000.0,1142000000.0
Issuance Of Debt,,,0.0,0.0
Repayment Of Debt,-9023000000.0,-3750000000.0,-5518000000.0,-4000000000.0
Repurchase Of Capital Stock,-32696000000.0,-27385000000.0,-22968000000.0,-19543000000.0
Free Cash Flow,65149000000.0,56118000000.0,45234000000.0,38260000000.0
