,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,9032000000.0,8540000000.0,8609000000.0,8686000000.0
Cash Flow From Continuing Operating Activities,9032000000.0,8540000000.0,8609000000.0,8686000000.0
Net Income From Continuing Operations,6523000000.0,5349000000.0,5919000000.0,5966000000.0
Operating Gains Losses,-98000000.0,-115000000.0,-20000000.0,-30000000.0
Depreciation Amortization Depletion,2208000000.0,2210000000.0,2216000000.0,2191000000.0
Depreciation And Amortization,2208000000.0,2210000000.0,2216000000.0,2191000000.0
Depreciation,2208000000.0,2210000000.0,2216000000.0,2191000000.0
Deferred Tax,154000000.0,340000000.0,566000000.0,338000000.0
Deferred Income Tax,154000000.0,340000000.0,566000000.0,338000000.0
Other Non Cash Items,42000000.0,490000000.0,98000000.0,347000000.0
Change In Working Capital,203000000.0,266000000.0,-170000000.0,-126000000.0
Change In Receivables,-217000000.0,90000000.0,160000000.0,-262000000.0
Changes In Account Receivables,-217000000.0,90000000.0,160000000.0,-262000000.0
Change In Inventory,17000000.0,113000000.0,-9000000.0,7000000.0
Change In Payables And Accrued Expense,184000000.0,-73000000.0,-179000000.0,-125000000.0
Change In Payable,184000000.0,-73000000.0,-179000000.0,-125000000.0
Change In Tax Payable,188000000.0,170000000.0,-229000000.0,278000000.0
Change In Income Tax Payable,188000000.0,170000000.0,-229000000.0,278000000.0
Change In Account Payable,184000000.0,-73000000.0,-179000000.0,-125000000.0
Change In Other Current Assets,31000000.0,-34000000.0,87000000.0,-24000000.0
Change In Other Working Capital,188000000.0,170000000.0,-229000000.0,278000000.0
Investing Cash Flow,-2709000000.0,-2676000000.0,-3435000000.0,-3411000000.0
Cash Flow From Continuing Investing Activities,-2709000000.0,-2676000000.0,-3435000000.0,-3411000000.0
Capital Expenditure Reported,-2936000000.0,-2927000000.0,-3453000000.0,-3437000000.0
Net Investment Purchase And Sale,24000000.0,5000000.0,15000000.0,0.0
Purchase Of Investment,-70000000.0,-136000000.0,-115000000.0,-90000000.0
Sale Of Investment,94000000.0,141000000.0,130000000.0,90000000.0
Net Other Investing Changes,203000000.0,246000000.0,3000000.0,26000000.0
Financing Cash Flow,-7158000000.0,-4902000000.0,-5646000000.0,-5222000000.0
Cash Flow From Continuing Financing Activities,-7158000000.0,-4902000000.0,-5646000000.0,-5222000000.0
Net Issuance Payments Of Debt,2957000000.0,1496000000.0,2776000000.0,5350000000.0
Net Long Term Debt Issuance,2632000000.0,1496000000.0,2782000000.0,5156000000.0
Long Term Debt Issuance,4201000000.0,4004000000.0,3986000000.0,6892000000.0
Long Term Debt Payments,-1569000000.0,-2508000000.0,-1204000000.0,-1736000000.0
Net Short Term Debt Issuance,325000000.0,-127000000.0,-6000000.0,194000000.0
Net Common Stock Issuance,-7291000000.0,-3705000000.0,-5804000000.0,-8225000000.0
Common Stock Payments,-7291000000.0,-3705000000.0,-5804000000.0,-8225000000.0
Cash Dividends Paid,-2800000000.0,-2626000000.0,-2598000000.0,-2299000000.0
Common Stock Dividend Paid,-2800000000.0,-2626000000.0,-2598000000.0,-2299000000.0
Net Other Financing Charges,-24000000.0,-67000000.0,-20000000.0,-48000000.0
End Cash Position,983000000.0,1818000000.0,856000000.0,1328000000.0
Changes In Cash,-835000000.0,962000000.0,-472000000.0,53000000.0
Beginning Cash Position,1818000000.0,856000000.0,1328000000.0,1275000000.0
Income Tax Paid Supplemental Data,1658000000.0,1214000000.0,1382000000.0,1205000000.0
Interest Paid Supplemental Data,1087000000.0,1050000000.0,1033000000.0,728000000.0
Capital Expenditure,-2936000000.0,-2927000000.0,-3453000000.0,-3437000000.0
Issuance Of Debt,4201000000.0,4004000000.0,3986000000.0,6892000000.0
Repayment Of Debt,-1569000000.0,-2508000000.0,-1204000000.0,-1736000000.0
Repurchase Of Capital Stock,-7291000000.0,-3705000000.0,-5804000000.0,-8225000000.0
Free Cash Flow,6096000000.0,5613000000.0,5156000000.0,5249000000.0
