,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,3637402000.0,2326698000.0,3807831000.0,3750796000.0
Cash Flow From Continuing Operating Activities,3637402000.0,2326698000.0,3807831000.0,3750796000.0
Net Income From Continuing Operations,2568707000.0,1277324000.0,2423188000.0,2822343000.0
Operating Gains Losses,-909668000.0,-104910000.0,-342976000.0,-510871000.0
Net Foreign Currency Exchange Gain Loss,-178672000.0,,,
Earnings Losses From Equity Investments,-782837000.0,-219870000.0,-444349000.0,-510871000.0
Depreciation Amortization Depletion,1325895000.0,1354991000.0,1394172000.0,1349776000.0
Depreciation And Amortization,1325895000.0,1354991000.0,1394172000.0,1349776000.0
Unrealized Gain Loss On Investment Securities,8095000.0,19632000.0,8212000.0,15212000.0
Other Non Cash Items,-184236000.0,19950000.0,-67139000.0,-307152000.0
Change In Working Capital,391728000.0,-425022000.0,-36395000.0,-8649000.0
Change In Receivables,265352000.0,-415911000.0,-157000.0,-17518000.0
Change In Payables And Accrued Expense,203968000.0,19080000.0,13100000.0,84307000.0
Change In Payable,203968000.0,19080000.0,13100000.0,84307000.0
Change In Account Payable,203968000.0,19080000.0,13100000.0,84307000.0
Change In Other Working Capital,-77592000.0,-28191000.0,-49338000.0,-75438000.0
Dividend Received Cfo,436881000.0,184733000.0,428769000.0,390137000.0
Investing Cash Flow,-552764000.0,-3978398000.0,-1076707000.0,-236506000.0
Cash Flow From Continuing Investing Activities,-552764000.0,-3978398000.0,-1076707000.0,-236506000.0
Capital Expenditure Reported,-527935000.0,-484119000.0,-876011000.0,-781909000.0
Net Business Purchase And Sale,-313981000.0,-3798062000.0,-76589000.0,-114457000.0
Purchase Of Business,-313981000.0,-3798062000.0,-76589000.0,-114457000.0
Net Investment Properties Purchase And Sale,5595000.0,,1045000.0,11276000.0
Net Investment Purchase And Sale,31899000.0,-2955000.0,-374231000.0,3437000.0
Purchase Of Investment,-33605000.0,-32955000.0,-374231000.0,-21563000.0
Sale Of Investment,65504000.0,30000000.0,0.0,25000000.0
Dividends Received Cfi,243279000.0,250358000.0,229000000.0,447464000.0
Net Other Investing Changes,8379000.0,56380000.0,20079000.0,197683000.0
Financing Cash Flow,-3562315000.0,1993940000.0,-2576086000.0,-4482264000.0
Cash Flow From Continuing Financing Activities,-3562315000.0,1993940000.0,-2576086000.0,-4482264000.0
Net Issuance Payments Of Debt,-825592000.0,2279585000.0,884602000.0,-1144966000.0
Net Long Term Debt Issuance,-825592000.0,2279585000.0,884602000.0,-1144966000.0
Long Term Debt Issuance,9251217000.0,15234860000.0,13312301000.0,7973719000.0
Long Term Debt Payments,-10076809000.0,-12955275000.0,-12427699000.0,-9118685000.0
Net Common Stock Issuance,333255000.0,1386599000.0,-369902000.0,-438854000.0
Common Stock Issuance,338121000.0,1556148000.0,,
Common Stock Payments,-4866000.0,-169549000.0,-369902000.0,-438854000.0
Cash Dividends Paid,-2690700000.0,-1664193000.0,-2949401000.0,-2821642000.0
Common Stock Dividend Paid,-337021000.0,-219095000.0,-388542000.0,-370656000.0
Preferred Stock Dividend Paid,-2353679000.0,-1445098000.0,-2560859000.0,-2450986000.0
Net Other Financing Charges,-379278000.0,-8051000.0,-141385000.0,-76802000.0
End Cash Position,533936000.0,1011613000.0,669373000.0,514335000.0
Changes In Cash,-477677000.0,342240000.0,155038000.0,-967974000.0
Beginning Cash Position,1011613000.0,669373000.0,514335000.0,1482309000.0
Capital Expenditure,-527935000.0,-484119000.0,-876011000.0,-781909000.0
Issuance Of Capital Stock,338121000.0,1556148000.0,,
Issuance Of Debt,9251217000.0,15234860000.0,13312301000.0,7973719000.0
Repayment Of Debt,-10076809000.0,-12955275000.0,-12427699000.0,-9118685000.0
Repurchase Of Capital Stock,-4866000.0,-169549000.0,-369902000.0,-438854000.0
Free Cash Flow,3109467000.0,1842579000.0,2931820000.0,2968887000.0
