,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2364178000.0,1830779000.0,1223380000.0,1131249000.0
Cash Flow From Continuing Operating Activities,2364178000.0,1830779000.0,1223380000.0,1131249000.0
Net Income From Continuing Operations,1841915000.0,755868000.0,1291450000.0,1065948000.0
Operating Gains Losses,-848135000.0,-143555000.0,-189832000.0,-420881000.0
Gain Loss On Sale Of Business,-187456000.0,,,
Gain Loss On Sale Of PPE,,,,-3197000.0
Gain Loss On Investment Securities,-41982000.0,-17394000.0,-28907000.0,7400000.0
Earnings Losses From Equity Investments,-618697000.0,-126161000.0,-160925000.0,-425084000.0
Depreciation Amortization Depletion,525871000.0,501728000.0,439224000.0,451988000.0
Depreciation And Amortization,525871000.0,501728000.0,439224000.0,451988000.0
Deferred Tax,,,,-11401000.0
Deferred Income Tax,,,,-11401000.0
Asset Impairment Charge,0.0,88676000.0,89787000.0,
Provisionand Write Offof Assets,24489000.0,44366000.0,20373000.0,19760000.0
Stock Based Compensation,184934000.0,60391000.0,127738000.0,128171000.0
Other Non Cash Items,-40893000.0,-483846000.0,109793000.0,-576705000.0
Change In Working Capital,155615000.0,851176000.0,-864164000.0,137444000.0
Change In Receivables,-765959000.0,371009000.0,-824490000.0,-777630000.0
Change In Inventory,-54658000.0,-105619000.0,34776000.0,
Change In Payables And Accrued Expense,104749000.0,105491000.0,306677000.0,273782000.0
Change In Payable,104749000.0,,306677000.0,
Change In Account Payable,104749000.0,,306677000.0,
Change In Other Current Liabilities,-106513000.0,406789000.0,-351586000.0,417995000.0
Change In Other Working Capital,977996000.0,73506000.0,-29541000.0,223297000.0
Dividend Paid Cfo,,,199011000.0,336925000.0
Dividend Received Cfo,520382000.0,155975000.0,199011000.0,336925000.0
Investing Cash Flow,-1280897000.0,-341585000.0,-721024000.0,-560684000.0
Cash Flow From Continuing Investing Activities,-1280897000.0,-341585000.0,-721024000.0,-560684000.0
Capital Expenditure Reported,-209851000.0,-266575000.0,-293514000.0,-227803000.0
Net Business Purchase And Sale,-1336034000.0,-174257000.0,-461873000.0,-385375000.0
Purchase Of Business,-1336034000.0,-174257000.0,-461873000.0,-385375000.0
Net Investment Properties Purchase And Sale,,,,14174000.0
Sale Of Investment Properties,,,,14174000.0
Net Investment Purchase And Sale,212722000.0,,-576000.0,-22656000.0
Purchase Of Investment,0.0,,-20870000.0,-44762000.0
Sale Of Investment,212722000.0,,20294000.0,22106000.0
Dividends Received Cfi,75853000.0,88731000.0,33289000.0,61709000.0
Net Other Investing Changes,-23587000.0,10516000.0,1650000.0,-733000.0
Financing Cash Flow,-490631000.0,-625256000.0,-271949000.0,-506600000.0
Cash Flow From Continuing Financing Activities,-490631000.0,-625256000.0,-271949000.0,-506600000.0
Net Issuance Payments Of Debt,187821000.0,-433804000.0,-110687000.0,-305009000.0
Net Long Term Debt Issuance,161222000.0,-433804000.0,-110687000.0,-305009000.0
Long Term Debt Issuance,570683000.0,90552000.0,300000000.0,1010344000.0
Long Term Debt Payments,-409461000.0,-524356000.0,-410687000.0,-1315353000.0
Net Short Term Debt Issuance,26599000.0,0.0,0.0,0.0
Short Term Debt Issuance,26599000.0,835671000.0,3609000000.0,3258000000.0
Short Term Debt Payments,0.0,-835671000.0,-3609000000.0,-3258000000.0
Net Common Stock Issuance,-407467000.0,-93863000.0,-163563000.0,-190420000.0
Common Stock Payments,-407467000.0,-93863000.0,-163563000.0,-190420000.0
Net Other Financing Charges,-270985000.0,-97589000.0,2301000.0,-11171000.0
End Cash Position,2539781000.0,2039247000.0,1093745000.0,863944000.0
Changes In Cash,592650000.0,863938000.0,230407000.0,63965000.0
Effect Of Exchange Rate Changes,-92116000.0,81564000.0,-606000.0,-24840000.0
Beginning Cash Position,2039247000.0,1093745000.0,863944000.0,824819000.0
Income Tax Paid Supplemental Data,330426000.0,51681000.0,365065000.0,375849000.0
Interest Paid Supplemental Data,41068000.0,67463000.0,86666000.0,104165000.0
Capital Expenditure,-209851000.0,-266575000.0,-293514000.0,-227803000.0
Issuance Of Debt,597282000.0,926223000.0,3909000000.0,4268344000.0
Repayment Of Debt,-409461000.0,-1360027000.0,-4019687000.0,-4573353000.0
Repurchase Of Capital Stock,-407467000.0,-93863000.0,-163563000.0,-190420000.0
Free Cash Flow,2154327000.0,1564204000.0,929866000.0,903446000.0
