,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2118000000.0,6852000000.0,9325000000.0,12456000000.0
Cash Flow From Continuing Operating Activities,2118000000.0,6852000000.0,9325000000.0,12456000000.0
Net Income From Continuing Operations,5855000000.0,3299000000.0,3704000000.0,3507000000.0
Depreciation Amortization Depletion,1164000000.0,604000000.0,349000000.0,306000000.0
Depreciation And Amortization,1164000000.0,604000000.0,349000000.0,306000000.0
Depreciation,549000000.0,414000000.0,,
Amortization Cash Flow,615000000.0,190000000.0,,
Amortization Of Intangibles,615000000.0,190000000.0,,
Deferred Tax,53000000.0,-138000000.0,2000000.0,49000000.0
Deferred Income Tax,53000000.0,-138000000.0,2000000.0,49000000.0
Amortization Of Securities,,,,350000000.0
Stock Based Compensation,254000000.0,204000000.0,183000000.0,197000000.0
Other Non Cash Items,372000000.0,349000000.0,199000000.0,137000000.0
Change In Working Capital,-7926000000.0,948000000.0,4442000000.0,7910000000.0
Change In Receivables,-26168000000.0,-14609000000.0,-125000000.0,-1004000000.0
Changes In Account Receivables,-26168000000.0,-14609000000.0,-125000000.0,-1100000000.0
Change In Payables And Accrued Expense,22792000000.0,25761000000.0,6253000000.0,2096000000.0
Change In Payable,21470000000.0,22909000000.0,6494000000.0,2056000000.0
Change In Account Payable,21470000000.0,22909000000.0,6494000000.0,1483000000.0
Change In Accrued Expense,1322000000.0,2852000000.0,-241000000.0,40000000.0
Change In Other Current Assets,-4550000000.0,-10204000000.0,-1686000000.0,6818000000.0
Change In Other Working Capital,-3398000000.0,-10208000000.0,-977000000.0,6922000000.0
Investing Cash Flow,-75663000000.0,-125851000000.0,11964000000.0,-40555000000.0
Cash Flow From Continuing Investing Activities,-75663000000.0,-125851000000.0,11964000000.0,-40555000000.0
Net PPE Purchase And Sale,-916000000.0,-631000000.0,-708000000.0,-570000000.0
Purchase Of PPE,-916000000.0,-631000000.0,-708000000.0,-570000000.0
Net Business Purchase And Sale,0.0,14748000000.0,,
Sale Of Business,0.0,14748000000.0,,
Net Investment Purchase And Sale,-63514000000.0,-134123000000.0,14461000000.0,-40133000000.0
Purchase Of Investment,-171732000000.0,-202171000000.0,-51256000000.0,-73674000000.0
Sale Of Investment,108218000000.0,68048000000.0,65717000000.0,33541000000.0
Net Other Investing Changes,-388000000.0,-170000000.0,-59000000.0,277000000.0
Financing Cash Flow,96323000000.0,143982000000.0,-13939000000.0,47166000000.0
Cash Flow From Continuing Financing Activities,96323000000.0,143982000000.0,-13939000000.0,47166000000.0
Net Issuance Payments Of Debt,10066000000.0,2370000000.0,593000000.0,-12885000000.0
Net Long Term Debt Issuance,5214000000.0,2370000000.0,593000000.0,2115000000.0
Long Term Debt Issuance,7036000000.0,3070000000.0,593000000.0,3024000000.0
Long Term Debt Payments,-1822000000.0,-700000000.0,0.0,-909000000.0
Net Short Term Debt Issuance,4852000000.0,0.0,0.0,-15000000000.0
Short Term Debt Issuance,11107000000.0,,,
Short Term Debt Payments,-6255000000.0,,,
Net Common Stock Issuance,0.0,0.0,-2220000000.0,-1000000000.0
Common Stock Payments,0.0,0.0,-2220000000.0,-1000000000.0
Net Preferred Stock Issuance,2206000000.0,4940000000.0,0.0,0.0
Preferred Stock Issuance,2806000000.0,4940000000.0,0.0,0.0
Preferred Stock Payments,-600000000.0,,0.0,0.0
Cash Dividends Paid,-1822000000.0,-1280000000.0,-1060000000.0,-787000000.0
Proceeds From Stock Option Exercised,221000000.0,79000000.0,118000000.0,125000000.0
Net Other Financing Charges,-104000000.0,-55000000.0,-41000000.0,-54000000.0
End Cash Position,93338000000.0,70560000000.0,45577000000.0,38227000000.0
Changes In Cash,22778000000.0,24983000000.0,7350000000.0,19067000000.0
Beginning Cash Position,70560000000.0,45577000000.0,38227000000.0,19160000000.0
Income Tax Paid Supplemental Data,2053000000.0,803000000.0,1199000000.0,927000000.0
Interest Paid Supplemental Data,501000000.0,434000000.0,1075000000.0,798000000.0
Capital Expenditure,-916000000.0,-631000000.0,-708000000.0,-570000000.0
Issuance Of Capital Stock,2806000000.0,4940000000.0,0.0,0.0
Issuance Of Debt,18143000000.0,3070000000.0,593000000.0,3024000000.0
Repayment Of Debt,-8077000000.0,-700000000.0,0.0,-909000000.0
Repurchase Of Capital Stock,-600000000.0,0.0,-2220000000.0,-1000000000.0
Free Cash Flow,1202000000.0,6221000000.0,8617000000.0,11886000000.0
