,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,4034000000.0,4147000000.0,2795000000.0,1552000000.0
Cash Flow From Continuing Operating Activities,4034000000.0,4147000000.0,2795000000.0,1552000000.0
Net Income From Continuing Operations,1403000000.0,975000000.0,914000000.0,1187000000.0
Operating Gains Losses,-100000000.0,-464000000.0,-277000000.0,-223000000.0
Gain Loss On Sale Of Business,0.0,-464000000.0,-15000000.0,-227000000.0
Net Foreign Currency Exchange Gain Loss,0.0,0.0,-50000000.0,
Gain Loss On Investment Securities,,,-183000000.0,
Earnings Losses From Equity Investments,-100000000.0,0.0,-29000000.0,-10000000.0
Depreciation Amortization Depletion,3196000000.0,3210000000.0,1651000000.0,556000000.0
Depreciation And Amortization,3196000000.0,3210000000.0,1651000000.0,556000000.0
Depreciation,1158000000.0,1077000000.0,615000000.0,393000000.0
Amortization Cash Flow,2038000000.0,2133000000.0,1036000000.0,163000000.0
Amortization Of Intangibles,2038000000.0,2133000000.0,1036000000.0,163000000.0
Deferred Tax,-262000000.0,71000000.0,47000000.0,133000000.0
Deferred Income Tax,-262000000.0,71000000.0,47000000.0,133000000.0
Asset Impairment Charge,15000000.0,124000000.0,48000000.0,3000000.0
Stock Based Compensation,239000000.0,369000000.0,229000000.0,73000000.0
Excess Tax Benefit From Stock Based Compensation,,,,0.0
Other Non Cash Items,4000000.0,31000000.0,124000000.0,-10000000.0
Change In Working Capital,-495000000.0,-211000000.0,36000000.0,-169000000.0
Change In Receivables,-358000000.0,320000000.0,-7000000.0,-108000000.0
Changes In Account Receivables,-358000000.0,320000000.0,-7000000.0,-108000000.0
Change In Prepaid Assets,-248000000.0,-167000000.0,-82000000.0,-6000000.0
Change In Payables And Accrued Expense,303000000.0,-146000000.0,238000000.0,116000000.0
Change In Payable,303000000.0,-146000000.0,238000000.0,116000000.0
Change In Account Payable,303000000.0,-146000000.0,238000000.0,116000000.0
Change In Other Working Capital,-192000000.0,-218000000.0,-113000000.0,-171000000.0
Dividend Received Cfo,34000000.0,42000000.0,23000000.0,2000000.0
Investing Cash Flow,-1630000000.0,-341000000.0,-16602000000.0,-663000000.0
Cash Flow From Continuing Investing Activities,-1630000000.0,-341000000.0,-16602000000.0,-663000000.0
Capital Expenditure Reported,-1160000000.0,-900000000.0,-721000000.0,-360000000.0
Net Business Purchase And Sale,-848000000.0,440000000.0,-15954000000.0,-293000000.0
Purchase Of Business,-848000000.0,-139000000.0,-16005000000.0,-712000000.0
Sale Of Business,0.0,579000000.0,51000000.0,419000000.0
Net Investment Purchase And Sale,263000000.0,-1000000.0,-45000000.0,-3000000.0
Purchase Of Investment,-256000000.0,-1000000.0,-45000000.0,-3000000.0
Sale Of Investment,519000000.0,,,
Dividends Received Cfi,115000000.0,109000000.0,113000000.0,
Net Other Investing Changes,,11000000.0,5000000.0,-7000000.0
Financing Cash Flow,-1741000000.0,-3836000000.0,14191000000.0,-842000000.0
Cash Flow From Continuing Financing Activities,-1741000000.0,-3836000000.0,14191000000.0,-842000000.0
Net Issuance Payments Of Debt,295000000.0,-2027000000.0,14987000000.0,1034000000.0
Net Long Term Debt Issuance,-1446000000.0,-2021000000.0,14987000000.0,1034000000.0
Long Term Debt Issuance,6435000000.0,8897000000.0,20030000000.0,5039000000.0
Long Term Debt Payments,-7881000000.0,-10918000000.0,-5043000000.0,-4005000000.0
Net Short Term Debt Issuance,1741000000.0,-6000000.0,,
Net Common Stock Issuance,-2646000000.0,-1693000000.0,-405000000.0,-1871000000.0
Common Stock Issuance,140000000.0,133000000.0,156000000.0,75000000.0
Common Stock Payments,-2786000000.0,-1826000000.0,-561000000.0,-1946000000.0
Net Other Financing Charges,610000000.0,-116000000.0,-391000000.0,-5000000.0
Cash Flow From Discontinued Operation,0.0,0.0,133000000.0,43000000.0
End Cash Position,3205000000.0,919000000.0,933000000.0,415000000.0
Changes In Cash,663000000.0,-30000000.0,517000000.0,90000000.0
Effect Of Exchange Rate Changes,-27000000.0,16000000.0,1000000.0,
Beginning Cash Position,2569000000.0,933000000.0,415000000.0,325000000.0
Capital Expenditure,-1160000000.0,-900000000.0,-721000000.0,-360000000.0
Issuance Of Capital Stock,140000000.0,133000000.0,156000000.0,75000000.0
Issuance Of Debt,6435000000.0,8897000000.0,20030000000.0,5039000000.0
Repayment Of Debt,-7881000000.0,-10918000000.0,-5043000000.0,-4005000000.0
Repurchase Of Capital Stock,-2786000000.0,-1826000000.0,-561000000.0,-1946000000.0
Free Cash Flow,2874000000.0,3247000000.0,2074000000.0,1192000000.0
