,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2704000000.0,371000000.0,1824000000.0,2856000000.0
Cash Flow From Continuing Operating Activities,2704000000.0,371000000.0,1824000000.0,2856000000.0
Net Income From Continuing Operations,2770000000.0,1427000000.0,2512000000.0,2193000000.0
Operating Gains Losses,-355000000.0,-408000000.0,-1071000000.0,-190000000.0
Gain Loss On Sale Of Business,0.0,0.0,-562000000.0,-205000000.0
Gain Loss On Sale Of PPE,10000000.0,26000000.0,24000000.0,37000000.0
Gain Loss On Investment Securities,16000000.0,-69000000.0,-50000000.0,69000000.0
Earnings Losses From Equity Investments,-46000000.0,-74000000.0,-346000000.0,-20000000.0
Depreciation Amortization Depletion,349000000.0,492000000.0,472000000.0,360000000.0
Depreciation And Amortization,349000000.0,492000000.0,472000000.0,360000000.0
Deferred Tax,-14000000.0,-162000000.0,-246000000.0,30000000.0
Deferred Income Tax,-14000000.0,-162000000.0,-246000000.0,30000000.0
Asset Impairment Charge,,,,0.0
Stock Based Compensation,120000000.0,123000000.0,132000000.0,127000000.0
Other Non Cash Items,395000000.0,-1721000000.0,-363000000.0,-510000000.0
Change In Working Capital,-239000000.0,-494000000.0,-149000000.0,597000000.0
Change In Payables And Accrued Expense,-217000000.0,349000000.0,-49000000.0,147000000.0
Change In Accrued Expense,-217000000.0,349000000.0,-49000000.0,147000000.0
Change In Other Current Assets,-37000000.0,-855000000.0,20000000.0,303000000.0
Change In Other Current Liabilities,,,-91000000.0,15000000.0
Change In Other Working Capital,15000000.0,12000000.0,-29000000.0,132000000.0
Dividend Received Cfo,55000000.0,17000000.0,66000000.0,12000000.0
Investing Cash Flow,-7968000000.0,-31902000000.0,-797000000.0,-4141000000.0
Cash Flow From Continuing Investing Activities,-7968000000.0,-31902000000.0,-797000000.0,-4141000000.0
Net PPE Purchase And Sale,-262000000.0,-325000000.0,-214000000.0,-77000000.0
Purchase Of PPE,-309000000.0,-358000000.0,-304000000.0,-134000000.0
Sale Of PPE,47000000.0,33000000.0,90000000.0,57000000.0
Net Intangibles Purchase And Sale,,,-26000000.0,-82000000.0
Purchase Of Intangibles,,,-26000000.0,-82000000.0
Net Business Purchase And Sale,-297000000.0,-4000000.0,1210000000.0,-43000000.0
Purchase Of Business,,,,-43000000.0
Sale Of Business,,,1210000000.0,604000000.0
Net Investment Purchase And Sale,-3618000000.0,-31254000000.0,-682000000.0,-394000000.0
Purchase Of Investment,-12885000000.0,-36712000000.0,-14606000000.0,-15279000000.0
Sale Of Investment,9267000000.0,5458000000.0,13924000000.0,14885000000.0
Net Other Investing Changes,24000000.0,19000000.0,28000000.0,16000000.0
Financing Cash Flow,5111000000.0,31400000000.0,-430000000.0,1452000000.0
Cash Flow From Continuing Financing Activities,5111000000.0,31400000000.0,-430000000.0,1452000000.0
Net Issuance Payments Of Debt,-3234000000.0,-60000000.0,-175000000.0,-3885000000.0
Net Long Term Debt Issuance,-3041000000.0,-242000000.0,-346000000.0,-446000000.0
Long Term Debt Issuance,562000000.0,2557000000.0,3866000000.0,2438000000.0
Long Term Debt Payments,-3603000000.0,-2799000000.0,-4212000000.0,-2884000000.0
Net Short Term Debt Issuance,-193000000.0,182000000.0,171000000.0,-3439000000.0
Net Common Stock Issuance,-1393000000.0,0.0,-1763000000.0,-1453000000.0
Common Stock Payments,-1393000000.0,0.0,-1763000000.0,-1453000000.0
Net Preferred Stock Issuance,0.0,346000000.0,242000000.0,
Preferred Stock Issuance,0.0,346000000.0,242000000.0,
Cash Dividends Paid,-897000000.0,-858000000.0,-753000000.0,-565000000.0
Common Stock Dividend Paid,,,-660000000.0,-467000000.0
Preferred Stock Dividend Paid,,,-93000000.0,-98000000.0
Net Other Financing Charges,-99000000.0,-47000000.0,-58000000.0,-69000000.0
End Cash Position,2994000000.0,3147000000.0,3278000000.0,2681000000.0
Changes In Cash,-153000000.0,-131000000.0,597000000.0,167000000.0
Beginning Cash Position,3147000000.0,3278000000.0,2681000000.0,2514000000.0
Capital Expenditure,-309000000.0,-358000000.0,-304000000.0,-134000000.0
Issuance Of Capital Stock,0.0,346000000.0,242000000.0,
Issuance Of Debt,562000000.0,2557000000.0,3866000000.0,2438000000.0
Repayment Of Debt,-3603000000.0,-2799000000.0,-4212000000.0,-2884000000.0
Repurchase Of Capital Stock,-1393000000.0,0.0,-1763000000.0,-1453000000.0
Free Cash Flow,2395000000.0,13000000.0,1520000000.0,2722000000.0
