,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Operating Cash Flow,439000000.0,433000000.0,440300000.0,247700000.0
Cash Flow From Continuing Operating Activities,439000000.0,433000000.0,440300000.0,247700000.0
Net Income From Continuing Operations,519000000.0,585000000.0,220700000.0,137400000.0
Operating Gains Losses,27000000.0,-203000000.0,-1400000.0,-13400000.0
Gain Loss On Sale Of Business,-1000000.0,-182000000.0,,
Net Foreign Currency Exchange Gain Loss,30000000.0,-4000000.0,1800000.0,-500000.0
Gain Loss On Investment Securities,-2000000.0,-17000000.0,-3200000.0,-12900000.0
Depreciation Amortization Depletion,378000000.0,289000000.0,253700000.0,228600000.0
Depreciation And Amortization,378000000.0,289000000.0,253700000.0,228600000.0
Deferred Tax,14000000.0,64000000.0,2400000.0,-15100000.0
Deferred Income Tax,14000000.0,64000000.0,2400000.0,-15100000.0
Asset Impairment Charge,31000000.0,9000000.0,5500000.0,5100000.0
Provisionand Write Offof Assets,17000000.0,41000000.0,10200000.0,12500000.0
Stock Based Compensation,54000000.0,51000000.0,48100000.0,33300000.0
Other Non Cash Items,11000000.0,29000000.0,22400000.0,19600000.0
Change In Working Capital,-612000000.0,-432000000.0,-121300000.0,-160300000.0
Change In Receivables,-73000000.0,-186000000.0,-150900000.0,-118900000.0
Changes In Account Receivables,-73000000.0,-186000000.0,-150900000.0,-118900000.0
Change In Inventory,-128000000.0,-260000000.0,-76400000.0,-34000000.0
Change In Payables And Accrued Expense,37000000.0,50000000.0,72200000.0,36200000.0
Change In Payable,37000000.0,50000000.0,72200000.0,36200000.0
Change In Account Payable,37000000.0,50000000.0,72200000.0,36200000.0
Change In Other Working Capital,-448000000.0,-36000000.0,33800000.0,-43600000.0
Investing Cash Flow,-1884000000.0,-649000000.0,-827500000.0,-1510400000.0
Cash Flow From Continuing Investing Activities,-1884000000.0,-649000000.0,-827500000.0,-1510400000.0
Net PPE Purchase And Sale,-660000000.0,-686000000.0,-465800000.0,-217600000.0
Purchase Of PPE,-660000000.0,-686000000.0,-465800000.0,-218100000.0
Sale Of PPE,,0.0,0.0,500000.0
Net Business Purchase And Sale,-1202000000.0,140000000.0,-358900000.0,-1291000000.0
Purchase Of Business,-1202000000.0,-147000000.0,-379700000.0,-1291000000.0
Sale Of Business,,287000000.0,20800000.0,0.0
Net Investment Purchase And Sale,-22000000.0,-103000000.0,-2800000.0,-1800000.0
Purchase Of Investment,-22000000.0,-103000000.0,-2800000.0,-1800000.0
Cash From Discontinued Investing Activities,,,0.0,
Financing Cash Flow,1031000000.0,142000000.0,1001700000.0,1201400000.0
Cash Flow From Continuing Financing Activities,1031000000.0,142000000.0,1001700000.0,1201400000.0
Net Issuance Payments Of Debt,1022000000.0,99000000.0,48300000.0,148900000.0
Net Long Term Debt Issuance,1022000000.0,99000000.0,48300000.0,148900000.0
Long Term Debt Issuance,1100000000.0,166000000.0,909100000.0,1447600000.0
Long Term Debt Payments,-78000000.0,-67000000.0,-860800000.0,-1298700000.0
Net Common Stock Issuance,0.0,82000000.0,1046500000.0,445500000.0
Common Stock Issuance,0.0,82000000.0,1046500000.0,445500000.0
Net Preferred Stock Issuance,,0.0,0.0,646300000.0
Preferred Stock Issuance,,0.0,0.0,646300000.0
Cash Dividends Paid,-4000000.0,-22000000.0,-36200000.0,0.0
Preferred Stock Dividend Paid,,,-36200000.0,
Proceeds From Stock Option Exercised,26000000.0,38000000.0,,
Interest Paid Cff,,,-25100000.0,-24700000.0
Net Other Financing Charges,-13000000.0,-55000000.0,-56900000.0,-39300000.0
End Cash Position,449000000.0,896000000.0,953200000.0,345400000.0
Changes In Cash,-414000000.0,-74000000.0,614500000.0,-61300000.0
Effect Of Exchange Rate Changes,-33000000.0,17000000.0,-6700000.0,-3500000.0
Beginning Cash Position,896000000.0,953000000.0,345400000.0,410200000.0
Income Tax Paid Supplemental Data,53000000.0,47000000.0,43400000.0,42200000.0
Interest Paid Supplemental Data,116000000.0,105000000.0,98400000.0,102500000.0
Capital Expenditure,-660000000.0,-686000000.0,-465800000.0,-218100000.0
Issuance Of Capital Stock,0.0,82000000.0,1046500000.0,1091800000.0
Issuance Of Debt,1100000000.0,166000000.0,909100000.0,1447600000.0
Repayment Of Debt,-78000000.0,-67000000.0,-860800000.0,-1298700000.0
Free Cash Flow,-221000000.0,-253000000.0,-25500000.0,29600000.0
