,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1083000000.0,1252000000.0,963000000.0,1028000000.0
Cash Flow From Continuing Operating Activities,1083000000.0,1252000000.0,963000000.0,1028000000.0
Net Income From Continuing Operations,1187000000.0,933000000.0,774000000.0,458000000.0
Operating Gains Losses,-103000000.0,-34000000.0,-111000000.0,-169000000.0
Gain Loss On Sale Of Business,-84000000.0,0.0,-27000000.0,-33000000.0
Gain Loss On Investment Securities,,,,-118000000.0
Earnings Losses From Equity Investments,-52000000.0,-70000000.0,-84000000.0,-18000000.0
Depreciation Amortization Depletion,278000000.0,202000000.0,190000000.0,210000000.0
Depreciation And Amortization,278000000.0,202000000.0,190000000.0,210000000.0
Deferred Tax,94000000.0,41000000.0,35000000.0,342000000.0
Deferred Income Tax,94000000.0,41000000.0,35000000.0,342000000.0
Asset Impairment Charge,,,,0.0
Stock Based Compensation,90000000.0,87000000.0,79000000.0,69000000.0
Other Non Cash Items,6000000.0,32000000.0,44000000.0,15000000.0
Change In Working Capital,-469000000.0,-9000000.0,-48000000.0,103000000.0
Change In Receivables,-6000000.0,-167000000.0,-42000000.0,-35000000.0
Change In Payables And Accrued Expense,-151000000.0,129000000.0,-35000000.0,51000000.0
Change In Payable,-179000000.0,97000000.0,-26000000.0,14000000.0
Change In Account Payable,-17000000.0,5000000.0,-49000000.0,33000000.0
Change In Accrued Expense,28000000.0,32000000.0,-9000000.0,37000000.0
Change In Other Current Assets,-140000000.0,26000000.0,-173000000.0,-40000000.0
Change In Other Current Liabilities,-278000000.0,-12000000.0,217000000.0,120000000.0
Change In Other Working Capital,106000000.0,15000000.0,-15000000.0,7000000.0
Investing Cash Flow,-2653000000.0,-231000000.0,-240000000.0,196000000.0
Cash Flow From Continuing Investing Activities,-2653000000.0,-231000000.0,-240000000.0,196000000.0
Net PPE Purchase And Sale,-163000000.0,-188000000.0,-127000000.0,-111000000.0
Purchase Of PPE,-163000000.0,-188000000.0,-127000000.0,-111000000.0
Net Business Purchase And Sale,-2240000000.0,-157000000.0,-74000000.0,185000000.0
Purchase Of Business,-2430000000.0,-157000000.0,-206000000.0,-101000000.0
Sale Of Business,190000000.0,0.0,132000000.0,286000000.0
Net Investment Purchase And Sale,-31000000.0,141000000.0,-25000000.0,122000000.0
Purchase Of Investment,-316000000.0,-283000000.0,-579000000.0,-421000000.0
Sale Of Investment,285000000.0,424000000.0,554000000.0,543000000.0
Net Other Investing Changes,-219000000.0,-27000000.0,-14000000.0,
Financing Cash Flow,1418000000.0,1383000000.0,-937000000.0,-1027000000.0
Cash Flow From Continuing Financing Activities,1418000000.0,1383000000.0,-937000000.0,-1027000000.0
Net Issuance Payments Of Debt,442000000.0,1948000000.0,-419000000.0,-320000000.0
Net Long Term Debt Issuance,22000000.0,2339000000.0,-535000000.0,-115000000.0
Long Term Debt Issuance,826000000.0,3807000000.0,680000000.0,0.0
Long Term Debt Payments,-804000000.0,-1468000000.0,-1215000000.0,-115000000.0
Net Short Term Debt Issuance,420000000.0,-391000000.0,116000000.0,-205000000.0
Short Term Debt Payments,,,,-205000000.0
Net Common Stock Issuance,-1004000000.0,-262000000.0,-239000000.0,-444000000.0
Common Stock Payments,-1004000000.0,-262000000.0,-239000000.0,-444000000.0
Cash Dividends Paid,-350000000.0,-320000000.0,-305000000.0,-280000000.0
Common Stock Dividend Paid,-350000000.0,-320000000.0,-305000000.0,-280000000.0
Proceeds From Stock Option Exercised,26000000.0,50000000.0,37000000.0,17000000.0
Net Other Financing Charges,2304000000.0,-33000000.0,-11000000.0,-50000000.0
End Cash Position,5496000000.0,2782000000.0,362000000.0,586000000.0
Changes In Cash,-152000000.0,2404000000.0,-214000000.0,197000000.0
Effect Of Exchange Rate Changes,-331000000.0,16000000.0,-10000000.0,-10000000.0
Beginning Cash Position,5979000000.0,362000000.0,586000000.0,399000000.0
Income Tax Paid Supplemental Data,501000000.0,290000000.0,205000000.0,221000000.0
Interest Paid Supplemental Data,118000000.0,97000000.0,120000000.0,148000000.0
Capital Expenditure,-163000000.0,-188000000.0,-127000000.0,-111000000.0
Issuance Of Debt,826000000.0,3807000000.0,680000000.0,0.0
Repayment Of Debt,-804000000.0,-1468000000.0,-1215000000.0,-320000000.0
Repurchase Of Capital Stock,-1004000000.0,-262000000.0,-239000000.0,-444000000.0
Free Cash Flow,920000000.0,1064000000.0,836000000.0,917000000.0
