,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,-11525000000.0,2051000000.0,6730000000.0,36073000000.0
Cash Flow From Continuing Operating Activities,-11525000000.0,2051000000.0,6730000000.0,36073000000.0
Net Income From Continuing Operations,23238000000.0,3586000000.0,20041000000.0,22876000000.0
Depreciation Amortization Depletion,7890000000.0,8736000000.0,7075000000.0,5593000000.0
Depreciation And Amortization,7890000000.0,8736000000.0,7075000000.0,5593000000.0
Deferred Tax,-1292000000.0,,,
Deferred Income Tax,-1292000000.0,,,
Asset Impairment Charge,-1188000000.0,4321000000.0,3702000000.0,453000000.0
Stock Based Compensation,,1766000000.0,2274000000.0,2255000000.0
Other Non Cash Items,-69824000000.0,-54111000000.0,-51455000000.0,-41365000000.0
Change In Working Capital,33806000000.0,23624000000.0,22406000000.0,44517000000.0
Change In Payables And Accrued Expense,1467000000.0,1520000000.0,2429000000.0,-865000000.0
Change In Accrued Expense,1467000000.0,1520000000.0,2429000000.0,-865000000.0
Change In Other Current Assets,15477000000.0,-12304000000.0,3034000000.0,7805000000.0
Change In Other Working Capital,16862000000.0,37722000000.0,19401000000.0,36567000000.0
Investing Cash Flow,-7619000000.0,122554000000.0,-29631000000.0,-7754000000.0
Cash Flow From Continuing Investing Activities,-7619000000.0,122554000000.0,-29631000000.0,-7754000000.0
Net Business Purchase And Sale,,,,-10000000.0
Purchase Of Business,,,,-10000000.0
Net Investment Properties Purchase And Sale,,1147000000.0,2666000000.0,3592000000.0
Sale Of Investment Properties,,1147000000.0,2666000000.0,3592000000.0
Net Investment Purchase And Sale,-11247000000.0,28663000000.0,3226000000.0,-5279000000.0
Purchase Of Investment,-189356000000.0,-146977000000.0,-72529000000.0,-66500000000.0
Sale Of Investment,178109000000.0,175640000000.0,75755000000.0,61221000000.0
Net Other Investing Changes,3782000000.0,784000000.0,4131000000.0,2823000000.0
Financing Cash Flow,-11238000000.0,-1243000000.0,-9136000000.0,-70979000000.0
Cash Flow From Continuing Financing Activities,-11238000000.0,-1243000000.0,-9136000000.0,-70979000000.0
Net Issuance Payments Of Debt,-70449000000.0,-72724000000.0,-8890000000.0,9561000000.0
Net Long Term Debt Issuance,-45859000000.0,-27211000000.0,-7615000000.0,7030000000.0
Long Term Debt Issuance,1275000000.0,38136000000.0,53381000000.0,47595000000.0
Long Term Debt Payments,-47134000000.0,-65347000000.0,-60996000000.0,-40565000000.0
Net Short Term Debt Issuance,-24590000000.0,-45513000000.0,-1275000000.0,2531000000.0
Net Common Stock Issuance,-14464000000.0,-2844000000.0,-24153000000.0,-20001000000.0
Common Stock Issuance,,571000000.0,380000000.0,632000000.0
Common Stock Payments,-14464000000.0,-3415000000.0,-24533000000.0,-20633000000.0
Net Preferred Stock Issuance,-919000000.0,-486000000.0,-1550000000.0,-2150000000.0
Preferred Stock Issuance,5756000000.0,3116000000.0,0.0,0.0
Preferred Stock Payments,-6675000000.0,-3602000000.0,-1550000000.0,-2150000000.0
Cash Dividends Paid,-3627000000.0,-6142000000.0,-9589000000.0,-9314000000.0
Common Stock Dividend Paid,-2422000000.0,-4852000000.0,-8198000000.0,-7692000000.0
Preferred Stock Dividend Paid,-1205000000.0,-1290000000.0,-1391000000.0,-1622000000.0
Net Other Financing Charges,-361000000.0,-802000000.0,-1091000000.0,-1041000000.0
End Cash Position,234230000000.0,264612000000.0,141250000000.0,173287000000.0
Changes In Cash,-30382000000.0,123362000000.0,-32037000000.0,-42660000000.0
Beginning Cash Position,264612000000.0,141250000000.0,173287000000.0,215947000000.0
Income Tax Paid Supplemental Data,3166000000.0,1175000000.0,7557000000.0,1977000000.0
Interest Paid Supplemental Data,4384000000.0,8414000000.0,18834000000.0,14366000000.0
Issuance Of Capital Stock,5756000000.0,3687000000.0,380000000.0,632000000.0
Issuance Of Debt,1275000000.0,38136000000.0,53381000000.0,47595000000.0
Repayment Of Debt,-47134000000.0,-65347000000.0,-60996000000.0,-40565000000.0
Repurchase Of Capital Stock,-21139000000.0,-7017000000.0,-26083000000.0,-22783000000.0
Free Cash Flow,-11525000000.0,2051000000.0,6730000000.0,36073000000.0
