,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,663100000.0,2022100000.0,1505700000.0,1260900000.0
Cash Flow From Continuing Operating Activities,663100000.0,2022100000.0,1505700000.0,1260900000.0
Net Income From Continuing Operations,1687500000.0,1234700000.0,958000000.0,605800000.0
Operating Gains Losses,-86400000.0,51300000.0,12100000.0,800000.0
Gain Loss On Sale Of Business,600000.0,13500000.0,-17000000.0,800000.0
Earnings Losses From Equity Investments,-87000000.0,-9100000.0,11200000.0,
Depreciation Amortization Depletion,577100000.0,578100000.0,560200000.0,506500000.0
Depreciation And Amortization,577100000.0,578100000.0,560200000.0,506500000.0
Depreciation,374000000.0,376500000.0,372800000.0,331200000.0
Amortization Cash Flow,203100000.0,201600000.0,187400000.0,175300000.0
Amortization Of Intangibles,203100000.0,201600000.0,187400000.0,175300000.0
Deferred Tax,-386900000.0,-241700000.0,-17900000.0,191100000.0
Deferred Income Tax,-386900000.0,-241700000.0,-17900000.0,191100000.0
Amortization Of Securities,20700000.0,29000000.0,7400000.0,9600000.0
Provisionand Write Offof Assets,18700000.0,41100000.0,33000000.0,28000000.0
Stock Based Compensation,118300000.0,109100000.0,88800000.0,76500000.0
Other Non Cash Items,128800000.0,44700000.0,-13800000.0,10100000.0
Change In Working Capital,-1414700000.0,175800000.0,-122100000.0,-167500000.0
Change In Receivables,-280600000.0,-39600000.0,137800000.0,-48800000.0
Changes In Account Receivables,-280600000.0,-39600000.0,137800000.0,-48800000.0
Change In Inventory,-1970400000.0,-401500000.0,137700000.0,-401600000.0
Change In Payables And Accrued Expense,1202300000.0,692100000.0,-45500000.0,281100000.0
Change In Payable,758300000.0,310400000.0,-169100000.0,211000000.0
Change In Account Payable,758300000.0,310400000.0,-169100000.0,211000000.0
Change In Accrued Expense,444000000.0,381700000.0,123600000.0,70100000.0
Change In Other Current Assets,-166800000.0,-100200000.0,-183600000.0,-4400000.0
Change In Other Working Capital,-199200000.0,25000000.0,-168500000.0,6200000.0
Investing Cash Flow,-2623800000.0,-1577100000.0,-1208600000.0,-989100000.0
Cash Flow From Continuing Investing Activities,-2623800000.0,-1577100000.0,-1208600000.0,-989100000.0
Capital Expenditure Reported,-519100000.0,-348100000.0,-424700000.0,-492100000.0
Net Business Purchase And Sale,-2038500000.0,-1265300000.0,-608800000.0,-527600000.0
Purchase Of Business,-2043800000.0,-1324400000.0,-685400000.0,-527600000.0
Sale Of Business,5300000.0,59100000.0,76600000.0,
Net Investment Purchase And Sale,-70500000.0,22300000.0,-252600000.0,25700000.0
Purchase Of Investment,-70500000.0,-18700000.0,-260600000.0,
Sale Of Investment,,41000000.0,8000000.0,25700000.0
Net Other Investing Changes,4300000.0,14000000.0,77500000.0,4900000.0
Financing Cash Flow,918700000.0,615900000.0,-292500000.0,-561600000.0
Cash Flow From Continuing Financing Activities,918700000.0,615900000.0,-292500000.0,-561600000.0
Net Issuance Payments Of Debt,2223100000.0,676900000.0,-671900000.0,445700000.0
Net Long Term Debt Issuance,-1500000.0,1019500000.0,-653800000.0,12500000.0
Long Term Debt Issuance,0.0,2173800000.0,496200000.0,990000000.0
Long Term Debt Payments,-1500000.0,-1154300000.0,-1150000000.0,-977500000.0
Net Short Term Debt Issuance,2224600000.0,-342600000.0,-18100000.0,433200000.0
Net Common Stock Issuance,97100000.0,870800000.0,118500000.0,-488600000.0
Common Stock Issuance,131400000.0,897000000.0,146000000.0,38500000.0
Common Stock Payments,-34300000.0,-26200000.0,-27500000.0,-527100000.0
Net Preferred Stock Issuance,-750000000.0,0.0,735000000.0,0.0
Preferred Stock Issuance,0.0,0.0,735000000.0,0.0
Preferred Stock Payments,-750000000.0,,,
Cash Dividends Paid,-493700000.0,-450600000.0,-402000000.0,-384900000.0
Common Stock Dividend Paid,-474800000.0,-431800000.0,-402000000.0,-384900000.0
Preferred Stock Dividend Paid,-18900000.0,-18800000.0,,
Proceeds From Stock Option Exercised,0.0,0.0,-19200000.0,-57300000.0
Net Other Financing Charges,-157800000.0,-481200000.0,-52900000.0,-76500000.0
End Cash Position,294800000.0,1398300000.0,314600000.0,311400000.0
Changes In Cash,-1042000000.0,1060900000.0,4600000.0,-289800000.0
Effect Of Exchange Rate Changes,-61500000.0,22800000.0,-1400000.0,-53900000.0
Beginning Cash Position,1398300000.0,314600000.0,311400000.0,655100000.0
Capital Expenditure,-519100000.0,-348100000.0,-424700000.0,-492100000.0
Issuance Of Capital Stock,131400000.0,897000000.0,881000000.0,38500000.0
Issuance Of Debt,0.0,2173800000.0,496200000.0,990000000.0
Repayment Of Debt,-1500000.0,-1154300000.0,-1150000000.0,-977500000.0
Repurchase Of Capital Stock,-784300000.0,-26200000.0,-27500000.0,-527100000.0
Free Cash Flow,144000000.0,1674000000.0,1081000000.0,768800000.0
