,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1189896000.0,1126033000.0,970045000.0,850618000.0
Cash Flow From Continuing Operating Activities,1189896000.0,1126033000.0,970045000.0,850618000.0
Net Income From Continuing Operations,237624000.0,24047000.0,147284000.0,47451000.0
Operating Gains Losses,36718000.0,17838000.0,235000.0,14087000.0
Depreciation Amortization Depletion,700161000.0,721970000.0,697078000.0,672113000.0
Depreciation And Amortization,700161000.0,721970000.0,697078000.0,672113000.0
Depreciation,700161000.0,721970000.0,697078000.0,672113000.0
Deferred Tax,-8510000.0,-63187000.0,15935000.0,
Deferred Income Tax,-8510000.0,-63187000.0,15935000.0,
Asset Impairment Charge,31790000.0,39501000.0,32241000.0,26192000.0
Provisionand Write Offof Assets,,,-2141000.0,551000.0
Stock Based Compensation,84402000.0,68890000.0,73214000.0,42327000.0
Other Non Cash Items,142840000.0,268261000.0,26605000.0,94804000.0
Change In Working Capital,-35129000.0,48713000.0,-4471000.0,-46907000.0
Change In Receivables,-38237000.0,38195000.0,-12146000.0,-29427000.0
Change In Prepaid Assets,-28243000.0,2614000.0,878000.0,-38040000.0
Change In Payables And Accrued Expense,-473000.0,13173000.0,-5951000.0,-3021000.0
Change In Payable,4727000.0,13173000.0,-5951000.0,-3021000.0
Change In Account Payable,4727000.0,13173000.0,-5951000.0,-3021000.0
Change In Accrued Expense,-5254000.0,3456000.0,548000.0,-277000.0
Change In Interest Payable,-5254000.0,3456000.0,548000.0,-277000.0
Change In Other Current Assets,114321000.0,109935000.0,93665000.0,
Change In Other Current Liabilities,-82497000.0,-115204000.0,-80917000.0,23581000.0
Change In Other Working Capital,,109935000.0,93665000.0,
Investing Cash Flow,-1423260000.0,-446366000.0,-947158000.0,-618347000.0
Cash Flow From Continuing Investing Activities,-1423260000.0,-446366000.0,-947158000.0,-618347000.0
Capital Expenditure Reported,-133694000.0,-128566000.0,-154236000.0,-149812000.0
Net Business Purchase And Sale,-1257704000.0,-271418000.0,-773957000.0,-451829000.0
Purchase Of Business,-1257704000.0,-271418000.0,-773957000.0,-451829000.0
Net Investment Purchase And Sale,-634000.0,-49499000.0,-13156000.0,-6093000.0
Purchase Of Investment,-1731111000.0,-1288705000.0,-638963000.0,-156983000.0
Sale Of Investment,1730477000.0,1239206000.0,625807000.0,150890000.0
Net Other Investing Changes,-31228000.0,3117000.0,-5809000.0,-10613000.0
Financing Cash Flow,339264000.0,-469017000.0,-62314000.0,-148537000.0
Cash Flow From Continuing Financing Activities,339264000.0,-469017000.0,-62314000.0,-148537000.0
Net Issuance Payments Of Debt,1173469000.0,722236000.0,373458000.0,591684000.0
Net Long Term Debt Issuance,1203469000.0,832236000.0,208458000.0,306684000.0
Long Term Debt Issuance,4409378000.0,2815379000.0,1152458000.0,3008684000.0
Long Term Debt Payments,-3205909000.0,-1983143000.0,-944000000.0,-2702000000.0
Net Short Term Debt Issuance,-30000000.0,-110000000.0,165000000.0,285000000.0
Short Term Debt Issuance,1935000000.0,895000000.0,755000000.0,1120000000.0
Short Term Debt Payments,-1965000000.0,-1005000000.0,-590000000.0,-835000000.0
Net Common Stock Issuance,-582578000.0,-859335000.0,-466982000.0,-795581000.0
Common Stock Payments,-582578000.0,-859335000.0,-466982000.0,-795581000.0
Cash Dividends Paid,-253580000.0,-207689000.0,-83387000.0,
Common Stock Dividend Paid,-253580000.0,-207689000.0,-83387000.0,
Proceeds From Stock Option Exercised,86688000.0,54049000.0,116202000.0,
Net Other Financing Charges,-84735000.0,-178278000.0,-1605000.0,55360000.0
End Cash Position,435626000.0,342808000.0,141120000.0,178300000.0
Changes In Cash,105900000.0,210650000.0,-39427000.0,83734000.0
Effect Of Exchange Rate Changes,-13082000.0,-8962000.0,2247000.0,-9729000.0
Beginning Cash Position,342808000.0,141120000.0,178300000.0,104295000.0
Income Tax Paid Supplemental Data,25568000.0,20275000.0,21598000.0,21645000.0
Interest Paid Supplemental Data,360098000.0,351886000.0,386615000.0,376628000.0
Capital Expenditure,-133694000.0,-128566000.0,-154236000.0,-149812000.0
Issuance Of Debt,6344378000.0,3710379000.0,1907458000.0,4128684000.0
Repayment Of Debt,-5170909000.0,-2988143000.0,-1534000000.0,-3537000000.0
Repurchase Of Capital Stock,-582578000.0,-859335000.0,-466982000.0,-795581000.0
Free Cash Flow,1056202000.0,997467000.0,815809000.0,700806000.0
