,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2176000000.0,1500000000.0,1230000000.0,1229000000.0
Cash Flow From Continuing Operating Activities,2176000000.0,1500000000.0,1230000000.0,1229000000.0
Net Income From Continuing Operations,1806000000.0,1071000000.0,1198000000.0,-159000000.0
Operating Gains Losses,-147000000.0,-7000000.0,-437000000.0,
Gain Loss On Sale Of Business,-105000000.0,-7000000.0,-437000000.0,
Earnings Losses From Equity Investments,-42000000.0,,,
Depreciation Amortization Depletion,494000000.0,568000000.0,587000000.0,645000000.0
Depreciation And Amortization,494000000.0,568000000.0,587000000.0,645000000.0
Asset Impairment Charge,0.0,7000000.0,0.0,747000000.0
Change In Working Capital,23000000.0,-139000000.0,-118000000.0,-4000000.0
Change In Receivables,-232000000.0,-940000000.0,-87000000.0,79000000.0
Changes In Account Receivables,-232000000.0,-940000000.0,-87000000.0,79000000.0
Change In Inventory,-648000000.0,241000000.0,-39000000.0,73000000.0
Change In Payables And Accrued Expense,1144000000.0,-69000000.0,280000000.0,384000000.0
Change In Payable,949000000.0,341000000.0,140000000.0,210000000.0
Change In Tax Payable,,156000000.0,-116000000.0,-67000000.0
Change In Income Tax Payable,,156000000.0,-116000000.0,-67000000.0
Change In Account Payable,949000000.0,341000000.0,140000000.0,210000000.0
Change In Accrued Expense,195000000.0,-410000000.0,140000000.0,174000000.0
Change In Other Current Liabilities,,,106000000.0,44000000.0
Change In Other Working Capital,-241000000.0,629000000.0,-272000000.0,-540000000.0
Investing Cash Flow,-660000000.0,-237000000.0,636000000.0,-399000000.0
Cash Flow From Continuing Investing Activities,-660000000.0,-237000000.0,636000000.0,-399000000.0
Capital Expenditure Reported,-525000000.0,-410000000.0,-532000000.0,-590000000.0
Net Business Purchase And Sale,-439000000.0,,,
Purchase Of Business,-439000000.0,,,
Net Investment Purchase And Sale,,0.0,0.0,35000000.0
Purchase Of Investment,,0.0,0.0,-25000000.0
Sale Of Investment,,0.0,0.0,60000000.0
Net Other Investing Changes,304000000.0,173000000.0,1168000000.0,156000000.0
Financing Cash Flow,-1339000000.0,-253000000.0,-1424000000.0,-518000000.0
Cash Flow From Continuing Financing Activities,-1339000000.0,-253000000.0,-1424000000.0,-518000000.0
Net Issuance Payments Of Debt,-1000000.0,134000000.0,-972000000.0,972000000.0
Net Long Term Debt Issuance,0.0,464000000.0,-249000000.0,319000000.0
Long Term Debt Issuance,300000000.0,1033000000.0,700000000.0,705000000.0
Long Term Debt Payments,-300000000.0,-569000000.0,-949000000.0,-386000000.0
Net Short Term Debt Issuance,-1000000.0,-330000000.0,-723000000.0,653000000.0
Net Common Stock Issuance,-965000000.0,-77000000.0,-140000000.0,-1136000000.0
Common Stock Issuance,76000000.0,44000000.0,8000000.0,17000000.0
Common Stock Payments,-1041000000.0,-121000000.0,-148000000.0,-1153000000.0
Cash Dividends Paid,-338000000.0,-311000000.0,-305000000.0,-306000000.0
Common Stock Dividend Paid,-338000000.0,-311000000.0,-305000000.0,-306000000.0
Net Other Financing Charges,-35000000.0,1000000.0,-7000000.0,-48000000.0
End Cash Position,3044000000.0,2934000000.0,1952000000.0,1538000000.0
Changes In Cash,177000000.0,1010000000.0,442000000.0,312000000.0
Effect Of Exchange Rate Changes,-67000000.0,-28000000.0,-28000000.0,-67000000.0
Beginning Cash Position,2934000000.0,1952000000.0,1538000000.0,1293000000.0
Income Tax Paid Supplemental Data,388000000.0,229000000.0,469000000.0,206000000.0
Interest Paid Supplemental Data,169000000.0,193000000.0,194000000.0,183000000.0
Capital Expenditure,-525000000.0,-410000000.0,-532000000.0,-590000000.0
Issuance Of Capital Stock,76000000.0,44000000.0,8000000.0,17000000.0
Issuance Of Debt,300000000.0,1033000000.0,700000000.0,705000000.0
Repayment Of Debt,-300000000.0,-569000000.0,-949000000.0,-386000000.0
Repurchase Of Capital Stock,-1041000000.0,-121000000.0,-148000000.0,-1153000000.0
Free Cash Flow,1651000000.0,1090000000.0,698000000.0,639000000.0
