,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Operating Cash Flow,1134977000.0,1001934000.0,1128024000.0,922996000.0
Cash Flow From Continuing Operating Activities,1134977000.0,1001933000.0,1128024000.0,922996000.0
Net Income From Continuing Operations,1000226000.0,909140000.0,908354000.0,979148000.0
Operating Gains Losses,-1192000.0,-68247000.0,-49094000.0,-76661000.0
Gain Loss On Sale Of Business,,0.0,0.0,-16469000.0
Gain Loss On Sale Of PPE,6695000.0,3731000.0,1793000.0,-811000.0
Gain Loss On Investment Securities,19298000.0,-24215000.0,-15315000.0,-20180000.0
Earnings Losses From Equity Investments,-27185000.0,-47763000.0,-35572000.0,-39201000.0
Depreciation Amortization Depletion,262753000.0,228406000.0,205781000.0,165209000.0
Depreciation And Amortization,262753000.0,228406000.0,205781000.0,165209000.0
Depreciation,213026000.0,183772000.0,165716000.0,153182000.0
Amortization Cash Flow,49727000.0,44634000.0,40065000.0,12027000.0
Amortization Of Intangibles,49727000.0,44634000.0,40065000.0,12027000.0
Deferred Tax,177000000.0,28677000.0,32039000.0,28641000.0
Deferred Income Tax,177000000.0,28677000.0,32039000.0,28641000.0
Asset Impairment Charge,,,0.0,0.0
Stock Based Compensation,24943000.0,24744000.0,22458000.0,19707000.0
Other Non Cash Items,243790000.0,1000.0,-15315000.0,-20180000.0
Change In Working Capital,-371792000.0,-165786000.0,-29013000.0,-215548000.0
Change In Receivables,28365000.0,-191627000.0,-119516000.0,-11146000.0
Changes In Account Receivables,28365000.0,-191627000.0,-119516000.0,-11146000.0
Change In Inventory,-351663000.0,-145176000.0,-1839000.0,-123843000.0
Change In Prepaid Assets,-15460000.0,34555000.0,5860000.0,-10105000.0
Change In Payables And Accrued Expense,-3642000.0,151910000.0,96991000.0,-60038000.0
Change In Payable,-3642000.0,151910000.0,96991000.0,-60038000.0
Change In Tax Payable,10869000.0,36811000.0,-14286000.0,-15929000.0
Change In Income Tax Payable,10869000.0,36811000.0,-14286000.0,-15929000.0
Change In Account Payable,-14511000.0,115099000.0,111277000.0,-44109000.0
Change In Other Working Capital,-29392000.0,-15448000.0,-10509000.0,-10416000.0
Dividend Received Cfo,43039000.0,44999000.0,37499000.0,22500000.0
Investing Cash Flow,-258037000.0,-3625839000.0,-656316000.0,220153000.0
Cash Flow From Continuing Investing Activities,-258036000.0,-3625838000.0,-656315000.0,220153000.0
Net PPE Purchase And Sale,-277694000.0,-230200000.0,-365585000.0,-256436000.0
Purchase Of PPE,-278918000.0,-232416000.0,-367501000.0,-293838000.0
Sale Of PPE,1224000.0,2216000.0,1916000.0,37402000.0
Net Business Purchase And Sale,0.0,-3396246000.0,-270789000.0,479806000.0
Purchase Of Business,0.0,-3396246000.0,-270789000.0,0.0
Sale Of Business,,0.0,0.0,479806000.0
Net Investment Purchase And Sale,4897000.0,-4707000.0,-19941000.0,-3217000.0
Purchase Of Investment,,,-23713000.0,-20975000.0
Sale Of Investment,,,3772000.0,17758000.0
Net Other Investing Changes,14760000.0,5314000.0,-1000.0,17758000.0
Financing Cash Flow,-486684000.0,1520520000.0,566172000.0,-926244000.0
Cash Flow From Continuing Financing Activities,-486685000.0,1520522000.0,566172000.0,-926244000.0
Net Issuance Payments Of Debt,-8673000.0,2017675000.0,984013000.0,-374840000.0
Net Long Term Debt Issuance,-8673000.0,2017675000.0,984013000.0,-374840000.0
Long Term Debt Issuance,0.0,2276292000.0,992381000.0,0.0
Long Term Debt Payments,-8673000.0,-258617000.0,-8368000.0,-374840000.0
Net Short Term Debt Issuance,,,992381000.0,0.0
Short Term Debt Issuance,,,992381000.0,0.0
Net Common Stock Issuance,0.0,-19958000.0,-12360000.0,-174246000.0
Common Stock Payments,0.0,-19958000.0,-12360000.0,-174246000.0
Cash Dividends Paid,-557839000.0,-523114000.0,-487376000.0,-437053000.0
Common Stock Dividend Paid,-557839000.0,-523114000.0,-487376000.0,-437053000.0
Proceeds From Stock Option Exercised,79827000.0,45919000.0,81818000.0,59895000.0
Net Other Financing Charges,1000.0,-2000.0,77000.0,59895000.0
End Cash Position,982107000.0,613530000.0,1714309000.0,672901000.0
Changes In Cash,390256000.0,-1103385000.0,1037882000.0,216905000.0
Effect Of Exchange Rate Changes,-21679000.0,2606000.0,3526000.0,-3140000.0
Beginning Cash Position,613530000.0,1714309000.0,672901000.0,459136000.0
Capital Expenditure,-278918000.0,-232416000.0,-367501000.0,-293838000.0
Issuance Of Debt,0.0,2276292000.0,992381000.0,0.0
Repayment Of Debt,-8673000.0,-258617000.0,-8368000.0,-374840000.0
Repurchase Of Capital Stock,0.0,-19958000.0,-12360000.0,-174246000.0
Free Cash Flow,856059000.0,769518000.0,760523000.0,629158000.0
