,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2183987000.0,1616686000.0,1143793000.0,620199000.0
Cash Flow From Continuing Operating Activities,2183987000.0,1616686000.0,1143793000.0,620199000.0
Net Income From Continuing Operations,1022490000.0,530670000.0,681944000.0,640749000.0
Operating Gains Losses,-310647000.0,-157253000.0,-189897000.0,-263837000.0
Gain Loss On Investment Securities,-310647000.0,-157253000.0,-189897000.0,-263837000.0
Depreciation And Amortization,129682000.0,135065000.0,113387000.0,131108000.0
Stock Based Compensation,46680000.0,49658000.0,49274000.0,36591000.0
Other Non Cash Items,8525000.0,2315000.0,2041000.0,8317000.0
Change In Working Capital,1287257000.0,1056231000.0,487044000.0,67271000.0
Change In Receivables,-364395000.0,-124597000.0,-201681000.0,-55763000.0
Changes In Account Receivables,-364395000.0,-173618000.0,-189151000.0,-43813000.0
Change In Other Working Capital,53207000.0,8982000.0,-12376000.0,-123531000.0
Investing Cash Flow,-2989146000.0,119696000.0,-424871000.0,-714244000.0
Cash Flow From Continuing Investing Activities,-2989146000.0,119696000.0,-424871000.0,-714244000.0
Net PPE Purchase And Sale,-66634000.0,-38171000.0,-60457000.0,-49860000.0
Purchase Of PPE,-66634000.0,-38171000.0,-60457000.0,-49860000.0
Net Business Purchase And Sale,,0.0,0.0,2027000.0
Purchase Of Business,,0.0,0.0,-6637000.0
Sale Of Business,,0.0,0.0,8664000.0
Net Investment Properties Purchase And Sale,166886000.0,178934000.0,-146752000.0,-514064000.0
Purchase Of Investment Properties,,,-146752000.0,-514064000.0
Sale Of Investment Properties,,178934000.0,,
Net Investment Purchase And Sale,-3145044000.0,3981000.0,-418650000.0,-63770000.0
Purchase Of Investment,-11181393000.0,-7807664000.0,-5525864000.0,-6763363000.0
Sale Of Investment,8036349000.0,7811645000.0,5107214000.0,6699593000.0
Dividends Received Cfi,101050000.0,,194663000.0,-79635000.0
Net Other Investing Changes,-17983000.0,-26515000.0,2844000.0,4262000.0
Financing Cash Flow,5831000.0,-397843000.0,-513193000.0,-7403000.0
Cash Flow From Continuing Financing Activities,5831000.0,-397843000.0,-513193000.0,-7403000.0
Net Issuance Payments Of Debt,529155000.0,88886000.0,-165386000.0,290038000.0
Net Long Term Debt Issuance,529155000.0,88886000.0,-165386000.0,290038000.0
Long Term Debt Issuance,1034107000.0,741637000.0,290974000.0,294562000.0
Long Term Debt Payments,-504952000.0,-652751000.0,-456360000.0,-4524000.0
Net Common Stock Issuance,-122426000.0,-346357000.0,-18225000.0,-24750000.0
Common Stock Payments,-122426000.0,-346357000.0,-18225000.0,-24750000.0
Cash Dividends Paid,-355736000.0,-84147000.0,-308191000.0,-254951000.0
Common Stock Dividend Paid,-355736000.0,-84147000.0,-308191000.0,-254951000.0
Net Other Financing Charges,-45162000.0,-56225000.0,-21391000.0,-17740000.0
End Cash Position,1568843000.0,2372366000.0,1023710000.0,817602000.0
Changes In Cash,-799328000.0,1338539000.0,205729000.0,-101448000.0
Effect Of Exchange Rate Changes,-4195000.0,10117000.0,379000.0,-31421000.0
Beginning Cash Position,2372366000.0,1023710000.0,817602000.0,950471000.0
Capital Expenditure,-66634000.0,-38171000.0,-60457000.0,-49860000.0
Issuance Of Debt,1034107000.0,741637000.0,290974000.0,294562000.0
Repayment Of Debt,-504952000.0,-652751000.0,-456360000.0,-4524000.0
Repurchase Of Capital Stock,-122426000.0,-346357000.0,-18225000.0,-24750000.0
Free Cash Flow,2117353000.0,1578515000.0,1083336000.0,570339000.0
