,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,94955000.0,499191000.0,835419000.0,792896000.0
Cash Flow From Continuing Operating Activities,94955000.0,499191000.0,835419000.0,792896000.0
Net Income From Continuing Operations,844245000.0,506421000.0,576968000.0,664505000.0
Depreciation Amortization Depletion,91259000.0,101727000.0,100449000.0,96729000.0
Depreciation And Amortization,91259000.0,101727000.0,100449000.0,96729000.0
Deferred Tax,-110188000.0,-32984000.0,-2407000.0,-15315000.0
Deferred Income Tax,-110188000.0,-32984000.0,-2407000.0,-15315000.0
Provisionand Write Offof Assets,10649000.0,17281000.0,5853000.0,15634000.0
Stock Based Compensation,129977000.0,43995000.0,39083000.0,87791000.0
Excess Tax Benefit From Stock Based Compensation,-13101000.0,-17581000.0,-8492000.0,-10388000.0
Other Non Cash Items,1915000.0,15096000.0,-3830000.0,1815000.0
Change In Working Capital,-859801000.0,-134764000.0,127795000.0,-47875000.0
Change In Receivables,-1805273000.0,-517599000.0,235073000.0,-201919000.0
Changes In Account Receivables,-1547545000.0,-452145000.0,208312000.0,-190048000.0
Change In Prepaid Assets,-43819000.0,27237000.0,-29871000.0,16029000.0
Change In Payables And Accrued Expense,923504000.0,311071000.0,-40293000.0,89634000.0
Change In Payable,732693000.0,232188000.0,-30604000.0,57259000.0
Change In Tax Payable,72665000.0,51916000.0,-12636000.0,21176000.0
Change In Income Tax Payable,72665000.0,51916000.0,-12636000.0,21176000.0
Change In Account Payable,660028000.0,180272000.0,-17968000.0,36083000.0
Change In Accrued Expense,190811000.0,78883000.0,-9689000.0,32375000.0
Change In Other Working Capital,65787000.0,44527000.0,-37114000.0,48381000.0
Investing Cash Flow,-85672000.0,-271714000.0,-113029000.0,-72808000.0
Cash Flow From Continuing Investing Activities,-85672000.0,-271714000.0,-113029000.0,-72808000.0
Net PPE Purchase And Sale,-34197000.0,-23133000.0,-36290000.0,-45000000.0
Purchase Of PPE,-34197000.0,-23133000.0,-36290000.0,-45000000.0
Net Intangibles Purchase And Sale,-36725000.0,-30876000.0,-34175000.0,-18871000.0
Purchase Of Intangibles,-36725000.0,-30876000.0,-34175000.0,-18871000.0
Net Business Purchase And Sale,-14750000.0,-223230000.0,-59200000.0,-5315000.0
Purchase Of Business,-14750000.0,-223230000.0,-59200000.0,-5315000.0
Net Other Investing Changes,,5525000.0,16636000.0,-3622000.0
Financing Cash Flow,7573000.0,-440667000.0,-651253000.0,-655177000.0
Cash Flow From Continuing Financing Activities,7573000.0,-440667000.0,-651253000.0,-655177000.0
Net Issuance Payments Of Debt,822701000.0,-143000000.0,-112000000.0,-118988000.0
Net Long Term Debt Issuance,297952000.0,0.0,-207000000.0,591012000.0
Long Term Debt Issuance,300000000.0,0.0,1298000000.0,591012000.0
Long Term Debt Payments,-2048000.0,0.0,-1505000000.0,
Net Short Term Debt Issuance,524749000.0,-143000000.0,95000000.0,-710000000.0
Short Term Debt Issuance,3728000000.0,1436600000.0,185000000.0,2674000000.0
Short Term Debt Payments,-3203251000.0,-1579600000.0,-90000000.0,-3384000000.0
Net Common Stock Issuance,-608476000.0,-195368000.0,-324559000.0,-322255000.0
Common Stock Payments,-608476000.0,-195368000.0,-324559000.0,-322255000.0
Cash Dividends Paid,-277321000.0,-209956000.0,-277786000.0,-265219000.0
Common Stock Dividend Paid,-277321000.0,-209956000.0,-277786000.0,-265219000.0
Proceeds From Stock Option Exercised,70669000.0,107657000.0,63092000.0,51285000.0
Net Other Financing Charges,,-17854000.0,-15115000.0,-21264000.0
End Cash Position,257413000.0,243796000.0,447858000.0,378615000.0
Changes In Cash,16856000.0,-213190000.0,71137000.0,64911000.0
Effect Of Exchange Rate Changes,-3239000.0,9128000.0,-1894000.0,-20186000.0
Beginning Cash Position,243796000.0,447858000.0,378615000.0,333890000.0
Income Tax Paid Supplemental Data,227427000.0,93070000.0,219029000.0,215644000.0
Interest Paid Supplemental Data,51367000.0,47518000.0,50854000.0,47544000.0
Capital Expenditure,-70922000.0,-54009000.0,-70465000.0,-63871000.0
Issuance Of Debt,4028000000.0,1436600000.0,1483000000.0,3265012000.0
Repayment Of Debt,-3205299000.0,-1579600000.0,-1595000000.0,-3384000000.0
Repurchase Of Capital Stock,-608476000.0,-195368000.0,-324559000.0,-322255000.0
Free Cash Flow,24033000.0,445182000.0,764954000.0,729025000.0
