,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,39421000000.0,39773000000.0,38687000000.0,37400000000.0
Cash Flow From Continuing Operating Activities,39421000000.0,39773000000.0,38687000000.0,37400000000.0
Net Income From Continuing Operations,90807000000.0,43253000000.0,81792000000.0,4322000000.0
Operating Gains Losses,-77576000000.0,-40905000000.0,-71123000000.0,22155000000.0
Gain Loss On Investment Securities,-77576000000.0,-40905000000.0,-71123000000.0,22155000000.0
Depreciation And Amortization,10718000000.0,10596000000.0,10064000000.0,9779000000.0
Other Non Cash Items,-3397000000.0,11263000000.0,-1254000000.0,2957000000.0
Change In Working Capital,18869000000.0,15566000000.0,19208000000.0,-1813000000.0
Change In Receivables,-5834000000.0,-1609000000.0,-2303000000.0,-3443000000.0
Changes In Account Receivables,-5834000000.0,-1609000000.0,-2303000000.0,-3443000000.0
Change In Other Current Assets,-1686000000.0,-1109000000.0,-2011000000.0,-1832000000.0
Change In Other Current Liabilities,2389000000.0,3376000000.0,190000000.0,2002000000.0
Change In Other Working Capital,17099000000.0,8502000000.0,15538000000.0,-3783000000.0
Investing Cash Flow,29392000000.0,-37757000000.0,-5621000000.0,-32849000000.0
Cash Flow From Continuing Investing Activities,29392000000.0,-37757000000.0,-5621000000.0,-32849000000.0
Net PPE Purchase And Sale,-13276000000.0,-13012000000.0,-15979000000.0,-14537000000.0
Purchase Of PPE,-13276000000.0,-13012000000.0,-15979000000.0,-14537000000.0
Net Business Purchase And Sale,-456000000.0,-2532000000.0,-1683000000.0,-3279000000.0
Purchase Of Business,-456000000.0,-2532000000.0,-1683000000.0,-3279000000.0
Net Investment Purchase And Sale,42354000000.0,-18252000000.0,13267000000.0,-13533000000.0
Purchase Of Investment,-161085000000.0,-238590000000.0,-154765000000.0,-185054000000.0
Sale Of Investment,203439000000.0,220338000000.0,168032000000.0,171521000000.0
Net Other Investing Changes,297000000.0,-3582000000.0,-1496000000.0,-71000000.0
Financing Cash Flow,-28508000000.0,-18344000000.0,730000000.0,-5812000000.0
Cash Flow From Continuing Financing Activities,-28508000000.0,-18344000000.0,730000000.0,-5812000000.0
Net Issuance Payments Of Debt,-752000000.0,6791000000.0,6077000000.0,-4123000000.0
Net Long Term Debt Issuance,-128000000.0,7909000000.0,5811000000.0,-2180000000.0
Long Term Debt Issuance,6920000000.0,14370000000.0,13544000000.0,9428000000.0
Long Term Debt Payments,-7048000000.0,-6461000000.0,-7733000000.0,-11608000000.0
Net Short Term Debt Issuance,-624000000.0,-1118000000.0,266000000.0,-1943000000.0
Net Common Stock Issuance,-27061000000.0,-24706000000.0,-4850000000.0,-1346000000.0
Common Stock Payments,-27061000000.0,-24706000000.0,-4850000000.0,-1346000000.0
Net Other Financing Charges,-695000000.0,-429000000.0,-497000000.0,-343000000.0
End Cash Position,88706000000.0,48396000000.0,64632000000.0,30811000000.0
Changes In Cash,40305000000.0,-16328000000.0,33796000000.0,-1261000000.0
Effect Of Exchange Rate Changes,5000000.0,92000000.0,25000000.0,-140000000.0
Beginning Cash Position,48396000000.0,64632000000.0,30811000000.0,32212000000.0
Capital Expenditure,-13276000000.0,-13012000000.0,-15979000000.0,-14537000000.0
Issuance Of Debt,6920000000.0,14370000000.0,13544000000.0,9428000000.0
Repayment Of Debt,-7048000000.0,-6461000000.0,-7733000000.0,-11608000000.0
Repurchase Of Capital Stock,-27061000000.0,-24706000000.0,-4850000000.0,-1346000000.0
Free Cash Flow,26145000000.0,26761000000.0,22708000000.0,22863000000.0
