,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,155606000000.0,94471000000.0,139865000000.0,158902000000.0
Operating Revenue,155606000000.0,94471000000.0,139865000000.0,158902000000.0
Cost Of Revenue,107297000000.0,69996000000.0,109331000000.0,113997000000.0
Gross Profit,48309000000.0,24475000000.0,30534000000.0,44905000000.0
Operating Expense,32129000000.0,30572000000.0,30434000000.0,30459000000.0
Selling General And Administration,4014000000.0,4213000000.0,4143000000.0,3838000000.0
Other Taxes,6840000000.0,4499000000.0,4136000000.0,4867000000.0
Other Operating Expenses,21275000000.0,21860000000.0,22155000000.0,21754000000.0
Operating Income,16180000000.0,-6097000000.0,100000000.0,14446000000.0
Net Non Operating Interest Income Expense,-712000000.0,-697000000.0,-798000000.0,-748000000.0
Interest Expense Non Operating,712000000.0,697000000.0,798000000.0,748000000.0
Other Income Expense,6171000000.0,-659000000.0,6234000000.0,6877000000.0
Earnings From Equity Interest,5657000000.0,-472000000.0,3968000000.0,6327000000.0
Other Non Operating Income Expenses,514000000.0,-187000000.0,2266000000.0,550000000.0
Pretax Income,21639000000.0,-7453000000.0,5536000000.0,20575000000.0
Tax Provision,5950000000.0,-1892000000.0,2691000000.0,5715000000.0
Net Income Common Stockholders,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Net Income,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Net Income Including Noncontrolling Interests,15689000000.0,-5561000000.0,2845000000.0,14860000000.0
Net Income Continuous Operations,15689000000.0,-5561000000.0,2845000000.0,14860000000.0
Minority Interests,-64000000.0,18000000.0,79000000.0,-36000000.0
Diluted NI Availto Com Stockholders,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Basic EPS,8.15,-2.96,1.55,7.81
Diluted EPS,8.14,-2.96,1.54,7.74
Basic Average Shares,1915989000.0,1870027000.0,1882499000.0,1897623000.0
Diluted Average Shares,1920275000.0,1870027000.0,1895126000.0,1914107000.0
Total Expenses,139426000000.0,100568000000.0,139765000000.0,144456000000.0
Net Income From Continuing And Discontinued Operation,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Normalized Income,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Interest Expense,712000000.0,697000000.0,798000000.0,748000000.0
Net Interest Income,-712000000.0,-697000000.0,-798000000.0,-748000000.0
EBIT,22351000000.0,-6756000000.0,6334000000.0,21323000000.0
Reconciled Cost Of Revenue,107297000000.0,69996000000.0,109331000000.0,113997000000.0
Reconciled Depreciation,18043000000.0,20544000000.0,29390000000.0,20106000000.0
Net Income From Continuing Operation Net Minority Interest,15625000000.0,-5543000000.0,2924000000.0,14824000000.0
Normalized EBITDA,40394000000.0,13788000000.0,35724000000.0,41429000000.0
Tax Rate For Calcs,0.275,0.254,0.27,0.278
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
