,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,8171000000.0,7414000000.0,7887000000.0,7343000000.0
Operating Revenue,8171000000.0,7414000000.0,7887000000.0,7343000000.0
Cost Of Revenue,4131000000.0,3806000000.0,3956000000.0,3863000000.0
Gross Profit,4040000000.0,3608000000.0,3931000000.0,3480000000.0
Operating Expense,2323000000.0,2194000000.0,2298000000.0,2136000000.0
Selling General And Administration,1353000000.0,1293000000.0,1403000000.0,1254000000.0
General And Administrative Expense,1353000000.0,1293000000.0,1403000000.0,1254000000.0
Salaries And Wages,,,78000000.0,75000000.0
Other Gand A,1353000000.0,1293000000.0,1403000000.0,1254000000.0
Research And Development,734000000.0,686000000.0,687000000.0,637000000.0
Depreciation Amortization Depletion Income Statement,236000000.0,215000000.0,208000000.0,188000000.0
Depreciation And Amortization In Income Statement,236000000.0,215000000.0,208000000.0,188000000.0
Amortization,236000000.0,215000000.0,208000000.0,188000000.0
Amortization Of Intangibles Income Statement,236000000.0,215000000.0,208000000.0,188000000.0
Other Operating Expenses,50000000.0,31000000.0,1000000.0,57000000.0
Operating Income,1717000000.0,1414000000.0,1633000000.0,1344000000.0
Net Non Operating Interest Income Expense,-208000000.0,-220000000.0,-220000000.0,-222000000.0
Interest Income Non Operating,7000000.0,13000000.0,17000000.0,18000000.0
Interest Expense Non Operating,215000000.0,233000000.0,237000000.0,240000000.0
Total Other Finance Cost,,,220000000.0,222000000.0
Other Income Expense,43000000.0,-20000000.0,-412000000.0,-20000000.0
Gain On Sale Of Security,-12000000.0,-21000000.0,-25000000.0,-22000000.0
Earnings From Equity Interest,-3000000.0,9000000.0,0.0,12000000.0
Special Income Charges,-70000000.0,-90000000.0,-474000000.0,-88000000.0
Restructuring And Mergern Acquisition,39000000.0,66000000.0,43000000.0,85000000.0
Impairment Of Capital Assets,10000000.0,0.0,5000000.0,
Write Off,0.0,9000000.0,18000000.0,6000000.0
Other Special Charges,21000000.0,65000000.0,408000000.0,-3000000.0
Gain On Sale Of Ppe,0.0,50000000.0,,
Other Non Operating Income Expenses,128000000.0,82000000.0,87000000.0,78000000.0
Pretax Income,1552000000.0,1174000000.0,1001000000.0,1102000000.0
Tax Provision,302000000.0,221000000.0,130000000.0,133000000.0
Net Income Common Stockholders,1245000000.0,949000000.0,868000000.0,966000000.0
Net Income,1245000000.0,949000000.0,868000000.0,966000000.0
Net Income Including Noncontrolling Interests,1250000000.0,953000000.0,871000000.0,969000000.0
Net Income Continuous Operations,1250000000.0,953000000.0,871000000.0,969000000.0
Minority Interests,-5000000.0,-4000000.0,-3000000.0,-3000000.0
Diluted NI Availto Com Stockholders,1245000000.0,949000000.0,868000000.0,966000000.0
Basic EPS,7.36,5.58,5.21,5.95
Diluted EPS,7.17,5.45,4.95,5.62
Basic Average Shares,169200000.0,170000000.0,166600000.0,162400000.0
Diluted Average Shares,173600000.0,174100000.0,175600000.0,172000000.0
Total Operating Income As Reported,1667000000.0,1383000000.0,1581000000.0,1255000000.0
Total Expenses,6454000000.0,6000000000.0,6254000000.0,5999000000.0
Net Income From Continuing And Discontinued Operation,1245000000.0,949000000.0,868000000.0,966000000.0
Normalized Income,1311010000.0,1039132000.0,1302130000.0,1062800000.0
Interest Income,7000000.0,13000000.0,17000000.0,18000000.0
Interest Expense,215000000.0,233000000.0,237000000.0,240000000.0
Net Interest Income,-208000000.0,-220000000.0,-220000000.0,-222000000.0
EBIT,1767000000.0,1407000000.0,1238000000.0,1342000000.0
Reconciled Cost Of Revenue,3929000000.0,3612000000.0,3770000000.0,3691000000.0
Reconciled Depreciation,438000000.0,409000000.0,394000000.0,360000000.0
Net Income From Continuing Operation Net Minority Interest,1245000000.0,949000000.0,868000000.0,966000000.0
Total Unusual Items Excluding Goodwill,-82000000.0,-111000000.0,-499000000.0,-110000000.0
Total Unusual Items,-82000000.0,-111000000.0,-499000000.0,-110000000.0
Normalized EBITDA,2287000000.0,1927000000.0,2131000000.0,1812000000.0
Tax Rate For Calcs,0.195,0.188,0.13,0.12
Tax Effect Of Unusual Items,-15990000.0,-20868000.0,-64870000.0,-13200000.0
