,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,29697844000.0,24996056000.0,20156447000.0,15794341000.0
Operating Revenue,29697844000.0,24996056000.0,20156447000.0,15794341000.0
Cost Of Revenue,17332683000.0,15276319000.0,12440213000.0,9967538000.0
Gross Profit,12365161000.0,9719737000.0,7716234000.0,5826803000.0
Operating Expense,6170652000.0,5134448000.0,5111980000.0,4221577000.0
Selling General And Administration,3896767000.0,3304848000.0,3566831000.0,2999763000.0
General And Administrative Expense,1351621000.0,1076486000.0,914369000.0,630294000.0
Other Gand A,1351621000.0,1076486000.0,914369000.0,630294000.0
Selling And Marketing Expense,2545146000.0,2228362000.0,2652462000.0,2369469000.0
Research And Development,2273885000.0,1829600000.0,1545149000.0,1221814000.0
Operating Income,6194509000.0,4585289000.0,2604254000.0,1605226000.0
Net Non Operating Interest Income Expense,-354406000.0,-1385940000.0,-542023000.0,-378768000.0
Interest Income Non Operating,411214000.0,,84000000.0,41725000.0
Interest Expense Non Operating,765620000.0,1385940000.0,626023000.0,420493000.0
Pretax Income,5840103000.0,3199349000.0,2062231000.0,1226458000.0
Tax Provision,723875000.0,437954000.0,195315000.0,15216000.0
Net Income Common Stockholders,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Net Income,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Net Income Including Noncontrolling Interests,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Net Income Continuous Operations,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Diluted NI Availto Com Stockholders,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Basic EPS,11.55,6.26,4.26,2.78
Diluted EPS,11.24,6.08,4.13,2.68
Basic Average Shares,443155000.0,440922000.0,437799000.0,435374000.0
Diluted Average Shares,455372000.0,454208000.0,451765000.0,451244000.0
Total Operating Income As Reported,6194509000.0,4585289000.0,2604254000.0,1605226000.0
Total Expenses,23503335000.0,20410767000.0,17552193000.0,14189115000.0
Net Income From Continuing And Discontinued Operation,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Normalized Income,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Interest Income,411214000.0,,84000000.0,41725000.0
Interest Expense,765620000.0,1385940000.0,626023000.0,420493000.0
Net Interest Income,-354406000.0,-1385940000.0,-542023000.0,-378768000.0
EBIT,6605723000.0,4585289000.0,2688254000.0,1646951000.0
Reconciled Cost Of Revenue,17332683000.0,15276319000.0,12440213000.0,9967538000.0
Reconciled Depreciation,12438779000.0,10922622000.0,9319826000.0,7656457000.0
Net Income From Continuing Operation Net Minority Interest,5116228000.0,2761395000.0,1866916000.0,1211242000.0
Normalized EBITDA,19044502000.0,15507911000.0,12008080000.0,9303408000.0
Tax Rate For Calcs,0.12,0.14,0.09,0.01
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
