,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,8926145000.0,8308552000.0,6783919000.0,5474329000.0
Operating Revenue,8926145000.0,8308552000.0,6783919000.0,5474329000.0
Selling General And Administration,79157000.0,81988000.0,80111000.0,78994000.0
General And Administrative Expense,79157000.0,81988000.0,80111000.0,78994000.0
Other Gand A,79157000.0,81988000.0,80111000.0,78994000.0
Depreciation And Amortization In Income Statement,82955000.0,69031000.0,82104000.0,105670000.0
Amortization,82955000.0,69031000.0,82104000.0,105670000.0
Other Operating Expenses,999633000.0,888780000.0,800997000.0,677809000.0
Net Non Operating Interest Income Expense,-139470000.0,-143456000.0,-120872000.0,-120484000.0
Interest Expense Non Operating,139470000.0,143456000.0,120872000.0,120484000.0
Other Income Expense,32317000.0,43579000.0,27094000.0,17492000.0
Pretax Income,2103351000.0,1577549000.0,1849110000.0,841772000.0
Tax Provision,128582000.0,111838000.0,155810000.0,113951000.0
Earnings From Equity Interest Net Of Tax,264693000.0,,,
Net Income Common Stockholders,2093405000.0,1363909000.0,1594707000.0,713616000.0
Net Income,2156849000.0,1405521000.0,1636319000.0,757971000.0
Net Income Including Noncontrolling Interests,2239462000.0,1465711000.0,1693300000.0,727821000.0
Net Income Continuous Operations,2239462000.0,1465711000.0,1693300000.0,727821000.0
Minority Interests,-82613000.0,-60190000.0,-56981000.0,30150000.0
Preferred Stock Dividends,48343000.0,41612000.0,41612000.0,41645000.0
Otherunder Preferred Stock Dividend,15101000.0,,,2710000.0
Diluted NI Availto Com Stockholders,2093405000.0,1363909000.0,1594707000.0,713616000.0
Basic EPS,5.34,3.38,3.97,1.76
Diluted EPS,5.23,3.32,3.87,1.73
Basic Average Shares,391748715.0,403062179.0,401802815.0,404347621.0
Diluted Average Shares,400345936.0,410259455.0,411609478.0,412906478.0
Total Expenses,6822794000.0,6731003000.0,4934809000.0,4632557000.0
Net Income From Continuing And Discontinued Operation,2156849000.0,1405521000.0,1636319000.0,757971000.0
Normalized Income,2156849000.0,1405521000.0,1636319000.0,757971000.0
Interest Expense,139470000.0,143456000.0,120872000.0,120484000.0
Net Interest Income,-139470000.0,-143456000.0,-120872000.0,-120484000.0
EBIT,2242821000.0,1721005000.0,1969982000.0,962256000.0
Reconciled Depreciation,82955000.0,69031000.0,82104000.0,105670000.0
Net Income From Continuing Operation Net Minority Interest,2156849000.0,1405521000.0,1636319000.0,757971000.0
Tax Rate For Calcs,0.061132,0.074,0.087,0.131
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
