,2022-01-31,2021-01-31,2020-01-31,2019-01-31
Total Revenue,34220449000.0,33746839000.0,27753973000.0,25625043000.0
Operating Revenue,34220449000.0,33746839000.0,27753973000.0,25625043000.0
Cost Of Revenue,23407443000.0,23027977000.0,19264912000.0,17821173000.0
Gross Profit,10813006000.0,10718862000.0,8489061000.0,7803870000.0
Operating Expense,7592331000.0,7164097000.0,6186757000.0,5687564000.0
Selling General And Administration,7592331000.0,7164097000.0,6186757000.0,5687564000.0
Operating Income,3220675000.0,3554765000.0,2302304000.0,2116306000.0
Net Non Operating Interest Income Expense,-157526000.0,-150385000.0,-100574000.0,-99871000.0
Interest Expense Non Operating,157526000.0,150385000.0,100574000.0,99871000.0
Other Income Expense,,,,-1019000.0
Other Non Operating Income Expenses,,,,-1019000.0
Pretax Income,3063149000.0,3404380000.0,2201730000.0,2015416000.0
Tax Provision,663917000.0,749330000.0,489175000.0,425944000.0
Net Income Common Stockholders,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Net Income,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Net Income Including Noncontrolling Interests,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Net Income Continuous Operations,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Diluted NI Availto Com Stockholders,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Basic EPS,10.24,10.7,6.68,5.99
Diluted EPS,10.17,10.62,6.64,5.97
Basic Average Shares,234261001.0,248171001.0,256553002.0,265155002.0
Diluted Average Shares,235812001.0,250076002.0,258053002.0,266105002.0
Total Operating Income As Reported,3220675000.0,3554765000.0,2302304000.0,2116306000.0
Total Expenses,30999774000.0,30192074000.0,25451669000.0,23508737000.0
Net Income From Continuing And Discontinued Operation,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Normalized Income,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Interest Expense,157526000.0,150385000.0,100574000.0,99871000.0
Net Interest Income,-157526000.0,-150385000.0,-100574000.0,-99871000.0
EBIT,3220675000.0,3554765000.0,2302304000.0,2115287000.0
Reconciled Cost Of Revenue,23407443000.0,23027977000.0,19264912000.0,17821173000.0
Reconciled Depreciation,641316000.0,574237000.0,504804000.0,454134000.0
Net Income From Continuing Operation Net Minority Interest,2399232000.0,2655050000.0,1712555000.0,1589472000.0
Normalized EBITDA,3861991000.0,4129002000.0,2807108000.0,2569421000.0
Tax Rate For Calcs,0.217,0.22,0.222,0.211
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
