,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,5541352000.0,4598638000.0,4200819000.0,3807183000.0
Operating Revenue,5541352000.0,4598638000.0,4200819000.0,3807183000.0
Cost Of Revenue,2432839000.0,1874758000.0,1682234000.0,1511808000.0
Gross Profit,3108513000.0,2723880000.0,2518585000.0,2295375000.0
Operating Expense,1311046000.0,1090727000.0,1115646000.0,1011756000.0
Operating Income,1797467000.0,1633153000.0,1402939000.0,1283619000.0
Net Non Operating Interest Income Expense,,-6996000.0,13023000.0,9653000.0
Interest Income Non Operating,,,13023000.0,9653000.0
Total Other Finance Cost,,6996000.0,-13023000.0,-9653000.0
Other Income Expense,3952000.0,-6996000.0,13023000.0,9653000.0
Other Non Operating Income Expenses,3952000.0,-6996000.0,13023000.0,9653000.0
Pretax Income,1801419000.0,1626157000.0,1415962000.0,1293272000.0
Tax Provision,423944000.0,216563000.0,308127000.0,300268000.0
Net Income Common Stockholders,1377475000.0,1409594000.0,1107835000.0,993004000.0
Net Income,1377475000.0,1409594000.0,1107835000.0,993004000.0
Net Income Including Noncontrolling Interests,1377475000.0,1409594000.0,1107835000.0,993004000.0
Net Income Continuous Operations,1377475000.0,1409594000.0,1107835000.0,993004000.0
Diluted NI Availto Com Stockholders,1377475000.0,1409594000.0,1107835000.0,993004000.0
Basic EPS,2.61,2.66,2.04,1.78
Diluted EPS,2.57,2.64,2.03,1.76
Basic Average Shares,528763000.0,529639000.0,542191000.0,557166000.0
Diluted Average Shares,535639000.0,534807000.0,546608000.0,564254000.0
Total Operating Income As Reported,1797467000.0,1633153000.0,1402939000.0,1283619000.0
Total Expenses,3743885000.0,2965485000.0,2797880000.0,2523564000.0
Net Income From Continuing And Discontinued Operation,1377475000.0,1409594000.0,1107835000.0,993004000.0
Normalized Income,1377475000.0,1409594000.0,1107835000.0,993004000.0
Interest Income,,,13023000.0,9653000.0
Net Interest Income,,-6996000.0,13023000.0,9653000.0
EBIT,1797467000.0,1633153000.0,1402939000.0,1283619000.0
Reconciled Cost Of Revenue,2432839000.0,1874758000.0,1682234000.0,1511808000.0
Reconciled Depreciation,50155000.0,60973000.0,64814000.0,56979000.0
Net Income From Continuing Operation Net Minority Interest,1377475000.0,1409594000.0,1107835000.0,993004000.0
Normalized EBITDA,1847622000.0,1694126000.0,1467753000.0,1340598000.0
Tax Rate For Calcs,0.235,0.133,0.218,0.232
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
