,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,5546514000.0,4540029000.0,5158557000.0,4845872000.0
Operating Revenue,5546514000.0,4540029000.0,5158557000.0,4845872000.0
Cost Of Revenue,3633900000.0,2996515000.0,3370897000.0,3186310000.0
Gross Profit,1912614000.0,1543514000.0,1787660000.0,1659562000.0
Operating Expense,603944000.0,515630000.0,610280000.0,584022000.0
Selling General And Administration,603944000.0,515630000.0,610280000.0,584022000.0
Operating Income,1308670000.0,1027884000.0,1177380000.0,1075540000.0
Net Non Operating Interest Income Expense,-80381000.0,-86062000.0,-88481000.0,-82180000.0
Interest Expense Non Operating,80381000.0,86062000.0,88481000.0,82180000.0
Other Income Expense,-5119000.0,140487000.0,-19151000.0,-5615000.0
Other Non Operating Income Expenses,-5119000.0,140487000.0,-19151000.0,-5615000.0
Pretax Income,1223170000.0,1082309000.0,1069748000.0,987745000.0
Tax Provision,233117000.0,209870000.0,208451000.0,209812000.0
Net Income Common Stockholders,990053000.0,872439000.0,861297000.0,777933000.0
Net Income,990053000.0,872439000.0,861297000.0,777933000.0
Net Income Including Noncontrolling Interests,990053000.0,872439000.0,861297000.0,777933000.0
Net Income Continuous Operations,990053000.0,872439000.0,861297000.0,777933000.0
Diluted NI Availto Com Stockholders,990053000.0,872439000.0,861297000.0,777933000.0
Basic EPS,4.29,3.8,3.78,3.37
Diluted EPS,4.25,3.77,3.75,3.34
Basic Average Shares,230955000.0,229435000.0,227759000.0,230823000.0
Diluted Average Shares,232813000.0,231150000.0,229395000.0,232712000.0
Total Operating Income As Reported,1308670000.0,1027884000.0,1177380000.0,1075540000.0
Total Expenses,4237844000.0,3512145000.0,3981177000.0,3770332000.0
Net Income From Continuing And Discontinued Operation,990053000.0,872439000.0,861297000.0,777933000.0
Normalized Income,990053000.0,872439000.0,861297000.0,777933000.0
Interest Expense,80381000.0,86062000.0,88481000.0,82180000.0
Net Interest Income,-80381000.0,-86062000.0,-88481000.0,-82180000.0
EBIT,1303551000.0,1168371000.0,1158229000.0,1069925000.0
Reconciled Cost Of Revenue,3633900000.0,2996515000.0,3370897000.0,3186310000.0
Reconciled Depreciation,292112000.0,255275000.0,234042000.0,199490000.0
Net Income From Continuing Operation Net Minority Interest,990053000.0,872439000.0,861297000.0,777933000.0
Normalized EBITDA,1595663000.0,1423646000.0,1392271000.0,1269415000.0
Tax Rate For Calcs,0.191,0.194,0.195,0.212
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
