,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Revenue,9211883000.0,6918734000.0,5806424000.0,4568904000.0
Operating Revenue,9211883000.0,6918734000.0,5806424000.0,4568904000.0
Cost Of Revenue,3592441000.0,2772165000.0,2449561000.0,1869377000.0
Gross Profit,5619442000.0,4146569000.0,3356863000.0,2699527000.0
Operating Expense,1965261000.0,1658089000.0,1598013000.0,1310154000.0
Selling General And Administration,860007000.0,729602000.0,734149000.0,599124000.0
Research And Development,1105254000.0,928487000.0,863864000.0,711030000.0
Operating Income,3654181000.0,2488480000.0,1758850000.0,1389373000.0
Net Non Operating Interest Income Expense,-151644000.0,-148399000.0,-138628000.0,-84237000.0
Interest Income Non Operating,8695000.0,8929000.0,21646000.0,40367000.0
Interest Expense Non Operating,160339000.0,157328000.0,160274000.0,124604000.0
Other Income Expense,-13300000.0,20373000.0,-303511000.0,-8905000.0
Gain On Sale Of Security,-4231000.0,-4752000.0,-3939000.0,-972000.0
Special Income Charges,0.0,0.0,-279187000.0,
Impairment Of Capital Assets,0.0,0.0,256649000.0,
Other Special Charges,,,22538000.0,
Other Non Operating Income Expenses,-9069000.0,25125000.0,-20385000.0,-7933000.0
Pretax Income,3489237000.0,2360454000.0,1316711000.0,1296231000.0
Tax Provision,167177000.0,283101000.0,101686000.0,121214000.0
Net Income Common Stockholders,3321807000.0,2078292000.0,1216785000.0,1175617000.0
Net Income,3321807000.0,2078292000.0,1216785000.0,1175617000.0
Net Income Including Noncontrolling Interests,3322060000.0,2077353000.0,1215025000.0,1175017000.0
Net Income Continuous Operations,3322060000.0,2077353000.0,1215025000.0,1175017000.0
Minority Interests,-253000.0,939000.0,1760000.0,600000.0
Diluted NI Availto Com Stockholders,3321807000.0,2078292000.0,1216785000.0,1175617000.0
Basic EPS,22.07,13.49,7.76,7.53
Diluted EPS,21.92,13.37,7.7,7.49
Basic Average Shares,150494000.0,154086000.0,156797000.0,156053000.0
Diluted Average Shares,151555000.0,155437000.0,158005000.0,156949000.0
Total Expenses,5557702000.0,4430254000.0,4047574000.0,3179531000.0
Net Income From Continuing And Discontinued Operation,3321807000.0,2078292000.0,1216785000.0,1175617000.0
Normalized Income,3325834912.0,2082473760.0,1478110298.0,1176497632.0
Interest Income,8695000.0,8929000.0,21646000.0,40367000.0
Interest Expense,160339000.0,157328000.0,160274000.0,124604000.0
Net Interest Income,-151644000.0,-148399000.0,-138628000.0,-84237000.0
EBIT,3649576000.0,2517782000.0,1476985000.0,1420835000.0
Reconciled Cost Of Revenue,3592441000.0,2772165000.0,2449561000.0,1869377000.0
Reconciled Depreciation,363344000.0,333335000.0,348049000.0,233224000.0
Net Income From Continuing Operation Net Minority Interest,3321807000.0,2078292000.0,1216785000.0,1175617000.0
Total Unusual Items Excluding Goodwill,-4231000.0,-4752000.0,-283126000.0,-972000.0
Total Unusual Items,-4231000.0,-4752000.0,-283126000.0,-972000.0
Normalized EBITDA,4017151000.0,2855869000.0,2108160000.0,1655031000.0
Tax Rate For Calcs,0.048,0.12,0.077,0.094
Tax Effect Of Unusual Items,-203088.0,-570240.0,-21800702.0,-91368.0
