,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,40955000000.0,36052000000.0,34230000000.0,32679000000.0
Operating Revenue,40955000000.0,36052000000.0,34230000000.0,32679000000.0
Selling General And Administration,3136000000.0,2979000000.0,3030000000.0,2886000000.0
General And Administrative Expense,3136000000.0,2979000000.0,3030000000.0,2886000000.0
Other Gand A,3136000000.0,2979000000.0,3030000000.0,2886000000.0
Depreciation And Amortization In Income Statement,287000000.0,290000000.0,305000000.0,339000000.0
Amortization,287000000.0,290000000.0,305000000.0,339000000.0
Other Operating Expenses,60000000.0,83000000.0,65000000.0,42000000.0
Net Non Operating Interest Income Expense,-492000000.0,-516000000.0,-552000000.0,-641000000.0
Interest Expense Non Operating,492000000.0,516000000.0,552000000.0,641000000.0
Special Income Charges,0.0,0.0,-23000000.0,-59000000.0
Restructuring And Mergern Acquisition,0.0,0.0,23000000.0,59000000.0
Other Special Charges,8000000.0,-58000000.0,-44000000.0,
Pretax Income,9816000000.0,4162000000.0,5249000000.0,4657000000.0
Tax Provision,1277000000.0,629000000.0,795000000.0,695000000.0
Net Income Common Stockholders,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Net Income,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Net Income Including Noncontrolling Interests,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Net Income Continuous Operations,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Diluted NI Availto Com Stockholders,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Basic EPS,20.017694,7.83835,9.854602,8.55
Diluted EPS,19.27,7.79,9.705818,8.49
Basic Average Shares,426572612.0,450732625.0,451971567.0,463629203.0
Diluted Average Shares,443200000.0,453400000.0,458900000.0,466802348.0
Total Expenses,31139000000.0,31890000000.0,28981000000.0,28022000000.0
Net Income From Continuing And Discontinued Operation,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Normalized Income,8539000000.0,3533000000.0,4473527000.0,4012209000.0
Interest Income,11000000.0,19000000.0,25000000.0,
Interest Expense,492000000.0,516000000.0,552000000.0,641000000.0
Net Interest Income,-492000000.0,-516000000.0,-552000000.0,-641000000.0
EBIT,10308000000.0,4678000000.0,5801000000.0,5298000000.0
Reconciled Depreciation,287000000.0,290000000.0,305000000.0,339000000.0
Net Income From Continuing Operation Net Minority Interest,8539000000.0,3533000000.0,4454000000.0,3962000000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-23000000.0,-59000000.0
Total Unusual Items,0.0,0.0,-23000000.0,-59000000.0
Tax Rate For Calcs,0.13,0.151,0.151,0.149
Tax Effect Of Unusual Items,0.0,0.0,-3473000.0,-8791000.0
