,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,43147000000.0,36087000000.0,43556000000.0,40315000000.0
Operating Revenue,43147000000.0,36087000000.0,43556000000.0,40315000000.0
Selling General And Administration,15293000000.0,12465000000.0,13025000000.0,11720000000.0
General And Administrative Expense,6240000000.0,5718000000.0,5911000000.0,5250000000.0
Salaries And Wages,6240000000.0,5718000000.0,5911000000.0,5250000000.0
Selling And Marketing Expense,9053000000.0,6747000000.0,7114000000.0,6470000000.0
Gain On Sale Of Security,767000000.0,,,
Special Income Charges,-10000000.0,-125000000.0,-125000000.0,23000000.0
Restructuring And Mergern Acquisition,10000000.0,125000000.0,125000000.0,-23000000.0
Pretax Income,10689000000.0,4296000000.0,8429000000.0,8122000000.0
Tax Provision,2629000000.0,1161000000.0,1670000000.0,1201000000.0
Net Income Common Stockholders,7917000000.0,3036000000.0,6631000000.0,6787000000.0
Net Income,8060000000.0,3135000000.0,6759000000.0,6921000000.0
Net Income Including Noncontrolling Interests,8060000000.0,3135000000.0,6759000000.0,6921000000.0
Net Income Continuous Operations,8060000000.0,3135000000.0,6759000000.0,6921000000.0
Preferred Stock Dividends,71000000.0,79000000.0,81000000.0,80000000.0
Otherunder Preferred Stock Dividend,72000000.0,20000000.0,47000000.0,54000000.0
Diluted NI Availto Com Stockholders,7917000000.0,3036000000.0,6631000000.0,6787000000.0
Basic EPS,10.04,3.77,8.0,7.93
Diluted EPS,10.02,3.77,7.99,7.91
Basic Average Shares,789000000.0,805000000.0,828000000.0,856000000.0
Diluted Average Shares,790000000.0,806000000.0,830000000.0,859000000.0
Net Income From Continuing And Discontinued Operation,8060000000.0,3135000000.0,6759000000.0,6921000000.0
Normalized Income,8067540000.0,3226250000.0,6859250000.0,6901404000.0
Interest Income,9033000000.0,10083000000.0,12084000000.0,10606000000.0
Interest Expense,1283000000.0,2098000000.0,3464000000.0,2943000000.0
Net Interest Income,7750000000.0,7985000000.0,8620000000.0,7663000000.0
Reconciled Depreciation,1695000000.0,1543000000.0,1188000000.0,1293000000.0
Net Income From Continuing Operation Net Minority Interest,8060000000.0,3135000000.0,6759000000.0,6921000000.0
Total Unusual Items Excluding Goodwill,-10000000.0,-125000000.0,-125000000.0,23000000.0
Total Unusual Items,-10000000.0,-125000000.0,-125000000.0,23000000.0
Tax Rate For Calcs,0.246,0.27,0.198,0.148
Tax Effect Of Unusual Items,-2460000.0,-33750000.0,-24750000.0,3404000.0
