,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,12087000000.0,11088000000.0,11459000000.0,10709000000.0
Operating Revenue,12087000000.0,11088000000.0,11459000000.0,10709000000.0
Selling General And Administration,2796000000.0,2553000000.0,2621000000.0,2484000000.0
General And Administrative Expense,1986000000.0,1894000000.0,1738000000.0,1627000000.0
Salaries And Wages,1986000000.0,1894000000.0,1738000000.0,1627000000.0
Other Gand A,,741000000.0,620000000.0,568000000.0
Selling And Marketing Expense,810000000.0,659000000.0,883000000.0,857000000.0
Gain On Sale Of Security,424000000.0,80000000.0,,
Special Income Charges,-95000000.0,-59000000.0,-96000000.0,-83000000.0
Write Off,95000000.0,59000000.0,,
Other Special Charges,,96000000.0,96000000.0,83000000.0
Other Non Operating Income Expenses,,-596000000.0,-503000000.0,-469000000.0
Pretax Income,7064000000.0,1435000000.0,3835000000.0,3597000000.0
Tax Provision,1615000000.0,294000000.0,878000000.0,855000000.0
Net Income Common Stockholders,5351000000.0,1104000000.0,2908000000.0,2689000000.0
Net Income,5449000000.0,1141000000.0,2957000000.0,2742000000.0
Net Income Including Noncontrolling Interests,5449000000.0,1141000000.0,2957000000.0,2742000000.0
Net Income Continuous Operations,5449000000.0,1141000000.0,2957000000.0,2742000000.0
Preferred Stock Dividends,69000000.0,31000000.0,31000000.0,31000000.0
Otherunder Preferred Stock Dividend,29000000.0,6000000.0,18000000.0,22000000.0
Diluted NI Availto Com Stockholders,5351000000.0,1104000000.0,2908000000.0,2689000000.0
Basic EPS,17.85,3.6,9.09,7.81
Diluted EPS,17.83,3.6,9.08,7.79
Basic Average Shares,300000000.0,307000000.0,320000000.0,344000000.0
Diluted Average Shares,300000000.0,307000000.0,320000000.0,345000000.0
Net Income From Continuing And Discontinued Operation,5449000000.0,1141000000.0,2957000000.0,2742000000.0
Normalized Income,5522245000.0,1187905000.0,2957000000.0,2742000000.0
Interest Income,10651000000.0,11095000000.0,11993000000.0,10893000000.0
Interest Expense,1134000000.0,1865000000.0,2530000000.0,2139000000.0
Net Interest Income,9517000000.0,9230000000.0,9463000000.0,8754000000.0
Reconciled Depreciation,531000000.0,485000000.0,436000000.0,435000000.0
Net Income From Continuing Operation Net Minority Interest,5449000000.0,1141000000.0,2957000000.0,2742000000.0
Total Unusual Items Excluding Goodwill,-95000000.0,-59000000.0,-96000000.0,-83000000.0
Total Unusual Items,-95000000.0,-59000000.0,-96000000.0,-83000000.0
Tax Rate For Calcs,0.229,0.205,0.229,0.238
Tax Effect Of Unusual Items,-21755000.0,-12095000.0,0.0,0.0
