,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,4960000000.0,3853318000.0,3253989000.0,2967465000.0
Operating Revenue,4960000000.0,3853318000.0,3253989000.0,2967465000.0
Selling General And Administration,2167000000.0,1603382000.0,1387185000.0,1249299000.0
General And Administrative Expense,2103000000.0,1560247000.0,1321224000.0,1188836000.0
Salaries And Wages,2035000000.0,1503463000.0,1270795000.0,1119314000.0
Insurance And Claims,68000000.0,56784000.0,50429000.0,69522000.0
Other Gand A,,69088000.0,42974000.0,37876000.0
Selling And Marketing Expense,64000000.0,43135000.0,65961000.0,60463000.0
Depreciation Amortization Depletion Income Statement,,7757000.0,11874000.0,16247000.0
Depreciation And Amortization In Income Statement,,7757000.0,11874000.0,16247000.0
Amortization,,7757000.0,11874000.0,16247000.0
Amortization Of Intangibles Income Statement,,7757000.0,11874000.0,16247000.0
Gain On Sale Of Security,-1000000.0,1607000.0,-3436000.0,5202000.0
Pretax Income,1828000000.0,1333965000.0,1133236000.0,1051742000.0
Tax Provision,350000000.0,269814000.0,202907000.0,197914000.0
Net Income Common Stockholders,1379000000.0,1005426000.0,881259000.0,796103000.0
Net Income,1478000000.0,1064151000.0,930329000.0,853828000.0
Net Income Including Noncontrolling Interests,1478000000.0,1064151000.0,930329000.0,853828000.0
Net Income Continuous Operations,1478000000.0,1064151000.0,930329000.0,853828000.0
Preferred Stock Dividends,99000000.0,58725000.0,49070000.0,57725000.0
Diluted NI Availto Com Stockholders,1379000000.0,1005426000.0,881259000.0,796103000.0
Basic EPS,7.78,5.85,5.25,4.89
Diluted EPS,7.68,5.81,5.2,4.81
Basic Average Shares,177000000.0,171933000.0,167908000.0,162948000.0
Diluted Average Shares,180000000.0,173053000.0,169551000.0,165612000.0
Net Income From Continuing And Discontinued Operation,1478000000.0,1064151000.0,930329000.0,853828000.0
Normalized Income,1478000000.0,1064151000.0,930329000.0,853828000.0
Interest Income,4385000000.0,3852673000.0,3579479000.0,3031606000.0
Interest Expense,271000000.0,590121000.0,815312000.0,530498000.0
Net Interest Income,4114000000.0,3262552000.0,2764167000.0,2501108000.0
Reconciled Depreciation,184000000.0,166079000.0,137639000.0,114363000.0
Net Income From Continuing Operation Net Minority Interest,1478000000.0,1064151000.0,930329000.0,853828000.0
Tax Rate For Calcs,0.191,0.202,0.179,0.188
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
