,2022-01-31,2021-01-31,2020-01-31,2019-01-31
Total Revenue,106005000000.0,93561000000.0,78112000000.0,75356000000.0
Operating Revenue,104611000000.0,92400000000.0,77130000000.0,74433000000.0
Cost Of Revenue,74963000000.0,66177000000.0,54864000000.0,53299000000.0
Gross Profit,31042000000.0,27384000000.0,23248000000.0,22057000000.0
Operating Expense,22096000000.0,20845000000.0,18590000000.0,17947000000.0
Selling General And Administration,19752000000.0,18615000000.0,16233000000.0,15723000000.0
Depreciation Amortization Depletion Income Statement,2344000000.0,2230000000.0,2357000000.0,2224000000.0
Depreciation And Amortization In Income Statement,2344000000.0,2230000000.0,2357000000.0,2224000000.0
Operating Income,8946000000.0,6539000000.0,4658000000.0,4110000000.0
Net Non Operating Interest Income Expense,-421000000.0,-977000000.0,-477000000.0,-461000000.0
Interest Expense Non Operating,421000000.0,977000000.0,477000000.0,461000000.0
Total Other Finance Cost,,,477000000.0,461000000.0
Other Income Expense,382000000.0,-16000000.0,9000000.0,27000000.0
Other Non Operating Income Expenses,382000000.0,-16000000.0,9000000.0,27000000.0
Pretax Income,8907000000.0,5546000000.0,4190000000.0,3676000000.0
Tax Provision,1961000000.0,1178000000.0,921000000.0,746000000.0
Net Income Common Stockholders,6946000000.0,4368000000.0,3281000000.0,2937000000.0
Net Income,6946000000.0,4368000000.0,3281000000.0,2937000000.0
Net Income Including Noncontrolling Interests,6946000000.0,4368000000.0,3281000000.0,2937000000.0
Net Income Continuous Operations,6946000000.0,4368000000.0,3269000000.0,2930000000.0
Net Income Discontinuous Operations,0.0,0.0,12000000.0,7000000.0
Diluted NI Availto Com Stockholders,6946000000.0,4368000000.0,3281000000.0,2937000000.0
Basic EPS,14.23,8.72,6.42,5.55
Diluted EPS,14.1,8.64,6.36,5.51
Basic Average Shares,488100000.0,500600000.0,510900000.0,528600000.0
Diluted Average Shares,492700000.0,505400000.0,515600000.0,533200000.0
Total Operating Income As Reported,8946000000.0,6539000000.0,4658000000.0,4110000000.0
Total Expenses,97059000000.0,87022000000.0,73454000000.0,71246000000.0
Net Income From Continuing And Discontinued Operation,6946000000.0,4368000000.0,3281000000.0,2937000000.0
Normalized Income,6946000000.0,4368000000.0,3269000000.0,2930000000.0
Interest Expense,421000000.0,977000000.0,477000000.0,461000000.0
Net Interest Income,-421000000.0,-977000000.0,-477000000.0,-461000000.0
EBIT,9328000000.0,6523000000.0,4667000000.0,4137000000.0
Reconciled Cost Of Revenue,74665000000.0,65922000000.0,54617000000.0,53049000000.0
Reconciled Depreciation,2642000000.0,2485000000.0,2604000000.0,2474000000.0
Net Income From Continuing Operation Net Minority Interest,6946000000.0,4368000000.0,3269000000.0,2930000000.0
Normalized EBITDA,11970000000.0,9008000000.0,7271000000.0,6611000000.0
Tax Rate For Calcs,0.22,0.212,0.22,0.203
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
