,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,34816000000.0,31981000000.0,31581000000.0,30282000000.0
Operating Revenue,34816000000.0,31981000000.0,31581000000.0,30282000000.0
Selling General And Administration,4677000000.0,4509000000.0,4365000000.0,4297000000.0
General And Administrative Expense,4677000000.0,4509000000.0,4365000000.0,4297000000.0
Other Gand A,4677000000.0,4509000000.0,4365000000.0,4297000000.0
Net Non Operating Interest Income Expense,-340000000.0,-339000000.0,-344000000.0,-352000000.0
Interest Expense Non Operating,340000000.0,339000000.0,344000000.0,352000000.0
Other Income Expense,355000000.0,279000000.0,269000000.0,203000000.0
Pretax Income,4458000000.0,3237000000.0,3138000000.0,2961000000.0
Tax Provision,796000000.0,540000000.0,516000000.0,438000000.0
Net Income Common Stockholders,3635000000.0,2678000000.0,2603000000.0,2504000000.0
Net Income,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Net Income Including Noncontrolling Interests,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Net Income Continuous Operations,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Otherunder Preferred Stock Dividend,27000000.0,19000000.0,19000000.0,19000000.0
Diluted NI Availto Com Stockholders,3635000000.0,2678000000.0,2603000000.0,2504000000.0
Basic EPS,14.63,10.56,10.01,9.02
Diluted EPS,14.49,10.52,9.92,8.94
Basic Average Shares,248500000.0,253500000.0,260000000.0,267400000.0
Diluted Average Shares,250800000.0,254600000.0,262300000.0,269800000.0
Total Expenses,30358000000.0,28744000000.0,28443000000.0,27321000000.0
Net Income From Continuing And Discontinued Operation,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Normalized Income,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Interest Expense,340000000.0,339000000.0,344000000.0,352000000.0
Net Interest Income,-340000000.0,-339000000.0,-344000000.0,-352000000.0
EBIT,4798000000.0,3576000000.0,3482000000.0,3313000000.0
Reconciled Depreciation,870000000.0,789000000.0,763000000.0,803000000.0
Net Income From Continuing Operation Net Minority Interest,3662000000.0,2697000000.0,2622000000.0,2523000000.0
Tax Rate For Calcs,0.18,0.17,0.16,0.15
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
