,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,2923000000.0,2790000000.0,2834000000.0,2782000000.0
Operating Revenue,2923000000.0,2790000000.0,2834000000.0,2782000000.0
Selling General And Administration,1171000000.0,1131000000.0,1185000000.0,1146000000.0
General And Administrative Expense,1152000000.0,1112000000.0,1166000000.0,1120000000.0
Salaries And Wages,1127000000.0,1087000000.0,1141000000.0,1070000000.0
Insurance And Claims,25000000.0,25000000.0,25000000.0,50000000.0
Selling And Marketing Expense,19000000.0,19000000.0,19000000.0,26000000.0
Gain On Sale Of Security,85000000.0,1000000.0,3000000.0,1000000.0
Special Income Charges,-11000000.0,2000000.0,40000000.0,5000000.0
Restructuring And Mergern Acquisition,-1000000.0,-2000000.0,-40000000.0,-5000000.0
Other Special Charges,12000000.0,,,
Pretax Income,1446000000.0,672000000.0,1053000000.0,1143000000.0
Tax Provision,317000000.0,133000000.0,237000000.0,259000000.0
Net Income Common Stockholders,1088000000.0,501000000.0,776000000.0,843000000.0
Net Income,1129000000.0,539000000.0,816000000.0,884000000.0
Net Income Including Noncontrolling Interests,1129000000.0,539000000.0,816000000.0,884000000.0
Net Income Continuous Operations,1129000000.0,539000000.0,816000000.0,884000000.0
Preferred Stock Dividends,29000000.0,34000000.0,34000000.0,34000000.0
Otherunder Preferred Stock Dividend,12000000.0,4000000.0,6000000.0,7000000.0
Diluted NI Availto Com Stockholders,1088000000.0,501000000.0,776000000.0,843000000.0
Basic EPS,6.8,3.06,4.41,4.36
Diluted EPS,6.79,3.02,4.16,4.08
Basic Average Shares,159913000.0,163737000.0,175984000.0,193589000.0
Diluted Average Shares,160234000.0,165613000.0,186504000.0,206501000.0
Net Income From Continuing And Discontinued Operation,1129000000.0,539000000.0,816000000.0,884000000.0
Normalized Income,1137591000.0,537396000.0,785000000.0,880135000.0
Interest Income,2267000000.0,2368000000.0,2683000000.0,2481000000.0
Interest Expense,59000000.0,152000000.0,411000000.0,251000000.0
Net Interest Income,2208000000.0,2216000000.0,2272000000.0,2230000000.0
Reconciled Depreciation,-14000000.0,86000000.0,188000000.0,193000000.0
Net Income From Continuing Operation Net Minority Interest,1129000000.0,539000000.0,816000000.0,884000000.0
Total Unusual Items Excluding Goodwill,-11000000.0,2000000.0,40000000.0,5000000.0
Total Unusual Items,-11000000.0,2000000.0,40000000.0,5000000.0
Tax Rate For Calcs,0.219,0.198,0.225,0.227
Tax Effect Of Unusual Items,-2409000.0,396000.0,9000000.0,1135000.0
