,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,16523517000.0,10116481000.0,8175426000.0,8138365000.0
Operating Revenue,16523517000.0,10116481000.0,8175426000.0,8138365000.0
Cost Of Revenue,14358105000.0,8953716000.0,7178405000.0,7118083000.0
Gross Profit,2165412000.0,1162765000.0,997021000.0,1020282000.0
Operating Expense,256086000.0,222328000.0,230329000.0,223719000.0
Selling General And Administration,16026000.0,18436000.0,44002000.0,45346000.0
Selling And Marketing Expense,16026000.0,18436000.0,44002000.0,45346000.0
Other Operating Expenses,240060000.0,203892000.0,186327000.0,178373000.0
Operating Income,1909326000.0,940437000.0,766692000.0,796563000.0
Net Non Operating Interest Income Expense,8807000.0,10415000.0,22803000.0,19153000.0
Interest Income Non Operating,8807000.0,10415000.0,22803000.0,19153000.0
Other Income Expense,6483000.0,5712000.0,6299000.0,2613000.0
Other Non Operating Income Expenses,6483000.0,5712000.0,6299000.0,2613000.0
Pretax Income,1924616000.0,956564000.0,795794000.0,818329000.0
Tax Provision,505771000.0,258350000.0,203778000.0,198539000.0
Net Income Common Stockholders,1415492000.0,696140000.0,590395000.0,618199000.0
Net Income,1415492000.0,696140000.0,590395000.0,618199000.0
Net Income Including Noncontrolling Interests,1418845000.0,698214000.0,592016000.0,619790000.0
Net Income Continuous Operations,1418845000.0,698214000.0,592016000.0,619790000.0
Minority Interests,-3353000.0,-2074000.0,-1621000.0,-1591000.0
Diluted NI Availto Com Stockholders,1415492000.0,696140000.0,590395000.0,618199000.0
Basic EPS,8.37,4.14,3.45,3.55
Diluted EPS,8.27,4.07,3.39,3.48
Basic Average Shares,169145000.0,168333000.0,170899000.0,174133000.0
Diluted Average Shares,171250000.0,170896000.0,174209000.0,177833000.0
Total Operating Income As Reported,1909326000.0,940437000.0,766692000.0,796563000.0
Rent Expense Supplemental,186287000.0,169863000.0,166182000.0,152813000.0
Total Expenses,14614191000.0,9176044000.0,7408734000.0,7341802000.0
Net Income From Continuing And Discontinued Operation,1415492000.0,696140000.0,590395000.0,618199000.0
Normalized Income,1415492000.0,696140000.0,590395000.0,618199000.0
Interest Income,8807000.0,10415000.0,22803000.0,19153000.0
Net Interest Income,8807000.0,10415000.0,22803000.0,19153000.0
EBIT,1909326000.0,940437000.0,766692000.0,796563000.0
Reconciled Cost Of Revenue,14358105000.0,8953716000.0,7178405000.0,7118083000.0
Reconciled Depreciation,51312000.0,56959000.0,50950000.0,54019000.0
Net Income From Continuing Operation Net Minority Interest,1415492000.0,696140000.0,590395000.0,618199000.0
Normalized EBITDA,1960638000.0,997396000.0,817642000.0,850582000.0
Tax Rate For Calcs,0.263,0.27,0.256,0.243
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
