,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Total Revenue,6848000000.0,6319000000.0,5339000000.0,5163000000.0
Operating Revenue,6848000000.0,6319000000.0,5339000000.0,5163000000.0
Cost Of Revenue,3126000000.0,2912000000.0,2502000000.0,2358000000.0
Gross Profit,3722000000.0,3407000000.0,2837000000.0,2805000000.0
Operating Expense,2104000000.0,2060000000.0,1991000000.0,1864000000.0
Selling General And Administration,1637000000.0,1619000000.0,1496000000.0,1460000000.0
Research And Development,467000000.0,441000000.0,495000000.0,404000000.0
Operating Income,1618000000.0,1347000000.0,846000000.0,941000000.0
Net Non Operating Interest Income Expense,-75000000.0,-79000000.0,-70000000.0,-38000000.0
Interest Income Non Operating,9000000.0,2000000.0,8000000.0,36000000.0
Interest Expense Non Operating,84000000.0,81000000.0,78000000.0,74000000.0
Other Income Expense,-39000000.0,92000000.0,66000000.0,16000000.0
Other Non Operating Income Expenses,-39000000.0,92000000.0,66000000.0,16000000.0
Pretax Income,1504000000.0,1360000000.0,842000000.0,919000000.0
Tax Provision,250000000.0,150000000.0,123000000.0,-152000000.0
Net Income Common Stockholders,1254000000.0,1210000000.0,719000000.0,1071000000.0
Net Income,1254000000.0,1210000000.0,719000000.0,1071000000.0
Net Income Including Noncontrolling Interests,1254000000.0,1210000000.0,719000000.0,1071000000.0
Net Income Continuous Operations,1254000000.0,1210000000.0,719000000.0,1071000000.0
Diluted NI Availto Com Stockholders,1254000000.0,1210000000.0,719000000.0,1071000000.0
Basic EPS,4.19,3.98,2.33,3.41
Diluted EPS,4.18,3.94,2.3,3.37
Basic Average Shares,299000000.0,304000000.0,309000000.0,314000000.0
Diluted Average Shares,300000000.0,307000000.0,312000000.0,318000000.0
Total Operating Income As Reported,1618000000.0,1347000000.0,846000000.0,941000000.0
Total Expenses,5230000000.0,4972000000.0,4493000000.0,4222000000.0
Net Income From Continuing And Discontinued Operation,1254000000.0,1210000000.0,719000000.0,1071000000.0
Normalized Income,1254000000.0,1210000000.0,719000000.0,1071000000.0
Interest Income,9000000.0,2000000.0,8000000.0,36000000.0
Interest Expense,84000000.0,81000000.0,78000000.0,74000000.0
Net Interest Income,-75000000.0,-79000000.0,-70000000.0,-38000000.0
EBIT,1588000000.0,1441000000.0,920000000.0,993000000.0
Reconciled Cost Of Revenue,3126000000.0,2912000000.0,2502000000.0,2358000000.0
Reconciled Depreciation,317000000.0,321000000.0,308000000.0,238000000.0
Net Income From Continuing Operation Net Minority Interest,1254000000.0,1210000000.0,719000000.0,1071000000.0
Normalized EBITDA,1905000000.0,1762000000.0,1228000000.0,1231000000.0
Tax Rate For Calcs,0.166,0.11,0.146,0.27
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
