,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,8959750000.0,7545853000.0,7400806000.0,7175267000.0
Operating Revenue,8959750000.0,7545853000.0,7400806000.0,7175267000.0
Cost Of Revenue,6763115000.0,5937401000.0,5849862000.0,5692127000.0
Gross Profit,2196635000.0,1608452000.0,1550944000.0,1483140000.0
Operating Expense,556868000.0,492796000.0,502626000.0,500873000.0
Selling General And Administration,563427000.0,509734000.0,527405000.0,512712000.0
General And Administrative Expense,563427000.0,509734000.0,527405000.0,512712000.0
Other Gand A,563427000.0,509734000.0,527405000.0,512712000.0
Other Operating Expenses,-6559000.0,-16938000.0,-24779000.0,-11839000.0
Operating Income,1639767000.0,1115656000.0,1048318000.0,982267000.0
Net Non Operating Interest Income Expense,-53117000.0,-40872000.0,-25380000.0,-25081000.0
Interest Expense Non Operating,53117000.0,40872000.0,25380000.0,25081000.0
Other Income Expense,3753000.0,3249000.0,2857000.0,2546000.0
Other Non Operating Income Expenses,3753000.0,3249000.0,2857000.0,2546000.0
Pretax Income,1590403000.0,1078033000.0,1025795000.0,959732000.0
Tax Provision,353684000.0,176785000.0,147256000.0,162535000.0
Net Income Common Stockholders,1236719000.0,901248000.0,878539000.0,797197000.0
Net Income,1236719000.0,901248000.0,878539000.0,797197000.0
Net Income Including Noncontrolling Interests,1236719000.0,901248000.0,878539000.0,797197000.0
Net Income Continuous Operations,1236719000.0,901248000.0,878539000.0,797197000.0
Diluted NI Availto Com Stockholders,1236719000.0,901248000.0,878539000.0,797197000.0
Basic EPS,345.37,244.11,241.31,219.58
Diluted EPS,320.48,230.11,221.13,194.8
Basic Average Shares,3581000.0,3692000.0,3641000.0,3631000.0
Diluted Average Shares,3859000.0,3917000.0,3973000.0,4092000.0
Total Operating Income As Reported,1470329000.0,977418000.0,948214000.0,895142000.0
Total Expenses,7319983000.0,6430197000.0,6352488000.0,6193000000.0
Net Income From Continuing And Discontinued Operation,1236719000.0,901248000.0,878539000.0,797197000.0
Normalized Income,1236719000.0,901248000.0,878539000.0,797197000.0
Interest Expense,53117000.0,40872000.0,25380000.0,25081000.0
Net Interest Income,-53117000.0,-40872000.0,-25380000.0,-25081000.0
EBIT,1643520000.0,1118905000.0,1051175000.0,984813000.0
Reconciled Cost Of Revenue,6763115000.0,5937401000.0,5849862000.0,5692127000.0
Reconciled Depreciation,19463000.0,21992000.0,20818000.0,20168000.0
Net Income From Continuing Operation Net Minority Interest,1236719000.0,901248000.0,878539000.0,797197000.0
Normalized EBITDA,1662983000.0,1140897000.0,1071993000.0,1004981000.0
Tax Rate For Calcs,0.2224,0.164,0.1436,0.1694
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
