,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,23102138000.0,16207106000.0,15309508000.0,16631172000.0
Operating Revenue,23102138000.0,16207106000.0,15309508000.0,16631172000.0
Cost Of Revenue,21493659000.0,15037716000.0,14021726000.0,15269479000.0
Gross Profit,1608479000.0,1169390000.0,1287782000.0,1361693000.0
Operating Expense,526371000.0,496122000.0,497806000.0,449610000.0
Selling General And Administration,526371000.0,496122000.0,497806000.0,449610000.0
Operating Income,1082108000.0,673268000.0,789976000.0,912083000.0
Net Non Operating Interest Income Expense,-59817000.0,-44937000.0,-47719000.0,-31810000.0
Interest Expense Non Operating,59817000.0,44937000.0,47719000.0,31810000.0
Pretax Income,1022291000.0,628331000.0,742257000.0,880273000.0
Tax Provision,178046000.0,121910000.0,165289000.0,215768000.0
Net Income Common Stockholders,844245000.0,506421000.0,576968000.0,664505000.0
Net Income,844245000.0,506421000.0,576968000.0,664505000.0
Net Income Including Noncontrolling Interests,844245000.0,506421000.0,576968000.0,664505000.0
Net Income Continuous Operations,844245000.0,506421000.0,576968000.0,664505000.0
Diluted NI Availto Com Stockholders,844245000.0,506421000.0,576968000.0,664505000.0
Basic EPS,6.37,3.74,4.21,4.78
Diluted EPS,6.31,3.72,4.19,4.73
Basic Average Shares,132482000.0,135532000.0,136955000.0,139010000.0
Diluted Average Shares,133834000.0,136173000.0,137735000.0,140405000.0
Total Operating Income As Reported,1082108000.0,673268000.0,789976000.0,912083000.0
Total Expenses,22020030000.0,15533838000.0,14519532000.0,15719089000.0
Net Income From Continuing And Discontinued Operation,844245000.0,506421000.0,576968000.0,664505000.0
Normalized Income,844245000.0,506421000.0,576968000.0,664505000.0
Interest Expense,59817000.0,44937000.0,47719000.0,31810000.0
Net Interest Income,-59817000.0,-44937000.0,-47719000.0,-31810000.0
EBIT,1082108000.0,673268000.0,789976000.0,912083000.0
Reconciled Cost Of Revenue,21493659000.0,15037716000.0,14021726000.0,15269479000.0
Reconciled Depreciation,91259000.0,101727000.0,100449000.0,96729000.0
Net Income From Continuing Operation Net Minority Interest,844245000.0,506421000.0,576968000.0,664505000.0
Normalized EBITDA,1173367000.0,774995000.0,890425000.0,1008812000.0
Tax Rate For Calcs,0.174,0.194,0.223,0.245
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
