,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,71887000000.0,75494000000.0,75067000000.0,74036000000.0
Operating Revenue,71887000000.0,75494000000.0,75067000000.0,74036000000.0
Selling General And Administration,26740000000.0,24747000000.0,23803000000.0,23982000000.0
General And Administrative Expense,25250000000.0,23530000000.0,22287000000.0,22437000000.0
Salaries And Wages,25134000000.0,22214000000.0,21433000000.0,21154000000.0
Insurance And Claims,116000000.0,1316000000.0,854000000.0,1283000000.0
Other Gand A,7828000000.0,7383000000.0,7077000000.0,7193000000.0
Selling And Marketing Expense,1490000000.0,1217000000.0,1516000000.0,1545000000.0
Gain On Sale Of Security,459000000.0,1581000000.0,1442000000.0,289000000.0
Pretax Income,27469000000.0,13632000000.0,23901000000.0,23445000000.0
Tax Provision,5451000000.0,2525000000.0,4430000000.0,5357000000.0
Net Income Common Stockholders,20758000000.0,9879000000.0,18171000000.0,16672000000.0
Net Income,21952000000.0,11047000000.0,19401000000.0,18045000000.0
Net Income Including Noncontrolling Interests,22025000000.0,11087000000.0,19467000000.0,18080000000.0
Net Income Continuous Operations,22018000000.0,11107000000.0,19471000000.0,18088000000.0
Net Income Discontinuous Operations,7000000.0,-20000000.0,-4000000.0,-8000000.0
Minority Interests,-73000000.0,-40000000.0,-66000000.0,-35000000.0
Preferred Stock Dividends,1040000000.0,1095000000.0,1109000000.0,1173000000.0
Otherunder Preferred Stock Dividend,154000000.0,73000000.0,121000000.0,200000000.0
Average Dilution Earnings,31000000.0,30000000.0,33000000.0,
Diluted NI Availto Com Stockholders,20789000000.0,9909000000.0,18204000000.0,16672000000.0
Basic EPS,10.797836,5.451146,8.625734,7.237396
Diluted EPS,10.14,4.87,8.04,6.68
Basic Average Shares,2033000000.0,2085800000.0,2249200000.0,2493300000.0
Diluted Average Shares,2049400000.0,2099000000.0,2265300000.0,2494800000.0
Net Income From Continuing And Discontinued Operation,21952000000.0,11047000000.0,19401000000.0,18045000000.0
Normalized Income,21945000000.0,11067000000.0,19405000000.0,18053000000.0
Interest Income,50475000000.0,57955000000.0,76323000000.0,70559000000.0
Interest Expense,7981000000.0,13338000000.0,28382000000.0,23084000000.0
Net Interest Income,42494000000.0,44617000000.0,47941000000.0,47475000000.0
Reconciled Depreciation,3964000000.0,3937000000.0,3905000000.0,3754000000.0
Net Income From Continuing Operation Net Minority Interest,21945000000.0,11067000000.0,19405000000.0,18053000000.0
Tax Rate For Calcs,0.198,0.185,0.185,0.228
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
