,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,1592287000.0,1116663000.0,1086427000.0,935282000.0
Operating Revenue,1592287000.0,1116663000.0,1086427000.0,935282000.0
Cost Of Revenue,882643000.0,574151000.0,569527000.0,495704000.0
Gross Profit,709644000.0,542512000.0,516900000.0,439578000.0
Operating Expense,528909000.0,369586000.0,360533000.0,287086000.0
Selling General And Administration,390579000.0,259561000.0,257746000.0,207605000.0
Research And Development,93481000.0,88363000.0,81342000.0,63264000.0
Depreciation Amortization Depletion Income Statement,44849000.0,21662000.0,21445000.0,16217000.0
Depreciation And Amortization In Income Statement,44849000.0,21662000.0,21445000.0,16217000.0
Amortization,44849000.0,21662000.0,21445000.0,16217000.0
Amortization Of Intangibles Income Statement,44849000.0,21662000.0,21445000.0,16217000.0
Operating Income,180735000.0,172926000.0,156367000.0,152492000.0
Net Non Operating Interest Income Expense,-23298000.0,,,
Interest Expense Non Operating,23298000.0,,,
Other Income Expense,1544000.0,2116000.0,3471000.0,3378000.0
Other Non Operating Income Expenses,1544000.0,2116000.0,3471000.0,3378000.0
Pretax Income,158981000.0,175042000.0,159838000.0,155870000.0
Tax Provision,-2477000.0,-19778000.0,13311000.0,8408000.0
Net Income Common Stockholders,161458000.0,194820000.0,146527000.0,147462000.0
Net Income,161458000.0,194820000.0,146527000.0,147462000.0
Net Income Including Noncontrolling Interests,161458000.0,194820000.0,146527000.0,147462000.0
Net Income Continuous Operations,161458000.0,194820000.0,146527000.0,147462000.0
Diluted NI Availto Com Stockholders,161458000.0,194820000.0,146527000.0,147462000.0
Basic EPS,3.95,4.87,3.79,3.84
Diluted EPS,3.82,4.69,3.65,3.68
Basic Average Shares,40848000.0,40035000.0,38640000.0,38445000.0
Diluted Average Shares,42244000.0,41526000.0,40105000.0,40123000.0
Total Operating Income As Reported,180735000.0,172926000.0,156367000.0,152492000.0
Total Expenses,1411552000.0,943737000.0,930060000.0,782790000.0
Net Income From Continuing And Discontinued Operation,161458000.0,194820000.0,146527000.0,147462000.0
Normalized Income,161458000.0,194820000.0,146527000.0,147462000.0
Interest Expense,23298000.0,,,
Net Interest Income,-23298000.0,,,
EBIT,182279000.0,172926000.0,156367000.0,152492000.0
Reconciled Cost Of Revenue,791868000.0,514156000.0,514300000.0,450162000.0
Reconciled Depreciation,135624000.0,81657000.0,76672000.0,61759000.0
Net Income From Continuing Operation Net Minority Interest,161458000.0,194820000.0,146527000.0,147462000.0
Normalized EBITDA,317903000.0,254583000.0,233039000.0,214251000.0
Tax Rate For Calcs,0.27,0.27,0.083,0.054
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
