,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,174272000000.0,160577000000.0,153743000000.0,48569000000.0
Operating Revenue,174272000000.0,160577000000.0,153743000000.0,48569000000.0
Selling General And Administration,13030000000.0,14072000000.0,14053000000.0,11934000000.0
Depreciation And Amortization In Income Statement,1998000000.0,1982000000.0,2949000000.0,235000000.0
Amortization,1998000000.0,1982000000.0,2949000000.0,235000000.0
Other Operating Expenses,117551000000.0,103511000000.0,97668000000.0,4793000000.0
Net Non Operating Interest Income Expense,-1208000000.0,-1438000000.0,-1682000000.0,-498000000.0
Interest Expense Non Operating,1208000000.0,1438000000.0,1682000000.0,498000000.0
Other Income Expense,121413000000.0,107769000000.0,103099000000.0,5479000000.0
Special Income Charges,-141000000.0,4004000000.0,-2000000.0,0.0
Other Special Charges,141000000.0,-4004000000.0,2000000.0,
Pretax Income,6782000000.0,10868000000.0,6570000000.0,3581000000.0
Tax Provision,1367000000.0,2379000000.0,1450000000.0,935000000.0
Net Income Common Stockholders,5365000000.0,8458000000.0,5104000000.0,2637000000.0
Net Income,5365000000.0,8458000000.0,5104000000.0,2637000000.0
Net Income Including Noncontrolling Interests,5415000000.0,8489000000.0,5120000000.0,2646000000.0
Net Income Continuous Operations,5415000000.0,8489000000.0,5120000000.0,2646000000.0
Minority Interests,-50000000.0,-31000000.0,-16000000.0,-9000000.0
Diluted NI Availto Com Stockholders,5365000000.0,8458000000.0,5104000000.0,2637000000.0
Basic EPS,15.87,23.17,13.58,10.69
Diluted EPS,15.73,22.96,13.44,10.54
Basic Average Shares,337962000.0,364979000.0,375919000.0,246652000.0
Diluted Average Shares,340966000.0,364979000.0,379817000.0,250225000.0
Total Expenses,167490000000.0,149709000000.0,147173000000.0,44988000000.0
Net Income From Continuing And Discontinued Operation,5365000000.0,8458000000.0,5104000000.0,2637000000.0
Normalized Income,5477518000.0,5330876000.0,5105558000.0,2637000000.0
Interest Expense,1208000000.0,1438000000.0,1682000000.0,498000000.0
Net Interest Income,-1208000000.0,-1438000000.0,-1682000000.0,-498000000.0
EBIT,7990000000.0,12306000000.0,8252000000.0,4079000000.0
Reconciled Depreciation,2923000000.0,2802000000.0,3651000000.0,695000000.0
Net Income From Continuing Operation Net Minority Interest,5365000000.0,8458000000.0,5104000000.0,2637000000.0
Total Unusual Items Excluding Goodwill,-141000000.0,4004000000.0,-2000000.0,0.0
Total Unusual Items,-141000000.0,4004000000.0,-2000000.0,0.0
Tax Rate For Calcs,0.202,0.219,0.221,0.261
Tax Effect Of Unusual Items,-28482000.0,876876000.0,-442000.0,0.0
