,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,8523762000.0,7423558000.0,4911892000.0,3366366000.0
Operating Revenue,8523762000.0,7423558000.0,4911892000.0,3366366000.0
Cost Of Revenue,3773725000.0,3650727000.0,2073803000.0,1095014000.0
Gross Profit,4750037000.0,3772831000.0,2838089000.0,2271352000.0
Operating Expense,3391161000.0,2878878000.0,2046672000.0,1534297000.0
Selling General And Administration,3391161000.0,2878878000.0,2046672000.0,1534297000.0
Operating Income,1358876000.0,893953000.0,791417000.0,737055000.0
Net Non Operating Interest Income Expense,-314331000.0,-299997000.0,-273492000.0,-174900000.0
Interest Income Non Operating,19320000.0,43551000.0,31413000.0,20719000.0
Interest Expense Non Operating,333651000.0,343548000.0,304905000.0,195619000.0
Pretax Income,1044545000.0,593956000.0,517925000.0,562155000.0
Tax Provision,169034000.0,77153000.0,62190000.0,77488000.0
Earnings From Equity Interest Net Of Tax,112353000.0,88297000.0,13541000.0,
Net Income Common Stockholders,965460000.0,584520000.0,430613000.0,452053000.0
Net Income,965460000.0,584520000.0,430613000.0,452053000.0
Net Income Including Noncontrolling Interests,987864000.0,605100000.0,469276000.0,484667000.0
Net Income Continuous Operations,987864000.0,605100000.0,469276000.0,484667000.0
Minority Interests,-22404000.0,-20580000.0,-38663000.0,-32614000.0
Diluted NI Availto Com Stockholders,965460000.0,584520000.0,430613000.0,452053000.0
Basic EPS,3.3,1.95,2.17,2.85
Diluted EPS,3.29,1.95,2.16,2.84
Basic Average Shares,292655000.0,299222000.0,198298000.0,158672000.0
Diluted Average Shares,293669000.0,300516000.0,199134000.0,159271000.0
Total Operating Income As Reported,1358876000.0,893953000.0,791417000.0,737055000.0
Total Expenses,7164886000.0,6529605000.0,4120475000.0,2629311000.0
Net Income From Continuing And Discontinued Operation,965460000.0,584520000.0,430613000.0,452053000.0
Normalized Income,965460000.0,584520000.0,430613000.0,452053000.0
Interest Income,19320000.0,43551000.0,31413000.0,20719000.0
Interest Expense,333651000.0,343548000.0,304905000.0,195619000.0
Net Interest Income,-314331000.0,-299997000.0,-273492000.0,-174900000.0
EBIT,1378196000.0,937504000.0,822830000.0,757774000.0
Reconciled Cost Of Revenue,3773725000.0,3650727000.0,2073803000.0,1095014000.0
Reconciled Depreciation,1691384000.0,1614440000.0,878335000.0,522813000.0
Net Income From Continuing Operation Net Minority Interest,965460000.0,584520000.0,430613000.0,452053000.0
Normalized EBITDA,3069580000.0,2551944000.0,1701165000.0,1280587000.0
Tax Rate For Calcs,0.162,0.13,0.12,0.138
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
