,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Revenue,4611700000.0,4056800000.0,4040500000.0,3772500000.0
Operating Revenue,4554000000.0,3997500000.0,3953600000.0,3691900000.0
Cost Of Revenue,1356300000.0,1271200000.0,1280800000.0,1177800000.0
Gross Profit,3255400000.0,2785600000.0,2759700000.0,2594700000.0
Operating Expense,1415400000.0,1324900000.0,1299200000.0,1223400000.0
Selling General And Administration,1415400000.0,1324900000.0,1299200000.0,1223400000.0
Operating Income,1840000000.0,1460700000.0,1460500000.0,1371300000.0
Net Non Operating Interest Income Expense,-33700000.0,-33500000.0,-26500000.0,-4300000.0
Interest Income Non Operating,2900000.0,2300000.0,12300000.0,13300000.0
Interest Expense Non Operating,36600000.0,35800000.0,38800000.0,17600000.0
Total Other Finance Cost,,,,3300000.0
Other Income Expense,18300000.0,7000000.0,3100000.0,1000000.0
Earnings From Equity Interest,,,,1000000.0
Other Non Operating Income Expenses,18300000.0,7000000.0,3100000.0,
Pretax Income,1824600000.0,1434200000.0,1437100000.0,1368000000.0
Tax Provision,431800000.0,336700000.0,339000000.0,333600000.0
Net Income Common Stockholders,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Net Income,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Net Income Including Noncontrolling Interests,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Net Income Continuous Operations,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Diluted NI Availto Com Stockholders,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Basic EPS,3.86,3.05,3.06,2.88
Diluted EPS,3.84,3.03,3.04,2.86
Basic Average Shares,360600000.0,359900000.0,358500000.0,359200000.0
Diluted Average Shares,363100000.0,362100000.0,361000000.0,361800000.0
Total Operating Income As Reported,1840000000.0,1460700000.0,1460500000.0,1371300000.0
Total Expenses,2771700000.0,2596100000.0,2580000000.0,2401200000.0
Net Income From Continuing And Discontinued Operation,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Normalized Income,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Interest Income,2900000.0,2300000.0,12300000.0,13300000.0
Interest Expense,36600000.0,35800000.0,38800000.0,17600000.0
Net Interest Income,-33700000.0,-33500000.0,-26500000.0,-4300000.0
EBIT,1861200000.0,1470000000.0,1475900000.0,1385600000.0
Reconciled Cost Of Revenue,1356300000.0,1271200000.0,1280800000.0,1177800000.0
Reconciled Depreciation,191800000.0,192000000.0,209700000.0,181500000.0
Net Income From Continuing Operation Net Minority Interest,1392800000.0,1097500000.0,1098100000.0,1034400000.0
Normalized EBITDA,2053000000.0,1662000000.0,1685600000.0,1567100000.0
Tax Rate For Calcs,0.237,0.235,0.236,0.244
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
