,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Revenue,89113000000.0,85528000000.0,91244000000.0,91247000000.0
Operating Revenue,89113000000.0,85528000000.0,91244000000.0,91247000000.0
Selling General And Administration,45049000000.0,41156000000.0,42069000000.0,45911000000.0
General And Administrative Expense,39229000000.0,36022000000.0,37373000000.0,44237000000.0
Salaries And Wages,36140000000.0,32725000000.0,31977000000.0,31880000000.0
Other Gand A,3089000000.0,3297000000.0,5396000000.0,12357000000.0
Selling And Marketing Expense,5820000000.0,5134000000.0,4696000000.0,1674000000.0
Gain On Sale Of Security,0.0,0.0,0.0,0.0
Special Income Charges,,,,0.0
Gain On Sale Of Business,,,,0.0
Pretax Income,33976000000.0,18995000000.0,32754000000.0,34584000000.0
Tax Provision,1998000000.0,1101000000.0,5324000000.0,6437000000.0
Net Income Common Stockholders,30557000000.0,16473000000.0,25998000000.0,26696000000.0
Net Income,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Net Income Including Noncontrolling Interests,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Net Income Continuous Operations,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Preferred Stock Dividends,1421000000.0,1421000000.0,1432000000.0,1451000000.0
Diluted NI Availto Com Stockholders,30557000000.0,16473000000.0,25998000000.0,26696000000.0
Basic EPS,3.6,1.88,2.77,2.64
Diluted EPS,3.57,1.87,2.75,2.61
Basic Average Shares,8493300000.0,8753200000.0,9390500000.0,10096500000.0
Diluted Average Shares,8558400000.0,8796900000.0,9442900000.0,10236900000.0
Net Income From Continuing And Discontinued Operation,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Normalized Income,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Interest Income,47672000000.0,51585000000.0,71236000000.0,66769000000.0
Interest Expense,4738000000.0,8225000000.0,22345000000.0,19337000000.0
Net Interest Income,42934000000.0,43360000000.0,48891000000.0,47432000000.0
Reconciled Depreciation,1898000000.0,1843000000.0,1729000000.0,2063000000.0
Net Income From Continuing Operation Net Minority Interest,31978000000.0,17894000000.0,27430000000.0,28147000000.0
Total Unusual Items Excluding Goodwill,,,,0.0
Total Unusual Items,,,,0.0
Tax Rate For Calcs,0.059,0.058,0.163,0.186
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
